geo,year,involuntary_part_time
ES30,2018,216006.0
ES30,2019,233675.0
ES30,2020,197008.0
ES30,2021,240227.0
ES30,2022,205178.0
ES30,2023,211429.0
ES41,2008,46651.0
ES41,2009,48845.0
ES41,2010,58270.0
ES41,2011,68815.0
ES41,2012,72597.0
ES41,2013,75680.0
ES41,2014,100447.0
ES41,2015,78523.0
ES41,2016,82803.0
ES41,2017,79965.0
ES41,2018,70523.0
ES41,2019,77777.0
ES41,2020,67440.0
ES41,2021,68968.0
ES41,2022,68470.0
ES41,2023,65302.0
ES42,2008,32328.0
ES42,2009,49064.0
ES42,2010,48557.0
ES42,2011,44621.0
ES42,2012,61182.0
ES42,2013,68058.0
ES42,2014,59720.0
ES42,2015,60810.0
ES42,2016,64165.0
ES42,2017,58296.0
ES42,2018,52516.0
ES42,2019,63663.0
ES42,2020,56094.0
ES42,2021,60070.0
ES42,2022,48054.0
ES42,2023,61632.0
ES43,2008,18802.0
ES43,2009,26678.0
ES43,2010,25650.0
ES43,2011,36955.0
ES43,2012,33732.0
ES43,2013,37989.0
ES43,2014,35200.0
ES43,2015,38894.0
ES43,2016,42404.0
ES43,2017,32561.0
ES43,2018,38273.0
ES43,2019,43705.0
ES43,2020,33732.0
ES43,2021,32945.0
ES43,2022,36264.0
ES43,2023,32678.0
ES51,2008,124094.0
ES51,2009,161501.0
ES51,2010,177649.0
ES51,2011,221814.0
ES51,2012,262985.0
ES51,2013,282025.0
ES51,2014,248017.0
ES51,2015,273896.0
ES51,2016,294193.0
ES51,2017,283279.0
ES51,2018,259122.0
ES51,2019,220335.0
ES51,2020,211850.0
ES51,2021,223928.0
ES51,2022,217494.0
ES51,2023,189753.0
ES52,2008,96420.0
ES52,2009,142272.0
ES52,2010,157295.0
ES52,2011,195604.0
ES52,2012,188606.0
ES52,2013,214964.0
ES52,2014,205649.0
ES52,2015,223008.0
ES52,2016,207106.0
ES52,2017,204253.0
ES52,2018,191641.0
ES52,2019,173093.0
ES52,2020,155591.0
ES52,2021,170999.0
ES52,2022,165027.0
ES52,2023,147610.0
ES53,2008,17950.0
ES53,2009,26456.0
ES53,2010,26830.0
ES53,2011,33532.0
ES53,2012,42387.0
ES53,2013,46070.0
ES53,2014,45074.0
ES53,2015,35676.0
ES53,2016,42610.0
ES53,2017,27214.0
ES53,2018,32263.0
ES53,2019,35140.0
ES53,2020,36653.0
ES53,2021,31133.0
ES53,2022,18650.0
ES53,2023,20796.0
ES61,2008,204056.0
ES61,2009,224455.0
ES61,2010,255323.0
ES61,2011,302447.0
ES61,2012,293213.0
ES61,2013,316193.0
ES61,2014,347835.0
ES61,2015,345261.0
ES61,2016,318762.0
ES61,2017,375660.0
ES61,2018,319548.0
ES61,2019,307340.0
ES61,2020,256427.0
ES61,2021,280805.0
ES61,2022,276696.0
ES61,2023,289440.0
ES62,2008,28918.0
ES62,2009,31294.0
ES62,2010,46791.0
ES62,2011,37719.0
ES62,2012,56263.0
ES62,2013,61506.0
ES62,2014,63896.0
ES62,2015,63513.0
ES62,2016,55038.0
ES62,2017,44964.0
ES62,2018,45563.0
ES62,2019,55790.0
ES62,2020,36115.0
ES62,2021,36762.0
ES62,2022,39359.0
ES62,2023,42233.0
ES63,2008,1208.0
ES63,2009,461.0
ES63,2010,1230.0
ES63,2011,3412.0
ES63,2012,2067.0
ES63,2013,2100.0
ES63,2014,1271.0
ES63,2015,2490.0
ES63,2016,3314.0
ES63,2017,2727.0
ES63,2018,2229.0
ES63,2019,3080.0
ES63,2020,2060.0
ES63,2021,2079.0
ES63,2022,1264.0
ES63,2023,1392.0
ES64,2008,444.0
ES64,2009,874.0
ES64,2010,1968.0
ES64,2011,1427.0
ES64,2012,2808.0
ES64,2013,1165.0
ES64,2014,2127.0
ES64,2015,2830.0
ES64,2016,1978.0
ES64,2017,2242.0
ES64,2018,2424.0
ES64,2019,4502.0
ES64,2020,1707.0
ES64,2021,3342.0
ES64,2022,3388.0
ES64,2023,1359.0
ES70,2008,37817.0
ES70,2009,66571.0
ES70,2010,65092.0
ES70,2011,68070.0
ES70,2012,87667.0
ES70,2013,88020.0
ES70,2014,97123.0
ES70,2015,96263.0
ES70,2016,77941.0
ES70,2017,92007.0
ES70,2018,71839.0
ES70,2019,73420.0
ES70,2020,88017.0
ES70,2021,64698.0
ES70,2022,78802.0
ES70,2023,65495.0
FI18,2008,38838.0
FI18,2009,40862.0
FI18,2010,41584.0
FI18,2011,45022.0
FI18,2012,39785.0
FI18,2013,42571.0
FI18,2014,44868.0
FI18,2015,50701.0
FI18,2016,58993.0
FI18,2017,51752.0
FI18,2018,57827.0
FI18,2019,56577.0
FI18,2020,61148.0
FI18,2021,59111.0
FI18,2022,55560.0
FI18,2023,58642.0
FI19,2008,24658.0
FI19,2009,23359.0
FI19,2010,26624.0
FI19,2011,27578.0
FI19,2012,24321.0
FI19,2013,23247.0
FI19,2014,29621.0
FI19,2015,28179.0
FI19,2016,31929.0
FI19,2017,36078.0
FI19,2018,32530.0
FI19,2019,33813.0
FI19,2020,30088.0
FI19,2021,36831.0
FI19,2022,31814.0
FI19,2023,32945.0
FI1D,2008,24258.0
FI1D,2009,24361.0
FI1D,2010,25293.0
FI1D,2011,25348.0
FI1D,2012,25055.0
FI1D,2013,23520.0
FI1D,2014,23846.0
FI1D,2015,25433.0
FI1D,2016,30377.0
FI1D,2017,31082.0
FI1D,2018,29056.0
FI1D,2019,30386.0
FI1D,2020,28033.0
FI1D,2021,35037.0
FI1D,2022,31729.0
FI1D,2023,22810.0
FI20,2008,470.0
FI20,2009,334.0
FI20,2010,483.0
FI20,2011,464.0
FI20,2012,772.0
FI20,2013,765.0
FI20,2014,710.0
FI20,2015,505.0
FI20,2016,416.0
FI20,2017,291.0
FI20,2018,625.0
FI20,2019,640.0
FI20,2020,1110.0
FI20,2021,1361.0
FI20,2022,808.0
FI20,2023,683.0
FR10,2008,203659.0
FR10,2009,195006.0
FR10,2010,183351.0
FR10,2011,183022.0
FR10,2012,204745.0
FR10,2013,257891.0
FR10,2014,249429.0
FR10,2015,251518.0
FR10,2016,247458.0
FR10,2017,285324.0
FR10,2018,256975.0
FR10,2019,239529.0
FR10,2020,222928.0
FR10,2021,183030.0
FR10,2022,155154.0
FR10,2023,156368.0
FR21,2008,29936.0
FR21,2009,38823.0
FR21,2010,38535.0
FR21,2011,38015.0
FR21,2012,40761.0
FR22,2008,52910.0
FR22,2009,49014.0
FR22,2010,58772.0
FR22,2011,44343.0
FR22,2012,40325.0
FR23,2008,49324.0
FR23,2009,50178.0
FR23,2010,48190.0
FR23,2011,51823.0
FR23,2012,48832.0
FR24,2008,58093.0
FR24,2009,42529.0
FR24,2010,58775.0
FR24,2011,50403.0
FR24,2012,57272.0
FR25,2008,35967.0
FR25,2009,44607.0
FR25,2010,42383.0
FR25,2011,42156.0
FR25,2012,46649.0
FR26,2008,54316.0
FR26,2009,53244.0
FR26,2010,46612.0
FR26,2011,48497.0
FR26,2012,34317.0
FR30,2008,120068.0
FR30,2009,107028.0
FR30,2010,107502.0
FR30,2011,111887.0
FR30,2012,93583.0
FR41,2008,46898.0
FR41,2009,71270.0
FR41,2010,64038.0
FR41,2011,64877.0
FR41,2012,66655.0
FR42,2008,28463.0
FR42,2009,37206.0
FR42,2010,33702.0
FR42,2011,35667.0
FR42,2012,45811.0
FR43,2008,25437.0
FR43,2009,30024.0
FR43,2010,25897.0
FR43,2011,24717.0
FR43,2012,17525.0
FR51,2008,99455.0
FR51,2009,87095.0
FR51,2010,94801.0
FR51,2011,94048.0
FR51,2012,101384.0
FR52,2008,59961.0
FR52,2009,76853.0
FR52,2010,77052.0
FR52,2011,75251.0
FR52,2012,70258.0
FR53,2008,53008.0
FR53,2009,38723.0
FR53,2010,60600.0
FR53,2011,46620.0
FR53,2012,38606.0
FR61,2008,77531.0
FR61,2009,58333.0
FR61,2010,76189.0
FR61,2011,76471.0
FR61,2012,105414.0
FR62,2008,75278.0
FR62,2009,78927.0
FR62,2010,73729.0
FR62,2011,76437.0
FR62,2012,59288.0
FR63,2008,18747.0
FR63,2009,15303.0
FR63,2010,21240.0
FR63,2011,19694.0
FR63,2012,21050.0
FR71,2008,146561.0
FR71,2009,136112.0
FR71,2010,153044.0
FR71,2011,131152.0
FR71,2012,141078.0
FR72,2008,34689.0
FR72,2009,31362.0
FR72,2010,36950.0
FR72,2011,32830.0
FR72,2012,35032.0
FR81,2008,75566.0
FR81,2009,83611.0
FR81,2010,79974.0
FR81,2011,87520.0
FR81,2012,83842.0
FR82,2008,126260.0
FR82,2009,114590.0
FR82,2010,112161.0
FR82,2011,106572.0
FR82,2012,108424.0
FR83,2008,1487.0
FR83,2009,6070.0
FR83,2010,5749.0
FR83,2011,5064.0
FR83,2012,8312.0
FRB0,2013,69764.0
FRB0,2014,71593.0
FRB0,2015,80114.0
FRB0,2016,71976.0
FRB0,2017,68283.0
FRB0,2018,62634.0
FRB0,2019,59470.0
FRB0,2020,43086.0
FRB0,2021,50393.0
FRB0,2022,31943.0
FRB0,2023,30218.0
FRC1,2013,39157.0
FRC1,2014,54850.0
FRC1,2015,56731.0
FRC1,2016,64825.0
FRC1,2017,46758.0
FRC1,2018,43827.0
FRC1,2019,35612.0
FRC1,2020,34141.0
FRC1,2021,36868.0
FRC1,2022,21484.0
FRC1,2023,34119.0
FRC2,2013,29788.0
FRC2,2014,31368.0
FRC2,2015,37008.0
FRC2,2016,25115.0
FRC2,2017,29384.0
FRC2,2018,25031.0
FRC2,2019,31648.0
FRC2,2020,22326.0
FRC2,2021,18981.0
FRC2,2022,15833.0
FRC2,2023,16417.0
FRD1,2013,39434.0
FRD1,2014,49281.0
FRD1,2015,57303.0
FRD1,2016,52821.0
FRD1,2017,47227.0
FRD1,2018,52033.0
FRD1,2019,35378.0
FRD1,2020,36893.0
FRD1,2021,30694.0
FRD1,2022,32590.0
FRD1,2023,29785.0
FRD2,2013,51587.0
FRD2,2014,65006.0
FRD2,2015,39801.0
FRD2,2016,66361.0
FRD2,2017,66187.0
FRD2,2018,55001.0
FRD2,2019,53669.0
FRD2,2020,41343.0
FRD2,2021,50106.0
FRD2,2022,41582.0
FRD2,2023,26866.0
FRE1,2013,119740.0
FRE1,2014,130218.0
FRE1,2015,132110.0
FRE1,2016,130788.0
FRE1,2017,150237.0
FRE1,2018,112765.0
FRE1,2019,111627.0
FRE1,2020,110383.0
FRE1,2021,84217.0
FRE1,2022,121531.0
FRE1,2023,87914.0
FRE2,2013,60208.0
FRE2,2014,58884.0
FRE2,2015,51069.0
FRE2,2016,59867.0
FRE2,2017,65535.0
FRE2,2018,44173.0
FRE2,2019,52209.0
FRE2,2020,41082.0
FRE2,2021,47590.0
FRE2,2022,35206.0
FRE2,2023,37451.0
FRF1,2013,39266.0
FRF1,2014,49826.0
FRF1,2015,48335.0
FRF1,2016,44831.0
FRF1,2017,64774.0
FRF1,2018,49509.0
FRF1,2019,41551.0
FRF1,2020,27037.0
FRF1,2021,37897.0
FRF1,2022,22193.0
FRF1,2023,32290.0
FRF2,2013,34243.0
FRF2,2014,55044.0
FRF2,2015,45667.0
FRF2,2016,40283.0
FRF2,2017,44994.0
FRF2,2018,43605.0
FRF2,2019,40511.0
FRF2,2020,40876.0
FRF2,2021,24072.0
FRF2,2022,20446.0
FRF2,2023,28692.0
FRF3,2013,68556.0
FRF3,2014,71718.0
FRF3,2015,68604.0
FRF3,2016,74026.0
FRF3,2017,62947.0
FRF3,2018,75614.0
FRF3,2019,67720.0
FRF3,2020,66454.0
FRF3,2021,63481.0
FRF3,2022,61030.0
FRF3,2023,39123.0
FRG0,2013,110088.0
FRG0,2014,122667.0
FRG0,2015,116558.0
FRG0,2016,143087.0
FRG0,2017,142995.0
FRG0,2018,109931.0
FRG0,2019,88824.0
FRG0,2020,128684.0
FRG0,2021,82732.0
FRG0,2022,62883.0
FRG0,2023,53594.0
FRH0,2013,84181.0
FRH0,2014,91052.0
FRH0,2015,109112.0
FRH0,2016,93400.0
FRH0,2017,107868.0
FRH0,2018,80192.0
FRH0,2019,98332.0
FRH0,2020,79038.0
FRH0,2021,48592.0
FRH0,2022,66557.0
FRH0,2023,47055.0
FRI1,2013,117954.0
FRI1,2014,89419.0
FRI1,2015,104786.0
FRI1,2016,114453.0
FRI1,2017,109225.0
FRI1,2018,124626.0
FRI1,2019,109355.0
FRI1,2020,99852.0
FRI1,2021,59939.0
FRI1,2022,67350.0
FRI1,2023,81710.0
FRI2,2013,26479.0
FRI2,2014,19853.0
FRI2,2015,17323.0
FRI2,2016,25882.0
FRI2,2017,22315.0
FRI2,2018,17070.0
FRI2,2019,17507.0
FRI2,2020,14054.0
FRI2,2021,9963.0
FRI2,2022,8484.0
FRI2,2023,7051.0
FRI3,2013,58725.0
FRI3,2014,56279.0
FRI3,2015,72885.0
FRI3,2016,65891.0
FRI3,2017,65920.0
FRI3,2018,62337.0
FRI3,2019,39397.0
FRI3,2020,38380.0
FRI3,2021,50241.0
FRI3,2022,35740.0
FRI3,2023,31242.0
FRJ1,2013,102941.0
FRJ1,2014,93092.0
FRJ1,2015,104095.0
FRJ1,2016,111139.0
FRJ1,2017,105199.0
FRJ1,2018,99038.0
FRJ1,2019,80905.0
FRJ1,2020,65757.0
FRJ1,2021,75625.0
FRJ1,2022,59811.0
FRJ1,2023,56654.0
FRJ2,2013,83903.0
FRJ2,2014,102693.0
FRJ2,2015,96686.0
FRJ2,2016,127023.0
FRJ2,2017,99650.0
FRJ2,2018,94717.0
FRJ2,2019,94295.0
FRJ2,2020,98678.0
FRJ2,2021,54161.0
FRJ2,2022,59670.0
FRJ2,2023,67847.0
FRK1,2013,45785.0
FRK1,2014,33056.0
FRK1,2015,40725.0
FRK1,2016,42860.0
FRK1,2017,42406.0
FRK1,2018,44526.0
FRK1,2019,42790.0
FRK1,2020,29276.0
FRK1,2021,36811.0
FRK1,2022,25797.0
FRK1,2023,34304.0
FRK2,2013,162618.0
FRK2,2014,161439.0
FRK2,2015,213206.0
FRK2,2016,182326.0
FRK2,2017,189492.0
FRK2,2018,201916.0
FRK2,2019,183053.0
FRK2,2020,147263.0
FRK2,2021,148072.0
FRK2,2022,141263.0
FRK2,2023,105154.0
FRL0,2013,142798.0
FRL0,2014,154405.0
FRL0,2015,145990.0
FRL0,2016,155796.0
FRL0,2017,165611.0
FRL0,2018,135994.0
FRL0,2019,111735.0
FRL0,2020,106702.0
FRL0,2021,90804.0
FRL0,2022,91818.0
FRL0,2023,109619.0
FRM0,2013,13678.0
FRM0,2014,5202.0
FRM0,2015,2311.0
FRM0,2016,1756.0
FRM0,2017,2527.0
FRM0,2018,9754.0
FRM0,2019,7513.0
FRM0,2020,6599.0
FRM0,2021,2230.0
FRM0,2022,3936.0
FRM0,2023,763.0
FRY1,2014,14655.0
FRY1,2015,13942.0
FRY1,2016,12342.0
FRY1,2017,14774.0
FRY1,2018,14398.0
FRY1,2019,13142.0
FRY1,2020,10403.0
FRY1,2021,12701.0
FRY1,2022,13972.0
FRY1,2023,12340.0
FRY2,2014,14812.0
FRY2,2015,14133.0
FRY2,2016,17152.0
FRY2,2017,11930.0
FRY2,2018,13815.0
FRY2,2019,11386.0
FRY2,2020,12823.0
FRY2,2021,14641.0
FRY2,2022,11156.0
FRY2,2023,8107.0
FRY3,2014,5597.0
FRY3,2015,5501.0
FRY3,2016,6327.0
FRY3,2017,5603.0
FRY3,2018,5528.0
FRY3,2019,5274.0
FRY3,2020,4141.0
FRY3,2021,6986.0
FRY3,2022,4763.0
FRY3,2023,5436.0
FRY4,2014,33742.0
FRY4,2015,37643.0
FRY4,2016,37437.0
FRY4,2017,43180.0
FRY4,2018,34677.0
FRY4,2019,35883.0
FRY4,2020,38023.0
FRY4,2021,35336.0
FRY4,2022,41618.0
FRY4,2023,38762.0
HR03,2008,7264.0
HR03,2009,7744.0
HR03,2010,8689.0
HR03,2011,10008.0
HR03,2012,5097.0
HR03,2013,5190.0
HR03,2014,6762.0
HR03,2015,6090.0
HR03,2016,6185.0
HR03,2017,9603.0
HR03,2018,8909.0
HR03,2019,6730.0
HR03,2020,7157.0
HR03,2021,12294.0
HR03,2022,9210.0
HR03,2023,5568.0
HR04,2008,17121.0
HR04,2009,16338.0
HR04,2010,18163.0
HR04,2011,18111.0
HR04,2012,13327.0
HR04,2013,13897.0
HR04,2014,13071.0
HR04,2015,17454.0
HR04,2016,20389.0
HR04,2017,17510.0
HR04,2018,18002.0
HR04,2019,15222.0
HR04,2020,12875.0
HR04,2021,13628.0
HR04,2022,15055.0
HR04,2023,11343.0
HU10,2008,5979.0
HU10,2009,12890.0
HU10,2010,16845.0
HU10,2011,19759.0
HU10,2012,26257.0
HU10,2013,29272.0
HU10,2014,28665.0
HU10,2015,21686.0
HU10,2016,13743.0
HU10,2017,13871.0
HU10,2018,13341.0
HU10,2019,11355.0
HU10,2020,7556.0
HU10,2021,12854.0
HU10,2022,7688.0
HU10,2023,8147.0
HU21,2008,5632.0
HU21,2009,4190.0
HU21,2010,5579.0
HU21,2011,8575.0
HU21,2012,8319.0
HU21,2013,10697.0
HU21,2014,7733.0
HU21,2015,6577.0
HU21,2016,4322.0
HU21,2017,1898.0
HU21,2018,1911.0
HU21,2019,2200.0
HU21,2020,1740.0
HU21,2021,2448.0
HU21,2022,2166.0
HU21,2023,2027.0
HU22,2008,4211.0
HU22,2009,4849.0
HU22,2010,5442.0
HU22,2011,5131.0
HU22,2012,7168.0
HU22,2013,8233.0
HU22,2014,6044.0
HU22,2015,7574.0
HU22,2016,4910.0
HU22,2017,3468.0
HU22,2018,3725.0
HU22,2019,2946.0
HU22,2020,2695.0
HU22,2021,4309.0
HU22,2022,2742.0
HU22,2023,4953.0
HU23,2008,4849.0
HU23,2009,7228.0
HU23,2010,8414.0
HU23,2011,11292.0
HU23,2012,12004.0
HU23,2013,9938.0
HU23,2014,11882.0
HU23,2015,9985.0
HU23,2016,7139.0
HU23,2017,6364.0
HU23,2018,3610.0
HU23,2019,4648.0
HU23,2020,6129.0
HU23,2021,5928.0
HU23,2022,5005.0
HU23,2023,4069.0
HU31,2008,9253.0
HU31,2009,10422.0
HU31,2010,10613.0
HU31,2011,13727.0
HU31,2012,14134.0
HU31,2013,13408.0
HU31,2014,10633.0
HU31,2015,10869.0
HU31,2016,7785.0
HU31,2017,5545.0
HU31,2018,5371.0
HU31,2019,5491.0
HU31,2020,6492.0
HU31,2021,6168.0
HU31,2022,4961.0
HU31,2023,5637.0
HU32,2008,9056.0
HU32,2009,11247.0
HU32,2010,11959.0
HU32,2011,19952.0
HU32,2012,17246.0
HU32,2013,17440.0
HU32,2014,17925.0
HU32,2015,15905.0
HU32,2016,12284.0
HU32,2017,8631.0
HU32,2018,6720.0
HU32,2019,7045.0
HU32,2020,7376.0
HU32,2021,8666.0
HU32,2022,5984.0
HU32,2023,6718.0
HU33,2008,8065.0
HU33,2009,11321.0
HU33,2010,14561.0
HU33,2011,16528.0
HU33,2012,18405.0
HU33,2013,17648.0
HU33,2014,17718.0
HU33,2015,14752.0
HU33,2016,11426.0
HU33,2017,10625.0
HU33,2018,7450.0
HU33,2019,5328.0
HU33,2020,7284.0
HU33,2021,7458.0
HU33,2022,6177.0
HU33,2023,7022.0
IE01,2008,18303.0
IE01,2009,29453.0
IE01,2010,39943.0
IE01,2011,50764.0
IE01,2012,36595.0
IE01,2013,43823.0
IE01,2014,40523.0
IE01,2015,37301.0
IE01,2016,33168.0
IE01,2017,25001.0
IE01,2018,21299.0
IE01,2019,19485.0
IE01,2020,12740.0
IE01,2021,11482.0
IE01,2022,10168.0
IE01,2023,11713.0
IE02,2008,33267.0
IE02,2009,60466.0
IE02,2010,84995.0
IE02,2011,98066.0
IE02,2012,127158.0
IE02,2013,133198.0
IE02,2014,129557.0
IE02,2015,119004.0
IE02,2016,100422.0
IE02,2017,73617.0
IE02,2018,53598.0
IE02,2019,51475.0
IE02,2020,42912.0
IE02,2021,40261.0
IE02,2022,36717.0
IE02,2023,34637.0
ITC1,2008,98561.0
ITC1,2009,106476.0
ITC1,2010,127483.0
ITC1,2011,149360.0
ITC1,2012,157092.0
ITC1,2013,183164.0
ITC1,2014,191487.0
ITC1,2015,193688.0
ITC1,2016,189644.0
ITC1,2017,185252.0
ITC1,2018,196860.0
ITC1,2019,211357.0
ITC1,2020,191970.0
ITC1,2021,165923.0
ITC1,2022,146191.0
ITC1,2023,145363.0
ITC2,2008,1955.0
ITC2,2009,2391.0
ITC2,2010,2348.0
ITC2,2011,2466.0
ITC2,2012,3476.0
ITC2,2013,4251.0
ITC2,2014,4659.0
ITC2,2015,4952.0
ITC2,2016,4783.0
ITC2,2017,5028.0
ITC2,2018,5376.0
ITC2,2019,5104.0
ITC2,2020,5155.0
ITC2,2021,4670.0
ITC2,2022,4407.0
ITC2,2023,4025.0
ITC3,2008,36529.0
ITC3,2009,47697.0
ITC3,2010,55467.0
ITC3,2011,53505.0
ITC3,2012,59548.0
ITC3,2013,65402.0
ITC3,2014,75427.0
ITC3,2015,74736.0
ITC3,2016,79200.0
ITC3,2017,67592.0
ITC3,2018,80282.0
ITC3,2019,69840.0
ITC3,2020,63654.0
ITC3,2021,65307.0
ITC3,2022,61706.0
ITC3,2023,61363.0
ITC4,2008,193121.0
ITC4,2009,224036.0
ITC4,2010,261759.0
ITC4,2011,283430.0
ITC4,2012,333659.0
ITC4,2013,407423.0
ITC4,2014,433758.0
ITC4,2015,431330.0
ITC4,2016,423897.0
ITC4,2017,421353.0
ITC4,2018,432098.0
ITC4,2019,444919.0
ITC4,2020,419865.0
ITC4,2021,391455.0
ITC4,2022,362694.0
ITC4,2023,329281.0
ITF1,2008,31405.0
ITF1,2009,29421.0
ITF1,2010,31949.0
ITF1,2011,38528.0
ITF1,2012,48554.0
ITF1,2013,48659.0
ITF1,2014,55011.0
ITF1,2015,55971.0
ITF1,2016,56447.0
ITF1,2017,53009.0
ITF1,2018,64434.0
ITF1,2019,64511.0
ITF1,2020,61648.0
ITF1,2021,60807.0
ITF1,2022,56673.0
ITF1,2023,53401.0
ITF2,2008,6645.0
ITF2,2009,7389.0
ITF2,2010,7678.0
ITF2,2011,9173.0
ITF2,2012,9847.0
ITF2,2013,11726.0
ITF2,2014,12940.0
ITF2,2015,11948.0
ITF2,2016,12628.0
ITF2,2017,13207.0
ITF2,2018,11923.0
ITF2,2019,13468.0
ITF2,2020,13481.0
ITF2,2021,12349.0
ITF2,2022,14032.0
ITF2,2023,14421.0
ITF3,2008,112083.0
ITF3,2009,116192.0
ITF3,2010,113122.0
ITF3,2011,128165.0
ITF3,2012,166451.0
ITF3,2013,193255.0
ITF3,2014,197013.0
ITF3,2015,205047.0
ITF3,2016,208727.0
ITF3,2017,208461.0
ITF3,2018,213483.0
ITF3,2019,223044.0
ITF3,2020,208219.0
ITF3,2021,212799.0
ITF3,2022,203995.0
ITF3,2023,203368.0
ITF4,2008,87392.0
ITF4,2009,97080.0
ITF4,2010,108752.0
ITF4,2011,113774.0
ITF4,2012,136510.0
ITF4,2013,137031.0
ITF4,2014,142770.0
ITF4,2015,153985.0
ITF4,2016,165966.0
ITF4,2017,167464.0
ITF4,2018,166060.0
ITF4,2019,158465.0
ITF4,2020,159662.0
ITF4,2021,168041.0
ITF4,2022,159245.0
ITF4,2023,148596.0
ITF5,2008,13033.0
ITF5,2009,12621.0
ITF5,2010,13523.0
ITF5,2011,16472.0
ITF5,2012,19373.0
ITF5,2013,21526.0
ITF5,2014,22429.0
ITF5,2015,20514.0
ITF5,2016,23812.0
ITF5,2017,21644.0
ITF5,2018,23178.0
ITF5,2019,23983.0
ITF5,2020,24119.0
ITF5,2021,24680.0
ITF5,2022,21191.0
ITF5,2023,23036.0
ITF6,2008,50442.0
ITF6,2009,50255.0
ITF6,2010,55971.0
ITF6,2011,57598.0
ITF6,2012,71891.0
ITF6,2013,73061.0
ITF6,2014,78835.0
ITF6,2015,68455.0
ITF6,2016,81896.0
ITF6,2017,81749.0
ITF6,2018,83547.0
ITF6,2019,84106.0
ITF6,2020,76639.0
ITF6,2021,82183.0
ITF6,2022,69237.0
ITF6,2023,65770.0
ITG1,2008,128468.0
ITG1,2009,133319.0
ITG1,2010,145758.0
ITG1,2011,167363.0
ITG1,2012,202265.0
ITG1,2013,215305.0
ITG1,2014,219070.0
ITG1,2015,227277.0
ITG1,2016,215403.0
ITG1,2017,216874.0
ITG1,2018,203464.0
ITG1,2019,222376.0
ITG1,2020,222902.0
ITG1,2021,211138.0
ITG1,2022,207944.0
ITG1,2023,206324.0
ITG2,2008,58030.0
ITG2,2009,61920.0
ITG2,2010,74221.0
ITG2,2011,68605.0
ITG2,2012,79672.0
ITG2,2013,80251.0
ITG2,2014,87491.0
ITG2,2015,91731.0
ITG2,2016,86920.0
ITG2,2017,84350.0
ITG2,2018,95364.0
ITG2,2019,97456.0
ITG2,2020,87213.0
ITG2,2021,97702.0
ITG2,2022,88948.0
ITG2,2023,83327.0
ITH1,2008,6497.0
ITH1,2009,8591.0
ITH1,2010,8676.0
ITH1,2011,8648.0
ITH1,2012,10436.0
ITH1,2013,11013.0
ITH1,2014,13228.0
ITH1,2015,19198.0
ITH1,2016,13204.0
ITH1,2017,11103.0
ITH1,2018,11493.0
ITH1,2019,12097.0
ITH1,2020,11027.0
ITH1,2021,10310.0
ITH1,2022,10276.0
ITH1,2023,9638.0
ITH2,2008,8328.0
ITH2,2009,10107.0
ITH2,2010,12063.0
ITH2,2011,13917.0
ITH2,2012,16154.0
ITH2,2013,18302.0
ITH2,2014,19345.0
ITH2,2015,20906.0
ITH2,2016,21022.0
ITH2,2017,21989.0
ITH2,2018,23788.0
ITH2,2019,23449.0
ITH2,2020,23543.0
ITH2,2021,19053.0
ITH2,2022,16889.0
ITH2,2023,17179.0
ITH3,2008,89475.0
ITH3,2009,103646.0
ITH3,2010,110528.0
ITH3,2011,136796.0
ITH3,2012,162141.0
ITH3,2013,182921.0
ITH3,2014,189372.0
ITH3,2015,187428.0
ITH3,2016,196207.0
ITH3,2017,184332.0
ITH3,2018,198938.0
ITH3,2019,213203.0
ITH3,2020,194156.0
ITH3,2021,167394.0
ITH3,2022,145600.0
ITH3,2023,142436.0
ITH4,2008,18426.0
ITH4,2009,20776.0
ITH4,2010,30358.0
ITH4,2011,29377.0
ITH4,2012,33187.0
ITH4,2013,41889.0
ITH4,2014,42229.0
ITH4,2015,46651.0
ITH4,2016,50055.0
ITH4,2017,49646.0
ITH4,2018,54848.0
ITH4,2019,47595.0
ITH4,2020,48653.0
ITH4,2021,49613.0
ITH4,2022,42899.0
ITH4,2023,38246.0
ITH5,2008,72902.0
ITH5,2009,88365.0
ITH5,2010,105878.0
ITH5,2011,126023.0
ITH5,2012,154090.0
ITH5,2013,165844.0
ITH5,2014,184765.0
ITH5,2015,182566.0
ITH5,2016,188587.0
ITH5,2017,194716.0
ITH5,2018,206692.0
ITH5,2019,215644.0
ITH5,2020,207899.0
ITH5,2021,172592.0
ITH5,2022,149090.0
ITH5,2023,137361.0
ITI1,2008,83921.0
ITI1,2009,102256.0
ITI1,2010,110161.0
ITI1,2011,122753.0
ITI1,2012,141025.0
ITI1,2013,148177.0
ITI1,2014,167020.0
ITI1,2015,173761.0
ITI1,2016,180248.0
ITI1,2017,186820.0
ITI1,2018,190930.0
ITI1,2019,196523.0
ITI1,2020,192683.0
ITI1,2021,178499.0
ITI1,2022,181051.0
ITI1,2023,155641.0
ITI2,2008,22927.0
ITI2,2009,26612.0
ITI2,2010,30456.0
ITI2,2011,31829.0
ITI2,2012,33062.0
ITI2,2013,38768.0
ITI2,2014,42639.0
ITI2,2015,48218.0
ITI2,2016,45279.0
ITI2,2017,45467.0
ITI2,2018,41047.0
ITI2,2019,47072.0
ITI2,2020,44163.0
ITI2,2021,39840.0
