geo,year,part_time
ITI1,2019,298853.0
ITI1,2020,278520.0
ITI1,2021,279215.0
ITI1,2022,308332.0
ITI1,2023,280396.0
ITI2,2008,53671.0
ITI2,2009,54884.0
ITI2,2010,60713.0
ITI2,2011,57639.0
ITI2,2012,59496.0
ITI2,2013,62009.0
ITI2,2014,64528.0
ITI2,2015,73715.0
ITI2,2016,72229.0
ITI2,2017,69187.0
ITI2,2018,63357.0
ITI2,2019,68996.0
ITI2,2020,65638.0
ITI2,2021,64641.0
ITI2,2022,60221.0
ITI2,2023,61827.0
ITI3,2008,89922.0
ITI3,2009,87280.0
ITI3,2010,88305.0
ITI3,2011,96122.0
ITI3,2012,113266.0
ITI3,2013,114331.0
ITI3,2014,115382.0
ITI3,2015,113829.0
ITI3,2016,114535.0
ITI3,2017,104048.0
ITI3,2018,107721.0
ITI3,2019,106472.0
ITI3,2020,103039.0
ITI3,2021,111108.0
ITI3,2022,109774.0
ITI3,2023,102878.0
ITI4,2008,325556.0
ITI4,2009,317202.0
ITI4,2010,342885.0
ITI4,2011,359012.0
ITI4,2012,406491.0
ITI4,2013,420607.0
ITI4,2014,446558.0
ITI4,2015,463730.0
ITI4,2016,459663.0
ITI4,2017,445462.0
ITI4,2018,435602.0
ITI4,2019,441725.0
ITI4,2020,428316.0
ITI4,2021,415407.0
ITI4,2022,393333.0
ITI4,2023,418498.0
LT00,2008,90795.0
LT00,2009,102058.0
LT00,2010,94916.0
LT00,2011,101904.0
LT00,2012,110238.0
LT00,2013,105602.0
LT00,2014,110280.0
LT00,2015,99334.0
LT00,2016,93987.0
LT00,2017,98641.0
LT00,2018,93729.0
LT00,2019,84453.0
LT00,2020,79546.0
LT00,2021,78300.0
LT00,2022,77027.0
LT00,2023,80264.0
LU00,2008,36076.0
LU00,2009,37848.0
LU00,2010,37562.0
LU00,2011,39719.0
LU00,2012,43224.0
LU00,2013,45193.0
LU00,2014,45245.0
LU00,2015,45556.0
LU00,2016,51200.0
LU00,2017,51130.0
LU00,2018,49398.0
LU00,2019,47059.0
LU00,2020,51872.0
LU00,2021,53668.0
LU00,2022,54606.0
LU00,2023,56772.0
LV00,2008,59472.0
LV00,2009,71785.0
LV00,2010,77292.0
LV00,2011,73578.0
LV00,2012,76075.0
LV00,2013,65187.0
LV00,2014,58131.0
LV00,2015,62848.0
LV00,2016,72957.0
LV00,2017,67651.0
LV00,2018,61022.0
LV00,2019,65944.0
LV00,2020,76208.0
LV00,2021,62918.0
LV00,2022,60515.0
LV00,2023,66713.0
MT00,2009,17277.0
MT00,2010,18660.0
MT00,2011,20736.0
MT00,2012,22531.0
MT00,2013,24925.0
MT00,2014,28508.0
MT00,2015,27709.0
MT00,2016,28449.0
MT00,2017,29635.0
MT00,2018,30340.0
MT00,2019,29813.0
MT00,2020,27992.0
MT00,2021,29439.0
MT00,2022,28646.0
MT00,2023,32106.0
NL00,2008,3382197.0
NL00,2009,3410523.0
NL00,2010,3480817.0
NL00,2011,3486002.0
NL00,2012,3521658.0
NL00,2013,3493322.0
NL00,2014,3454307.0
NL00,2015,3499470.0
NL00,2016,3572452.0
NL00,2017,3634371.0
NL00,2018,3900835.0
NL00,2019,3982030.0
NL00,2020,4022057.0
NL00,2021,3589427.0
NL00,2022,3681068.0
NL00,2023,3738037.0
PL12,2008,160320.0
PL12,2009,160301.0
PL12,2010,149209.0
PL12,2011,154534.0
PL12,2012,157295.0
PL12,2013,160697.0
PL12,2014,173426.0
PL12,2015,172267.0
PL12,2016,142815.0
PL12,2017,140328.0
PL12,2018,152628.0
PL12,2019,163972.0
PL12,2020,142182.0
PL12,2021,125409.0
PL12,2022,133134.0
PL12,2023,147451.0
PL21,2008,124620.0
PL21,2009,109720.0
PL21,2010,112912.0
PL21,2011,108751.0
PL21,2012,100633.0
PL21,2013,107843.0
PL21,2014,103252.0
PL21,2015,81383.0
PL21,2016,90588.0
PL21,2017,110067.0
PL21,2018,89797.0
PL21,2019,73376.0
PL21,2020,82467.0
PL21,2021,56561.0
PL21,2022,70870.0
PL21,2023,68415.0
PL22,2008,139167.0
PL22,2009,145673.0
PL22,2010,135107.0
PL22,2011,131696.0
PL22,2012,143168.0
PL22,2013,150667.0
PL22,2014,146466.0
PL22,2015,136540.0
PL22,2016,130861.0
PL22,2017,129986.0
PL22,2018,123314.0
PL22,2019,136194.0
PL22,2020,121702.0
PL22,2021,112857.0
PL22,2022,121829.0
PL22,2023,132952.0
PL41,2008,105389.0
PL41,2009,102840.0
PL41,2010,108735.0
PL41,2011,98466.0
PL41,2012,93904.0
PL41,2013,83622.0
PL41,2014,79845.0
PL41,2015,80449.0
PL41,2016,93631.0
PL41,2017,109397.0
PL41,2018,106955.0
PL41,2019,99687.0
PL41,2020,100250.0
PL41,2021,83719.0
PL41,2022,80396.0
PL41,2023,80462.0
PL42,2008,33027.0
PL42,2009,35779.0
PL42,2010,40063.0
PL42,2011,35913.0
PL42,2012,34386.0
PL42,2013,33200.0
PL42,2014,38549.0
PL42,2015,31707.0
PL42,2016,32728.0
PL42,2017,39590.0
PL42,2018,34317.0
PL42,2019,37445.0
PL42,2020,43720.0
PL42,2021,38323.0
PL42,2022,30616.0
PL42,2023,33950.0
PL43,2008,23376.0
PL43,2009,25468.0
PL43,2010,28519.0
PL43,2011,26937.0
PL43,2012,23008.0
PL43,2013,22220.0
PL43,2014,24778.0
PL43,2015,25938.0
PL43,2016,25909.0
PL43,2017,25501.0
PL43,2018,27222.0
PL43,2019,27084.0
PL43,2020,24809.0
PL43,2021,19774.0
PL43,2022,17803.0
PL43,2023,23517.0
PL51,2008,71906.0
PL51,2009,77515.0
PL51,2010,68499.0
PL51,2011,65161.0
PL51,2012,70878.0
PL51,2013,68886.0
PL51,2014,67832.0
PL51,2015,67729.0
PL51,2016,70556.0
PL51,2017,65327.0
PL51,2018,82707.0
PL51,2019,77897.0
PL51,2020,70956.0
PL51,2021,76451.0
PL51,2022,76371.0
PL51,2023,95883.0
PL52,2008,31464.0
PL52,2009,34577.0
PL52,2010,30021.0
PL52,2011,28250.0
PL52,2012,25542.0
PL52,2013,22586.0
PL52,2014,26121.0
PL52,2015,27304.0
PL52,2016,29006.0
PL52,2017,31410.0
PL52,2018,30102.0
PL52,2019,25888.0
PL52,2020,28816.0
PL52,2021,26260.0
PL52,2022,27765.0
PL52,2023,27406.0
PL61,2008,52154.0
PL61,2009,55898.0
PL61,2010,57800.0
PL61,2011,51615.0
PL61,2012,56225.0
PL61,2013,54497.0
PL61,2014,53794.0
PL61,2015,54542.0
PL61,2016,53536.0
PL61,2017,54629.0
PL61,2018,49635.0
PL61,2019,44578.0
PL61,2020,46517.0
PL61,2021,44488.0
PL61,2022,45055.0
PL61,2023,46206.0
PL62,2008,26437.0
PL62,2009,29462.0
PL62,2010,29168.0
PL62,2011,27273.0
PL62,2012,26140.0
PL62,2013,22222.0
PL62,2014,23578.0
PL62,2015,25267.0
PL62,2016,26609.0
PL62,2017,28767.0
PL62,2018,28824.0
PL62,2019,22825.0
PL62,2020,19938.0
PL62,2021,19091.0
PL62,2022,20033.0
PL62,2023,22556.0
PL63,2008,54043.0
PL63,2009,59858.0
PL63,2010,60633.0
PL63,2011,57924.0
PL63,2012,64806.0
PL63,2013,63077.0
PL63,2014,58824.0
PL63,2015,68475.0
PL63,2016,71370.0
PL63,2017,64698.0
PL63,2018,70656.0
PL63,2019,76706.0
PL63,2020,64978.0
PL63,2021,64358.0
PL63,2022,65884.0
PL63,2023,70187.0
PL71,2008,84530.0
PL71,2009,68880.0
PL71,2010,80032.0
PL71,2011,74791.0
PL71,2012,72375.0
PL71,2013,78675.0
PL71,2014,77394.0
PL71,2015,68279.0
PL71,2016,63992.0
PL71,2017,73042.0
PL71,2018,65352.0
PL71,2019,66180.0
PL71,2020,64644.0
PL71,2021,61644.0
PL71,2022,69124.0
PL71,2023,66454.0
PL72,2008,39729.0
PL72,2009,35460.0
PL72,2010,31882.0
PL72,2011,33115.0
PL72,2012,31600.0
PL72,2013,29204.0
PL72,2014,36210.0
PL72,2015,38277.0
PL72,2016,30575.0
PL72,2017,31488.0
PL72,2018,25333.0
PL72,2019,24647.0
PL72,2020,24470.0
PL72,2021,19829.0
PL72,2022,22715.0
PL72,2023,20117.0
PL81,2008,102013.0
PL81,2009,114362.0
PL81,2010,103045.0
PL81,2011,97642.0
PL81,2012,90590.0
PL81,2013,84740.0
PL81,2014,89097.0
PL81,2015,94102.0
PL81,2016,76788.0
PL81,2017,72168.0
PL81,2018,72808.0
PL81,2019,63670.0
PL81,2020,72598.0
PL81,2021,76794.0
PL81,2022,75900.0
PL81,2023,75102.0
PL82,2008,111528.0
PL82,2009,105764.0
PL82,2010,93974.0
PL82,2011,90228.0
PL82,2012,83602.0
PL82,2013,80289.0
PL82,2014,73688.0
PL82,2015,71774.0
PL82,2016,57590.0
PL82,2017,56507.0
PL82,2018,58227.0
PL82,2019,53156.0
PL82,2020,53194.0
PL82,2021,31373.0
PL82,2022,32768.0
PL82,2023,35414.0
PL84,2008,42106.0
PL84,2009,35667.0
PL84,2010,35966.0
PL84,2011,36211.0
PL84,2012,29162.0
PL84,2013,26611.0
PL84,2014,27044.0
PL84,2015,24487.0
PL84,2016,24866.0
PL84,2017,21858.0
PL84,2018,21347.0
PL84,2019,22887.0
PL84,2020,20730.0
PL84,2021,23255.0
PL84,2022,24539.0
PL84,2023,18754.0
PT11,2008,149732.0
PT11,2009,131484.0
PT11,2010,134998.0
PT11,2011,172562.0
PT11,2012,176937.0
PT11,2013,171400.0
PT11,2014,148048.0
PT11,2015,146829.0
PT11,2016,139772.0
PT11,2017,137000.0
PT11,2018,124341.0
PT11,2019,127090.0
PT11,2020,115162.0
PT11,2021,106754.0
PT11,2022,108804.0
PT11,2023,124623.0
PT15,2008,10880.0
PT15,2009,10338.0
PT15,2010,11735.0
PT15,2011,16983.0
PT15,2012,18319.0
PT15,2013,17145.0
PT15,2014,18677.0
PT15,2015,18559.0
PT15,2016,17828.0
PT15,2017,17283.0
PT15,2018,14969.0
PT15,2019,17263.0
PT15,2020,16635.0
PT15,2021,12060.0
PT15,2022,13566.0
PT15,2023,15231.0
PT16,2008,128560.0
PT16,2009,128051.0
PT16,2010,123092.0
PT16,2011,114594.0
PT16,2012,125705.0
PT16,2013,119497.0
PT16,2014,107082.0
PT16,2015,93713.0
PT16,2016,92944.0
PT16,2017,87801.0
PT16,2018,80990.0
PT16,2019,78980.0
PT16,2020,74474.0
PT16,2021,66937.0
PT16,2022,54705.0
PT16,2023,69463.0
PT17,2008,99152.0
PT17,2009,93507.0
PT17,2010,82216.0
PT17,2011,108801.0
PT17,2012,106485.0
PT17,2013,104604.0
PT17,2014,108106.0
PT17,2015,120421.0
PT17,2016,122379.0
PT17,2017,116248.0
PT17,2018,110005.0
PT17,2019,112365.0
PT17,2020,100313.0
PT17,2021,92355.0
PT17,2022,117415.0
PT17,2023,108724.0
PT18,2008,16820.0
PT18,2009,16052.0
PT18,2010,17604.0
PT18,2011,23176.0
PT18,2012,22752.0
PT18,2013,22643.0
PT18,2014,21991.0
PT18,2015,20744.0
PT18,2016,20508.0
PT18,2017,20848.0
PT18,2018,20904.0
PT18,2019,20616.0
PT18,2020,18929.0
PT18,2021,21520.0
PT18,2022,13489.0
PT18,2023,17174.0
PT20,2008,6618.0
PT20,2009,6659.0
PT20,2010,7060.0
PT20,2011,9481.0
PT20,2012,10756.0
PT20,2013,10145.0
PT20,2014,11361.0
PT20,2015,10766.0
PT20,2016,9046.0
PT20,2017,9456.0
PT20,2018,8709.0
PT20,2019,7871.0
PT20,2020,6520.0
PT20,2021,7426.0
PT20,2022,8883.0
PT20,2023,7359.0
PT30,2008,8736.0
PT30,2009,10846.0
PT30,2010,12904.0
PT30,2011,13735.0
PT30,2012,14575.0
PT30,2013,14794.0
PT30,2014,15443.0
PT30,2015,13764.0
PT30,2016,14359.0
PT30,2017,13966.0
PT30,2018,14202.0
PT30,2019,15549.0
PT30,2020,12543.0
PT30,2021,6874.0
PT30,2022,9265.0
PT30,2023,10446.0
RO11,2008,87029.0
RO11,2009,92270.0
RO11,2010,127415.0
RO11,2011,99958.0
RO11,2012,112491.0
RO11,2013,105462.0
RO11,2014,95772.0
RO11,2015,77229.0
RO11,2016,68434.0
RO11,2017,65967.0
RO11,2018,60456.0
RO11,2019,46170.0
RO11,2020,44685.0
RO11,2021,25708.0
RO11,2022,26310.0
RO11,2023,32877.0
RO12,2008,51580.0
RO12,2009,55449.0
RO12,2010,52047.0
RO12,2011,36971.0
RO12,2012,37010.0
RO12,2013,43451.0
RO12,2014,50338.0
RO12,2015,46835.0
RO12,2016,39916.0
RO12,2017,36722.0
RO12,2018,24737.0
RO12,2019,28275.0
RO12,2020,26108.0
RO12,2021,25157.0
RO12,2022,22305.0
RO12,2023,19489.0
RO21,2008,255021.0
RO21,2009,252026.0
RO21,2010,261781.0
RO21,2011,258610.0
RO21,2012,231712.0
RO21,2013,221618.0
RO21,2014,211303.0
RO21,2015,267869.0
RO21,2016,232263.0
RO21,2017,206626.0
RO21,2018,208978.0
RO21,2019,189332.0
RO21,2020,168331.0
RO21,2021,102405.0
RO21,2022,103482.0
RO21,2023,103157.0
RO22,2008,125339.0
RO22,2009,116120.0
RO22,2010,125912.0
RO22,2011,119768.0
RO22,2012,135491.0
RO22,2013,117070.0
RO22,2014,111345.0
RO22,2015,118055.0
RO22,2016,89580.0
RO22,2017,74602.0
RO22,2018,75743.0
RO22,2019,89760.0
RO22,2020,93115.0
RO22,2021,61634.0
RO22,2022,46284.0
RO22,2023,49158.0
RO31,2008,185525.0
RO31,2009,180874.0
RO31,2010,198846.0
RO31,2011,176321.0
RO31,2012,174117.0
RO31,2013,179626.0
RO31,2014,188244.0
RO31,2015,173711.0
RO31,2016,142341.0
RO31,2017,149422.0
RO31,2018,144041.0
RO31,2019,132370.0
RO31,2020,113987.0
RO31,2021,37268.0
RO31,2022,29719.0
RO31,2023,28928.0
RO32,2008,13008.0
RO32,2009,13326.0
RO32,2010,13453.0
RO32,2011,22467.0
RO32,2012,23449.0
RO32,2013,24233.0
RO32,2014,23826.0
RO32,2015,13865.0
RO32,2016,9986.0
RO32,2017,6261.0
RO32,2018,5827.0
RO32,2019,4074.0
RO32,2020,5693.0
RO32,2021,6499.0
RO32,2022,3688.0
RO32,2023,6413.0
RO41,2008,18376.0
RO41,2009,19943.0
RO41,2010,20480.0
RO41,2011,29777.0
RO41,2012,25655.0
RO41,2013,18430.0
RO41,2014,18398.0
RO41,2015,14780.0
RO41,2016,14014.0
RO41,2017,19951.0
RO41,2018,16899.0
RO41,2019,16343.0
RO41,2020,22409.0
RO41,2021,14341.0
RO41,2022,15048.0
RO41,2023,12686.0
RO42,2008,28952.0
RO42,2009,19840.0
RO42,2010,23248.0
RO42,2011,26156.0
RO42,2012,23638.0
RO42,2013,29751.0
RO42,2014,22836.0
RO42,2015,12518.0
RO42,2016,11030.0
RO42,2017,7757.0
RO42,2018,8834.0
RO42,2019,7367.0
RO42,2020,9942.0
RO42,2021,7834.0
RO42,2022,11628.0
RO42,2023,6689.0
SE11,2008,208945.0
SE11,2009,209545.0
SE11,2010,213729.0
SE11,2011,212996.0
SE11,2012,209996.0
SE11,2013,223855.0
SE11,2014,221530.0
SE11,2015,228037.0
SE11,2016,226749.0
SE11,2017,222354.0
SE11,2018,228294.0
SE11,2019,226114.0
SE11,2020,218038.0
SE11,2021,220166.0
SE11,2022,221060.0
SE11,2023,215149.0
SE12,2008,162223.0
SE12,2009,167722.0
SE12,2010,169954.0
SE12,2011,161482.0
SE12,2012,165306.0
SE12,2013,162404.0
SE12,2014,163373.0
SE12,2015,163734.0
SE12,2016,169771.0
SE12,2017,167769.0
SE12,2018,168706.0
SE12,2019,171777.0
SE12,2020,162475.0
SE12,2021,161974.0
SE12,2022,164913.0
SE12,2023,166074.0
SE21,2008,104313.0
SE21,2009,104975.0
SE21,2010,108544.0
SE21,2011,105511.0
SE21,2012,96083.0
SE21,2013,94910.0
SE21,2014,98416.0
SE21,2015,99487.0
SE21,2016,98406.0
SE21,2017,102637.0
SE21,2018,100210.0
SE21,2019,93564.0
SE21,2020,87541.0
SE21,2021,82134.0
SE21,2022,86908.0
SE21,2023,85427.0
SE22,2008,164446.0
SE22,2009,161053.0
SE22,2010,158770.0
SE22,2011,160582.0
SE22,2012,159573.0
SE22,2013,155749.0
SE22,2014,160634.0
SE22,2015,162229.0
SE22,2016,161449.0
SE22,2017,161806.0
SE22,2018,155126.0
SE22,2019,154921.0
SE22,2020,155666.0
SE22,2021,152629.0
SE22,2022,160251.0
SE22,2023,155216.0
SE23,2008,224447.0
SE23,2009,215672.0
SE23,2010,211682.0
SE23,2011,214197.0
SE23,2012,220024.0
SE23,2013,215790.0
SE23,2014,218616.0
SE23,2015,219112.0
SE23,2016,219685.0
SE23,2017,214716.0
SE23,2018,215375.0
SE23,2019,216352.0
SE23,2020,208072.0
SE23,2021,199820.0
SE23,2022,207278.0
SE23,2023,219817.0
SE31,2008,87933.0
SE31,2009,82757.0
SE31,2010,86339.0
SE31,2011,86903.0
SE31,2012,82277.0
SE31,2013,79509.0
SE31,2014,78132.0
SE31,2015,80562.0
SE31,2016,83490.0
SE31,2017,84993.0
SE31,2018,80510.0
SE31,2019,81923.0
SE31,2020,87998.0
SE31,2021,81219.0
SE31,2022,80399.0
SE31,2023,80789.0
SE32,2008,38448.0
SE32,2009,39108.0
SE32,2010,35834.0
SE32,2011,36568.0
SE32,2012,37120.0
SE32,2013,37628.0
SE32,2014,37177.0
SE32,2015,36143.0
SE32,2016,34825.0
SE32,2017,34524.0
SE32,2018,35642.0
SE32,2019,34266.0
SE32,2020,33962.0
SE32,2021,39688.0
SE32,2022,38692.0
SE32,2023,33382.0
SE33,2008,53791.0
SE33,2009,52601.0
SE33,2010,50023.0
SE33,2011,52479.0
SE33,2012,52331.0
SE33,2013,51198.0
SE33,2014,52402.0
SE33,2015,51264.0
SE33,2016,53575.0
SE33,2017,52624.0
SE33,2018,49165.0
SE33,2019,43392.0
SE33,2020,46286.0
SE33,2021,45924.0
SE33,2022,50436.0
SE33,2023,49714.0
SI03,2008,39291.0
SI03,2009,44746.0
SI03,2010,48509.0
SI03,2011,43611.0
SI03,2012,43794.0
SI03,2013,39764.0
SI03,2014,43471.0
SI03,2015,42672.0
SI03,2016,38722.0
SI03,2017,46564.0
SI03,2018,44823.0
SI03,2019,38478.0
SI03,2020,40230.0
SI03,2021,42480.0
SI03,2022,40369.0
SI03,2023,40812.0
SI04,2008,37448.0
SI04,2009,42042.0
SI04,2010,45994.0
SI04,2011,40335.0
SI04,2012,36335.0
SI04,2013,40561.0
SI04,2014,43423.0
SI04,2015,45769.0
SI04,2016,42943.0
SI04,2017,47981.0
SI04,2018,45522.0
SI04,2019,41172.0
SI04,2020,38607.0
SI04,2021,45243.0
SI04,2022,43398.0
SI04,2023,41588.0
SK01,2008,8153.0
SK01,2009,9200.0
SK01,2010,11104.0
SK01,2011,9073.0
SK01,2012,9950.0
SK01,2013,14209.0
SK01,2014,14212.0
SK01,2015,11013.0
SK01,2016,10395.0
SK01,2017,12658.0
SK01,2018,13521.0
SK01,2019,12980.0
SK01,2020,13722.0
SK01,2021,10603.0
SK01,2022,11584.0
SK01,2023,14113.0
SK02,2008,21698.0
SK02,2009,24642.0
SK02,2010,22468.0
SK02,2011,19835.0
SK02,2012,19192.0
SK02,2013,22320.0
SK02,2014,29129.0
SK02,2015,35396.0
SK02,2016,33490.0
SK02,2017,41822.0
SK02,2018,36373.0
SK02,2019,33851.0
SK02,2020,35799.0
SK02,2021,30440.0
SK02,2022,30889.0
SK02,2023,32554.0
SK03,2008,13101.0
SK03,2009,18760.0
SK03,2010,29627.0
SK03,2011,34670.0
SK03,2012,30361.0
SK03,2013,34010.0
SK03,2014,35790.0
SK03,2015,47663.0
SK03,2016,45476.0
SK03,2017,43592.0
SK03,2018,34385.0
SK03,2019,33217.0
SK03,2020,32303.0
SK03,2021,21263.0
SK03,2022,17469.0
SK03,2023,17754.0
SK04,2008,18350.0
SK04,2009,28124.0
SK04,2010,23655.0
SK04,2011,28105.0
SK04,2012,32656.0
SK04,2013,34692.0
SK04,2014,39732.0
SK04,2015,45099.0
SK04,2016,53378.0
SK04,2017,47407.0
SK04,2018,40921.0
SK04,2019,34336.0
SK04,2020,30220.0
SK04,2021,16570.0
SK04,2022,20204.0
SK04,2023,20692.0
