geo,year,involuntary_temporary
ITI2,2012,21666.0
ITI2,2013,20509.0
ITI2,2014,24600.0
ITI2,2015,23267.0
ITI2,2016,22540.0
ITI2,2017,29597.0
ITI2,2018,32342.0
ITI2,2019,37177.0
ITI2,2020,31259.0
ITI2,2021,24355.0
ITI2,2022,26726.0
ITI2,2023,26273.0
ITI3,2008,36865.0
ITI3,2009,32419.0
ITI3,2010,31134.0
ITI3,2011,37042.0
ITI3,2012,45057.0
ITI3,2013,42045.0
ITI3,2014,47049.0
ITI3,2015,44682.0
ITI3,2016,47294.0
ITI3,2017,58741.0
ITI3,2018,68445.0
ITI3,2019,60560.0
ITI3,2020,59086.0
ITI3,2021,40527.0
ITI3,2022,47446.0
ITI3,2023,50189.0
ITI4,2008,125436.0
ITI4,2009,117999.0
ITI4,2010,119858.0
ITI4,2011,131736.0
ITI4,2012,152788.0
ITI4,2013,142276.0
ITI4,2014,149557.0
ITI4,2015,159791.0
ITI4,2016,155816.0
ITI4,2017,183283.0
ITI4,2018,222991.0
ITI4,2019,236080.0
ITI4,2020,204828.0
ITI4,2021,163974.0
ITI4,2022,164190.0
ITI4,2023,189864.0
LT00,2008,16682.0
LT00,2009,19680.0
LT00,2010,18972.0
LT00,2011,18269.0
LT00,2012,19036.0
LT00,2013,19204.0
LT00,2014,18276.0
LT00,2015,15089.0
LT00,2016,14287.0
LT00,2017,11017.0
LT00,2018,9167.0
LT00,2019,7638.0
LT00,2020,7872.0
LT00,2021,6092.0
LT00,2022,4549.0
LT00,2023,5853.0
LU00,2008,5655.0
LU00,2009,5858.0
LU00,2010,5139.0
LU00,2011,5757.0
LU00,2012,7697.0
LU00,2013,7464.0
LU00,2014,9685.0
LU00,2015,10045.0
LU00,2016,9477.0
LU00,2017,12282.0
LU00,2018,14004.0
LU00,2019,533.0
LU00,2020,12943.0
LU00,2021,2520.0
LU00,2022,2737.0
LU00,2023,2764.0
LV00,2008,20427.0
LV00,2009,27218.0
LV00,2010,37884.0
LV00,2011,36189.0
LV00,2012,25529.0
LV00,2013,22860.0
LV00,2014,16112.0
LV00,2015,14796.0
LV00,2016,14292.0
LV00,2017,8209.0
LV00,2018,13031.0
LV00,2019,13962.0
LV00,2020,11916.0
LV00,2021,6678.0
LV00,2022,5024.0
LV00,2023,4443.0
MT00,2009,3484.0
MT00,2010,3829.0
MT00,2011,4682.0
MT00,2012,5288.0
MT00,2013,6133.0
MT00,2014,7289.0
MT00,2015,7137.0
MT00,2016,6154.0
MT00,2017,5191.0
MT00,2018,5884.0
MT00,2019,5091.0
MT00,2020,5519.0
MT00,2021,2024.0
MT00,2022,3270.0
MT00,2023,2937.0
NL00,2008,316586.0
NL00,2009,353802.0
NL00,2010,292035.0
NL00,2011,302570.0
NL00,2012,333790.0
NL00,2013,412145.0
NL00,2014,471379.0
NL00,2015,517341.0
NL00,2016,500957.0
NL00,2017,482842.0
NL00,2018,431188.0
NL00,2019,410691.0
NL00,2020,333847.0
NL00,2021,327322.0
NL00,2022,293818.0
NL00,2023,282921.0
PL12,2008,336623.0
PL12,2009,292389.0
PL12,2010,274374.0
PL12,2011,230820.0
PL12,2012,254198.0
PL12,2013,271483.0
PL12,2014,335077.0
PL12,2015,345715.0
PL12,2016,291678.0
PL12,2017,256765.0
PL12,2018,208083.0
PL12,2019,168304.0
PL12,2020,151420.0
PL12,2021,67432.0
PL12,2022,57208.0
PL12,2023,45153.0
PL21,2008,143125.0
PL21,2009,148983.0
PL21,2010,158705.0
PL21,2011,109256.0
PL21,2012,131534.0
PL21,2013,147353.0
PL21,2014,159087.0
PL21,2015,136726.0
PL21,2016,129698.0
PL21,2017,118165.0
PL21,2018,90845.0
PL21,2019,56932.0
PL21,2020,40234.0
PL21,2021,35256.0
PL21,2022,33672.0
PL21,2023,29155.0
PL22,2008,247596.0
PL22,2009,253186.0
PL22,2010,259893.0
PL22,2011,193744.0
PL22,2012,228162.0
PL22,2013,233383.0
PL22,2014,247383.0
PL22,2015,237341.0
PL22,2016,237556.0
PL22,2017,212949.0
PL22,2018,149787.0
PL22,2019,115236.0
PL22,2020,89376.0
PL22,2021,48773.0
PL22,2022,40946.0
PL22,2023,32126.0
PL41,2008,197217.0
PL41,2009,197005.0
PL41,2010,211681.0
PL41,2011,164212.0
PL41,2012,163365.0
PL41,2013,181245.0
PL41,2014,178924.0
PL41,2015,171965.0
PL41,2016,210314.0
PL41,2017,186661.0
PL41,2018,167995.0
PL41,2019,134127.0
PL41,2020,101755.0
PL41,2021,56656.0
PL41,2022,44745.0
PL41,2023,49555.0
PL42,2008,84173.0
PL42,2009,95649.0
PL42,2010,97269.0
PL42,2011,86624.0
PL42,2012,78923.0
PL42,2013,86728.0
PL42,2014,98337.0
PL42,2015,88591.0
PL42,2016,90807.0
PL42,2017,89055.0
PL42,2018,70845.0
PL42,2019,57222.0
PL42,2020,52492.0
PL42,2021,33362.0
PL42,2022,32797.0
PL42,2023,32595.0
PL43,2008,61970.0
PL43,2009,69732.0
PL43,2010,72058.0
PL43,2011,57343.0
PL43,2012,59011.0
PL43,2013,64714.0
PL43,2014,69566.0
PL43,2015,60870.0
PL43,2016,62155.0
PL43,2017,59642.0
PL43,2018,49284.0
PL43,2019,35127.0
PL43,2020,23596.0
PL43,2021,12049.0
PL43,2022,9454.0
PL43,2023,7725.0
PL51,2008,192774.0
PL51,2009,184627.0
PL51,2010,197395.0
PL51,2011,140547.0
PL51,2012,163118.0
PL51,2013,151076.0
PL51,2014,162000.0
PL51,2015,159871.0
PL51,2016,157448.0
PL51,2017,120564.0
PL51,2018,93214.0
PL51,2019,93503.0
PL51,2020,67727.0
PL51,2021,55253.0
PL51,2022,30084.0
PL51,2023,29679.0
PL52,2008,59993.0
PL52,2009,63994.0
PL52,2010,58452.0
PL52,2011,41123.0
PL52,2012,42676.0
PL52,2013,43433.0
PL52,2014,46786.0
PL52,2015,49352.0
PL52,2016,51756.0
PL52,2017,51992.0
PL52,2018,46845.0
PL52,2019,33216.0
PL52,2020,25114.0
PL52,2021,12292.0
PL52,2022,12531.0
PL52,2023,10960.0
PL61,2008,126941.0
PL61,2009,156298.0
PL61,2010,162635.0
PL61,2011,145340.0
PL61,2012,146245.0
PL61,2013,148703.0
PL61,2014,157724.0
PL61,2015,158383.0
PL61,2016,145768.0
PL61,2017,122695.0
PL61,2018,115155.0
PL61,2019,108078.0
PL61,2020,82996.0
PL61,2021,65473.0
PL61,2022,55036.0
PL61,2023,48532.0
PL62,2008,101395.0
PL62,2009,103708.0
PL62,2010,103614.0
PL62,2011,85898.0
PL62,2012,84970.0
PL62,2013,88015.0
PL62,2014,84106.0
PL62,2015,86085.0
PL62,2016,79466.0
PL62,2017,79732.0
PL62,2018,68623.0
PL62,2019,49098.0
PL62,2020,39287.0
PL62,2021,22505.0
PL62,2022,20182.0
PL62,2023,15216.0
PL63,2008,124862.0
PL63,2009,125648.0
PL63,2010,139399.0
PL63,2011,117314.0
PL63,2012,142142.0
PL63,2013,143755.0
PL63,2014,147587.0
PL63,2015,148691.0
PL63,2016,138416.0
PL63,2017,121158.0
PL63,2018,111978.0
PL63,2019,89723.0
PL63,2020,79542.0
PL63,2021,29830.0
PL63,2022,23123.0
PL63,2023,19671.0
PL71,2008,265443.0
PL71,2009,259793.0
PL71,2010,262189.0
PL71,2011,237001.0
PL71,2012,232088.0
PL71,2013,244348.0
PL71,2014,260783.0
PL71,2015,239893.0
PL71,2016,216502.0
PL71,2017,201461.0
PL71,2018,185476.0
PL71,2019,151064.0
PL71,2020,152441.0
PL71,2021,107858.0
PL71,2022,96262.0
PL71,2023,78116.0
PL72,2008,82867.0
PL72,2009,88809.0
PL72,2010,97894.0
PL72,2011,98258.0
PL72,2012,98001.0
PL72,2013,83684.0
PL72,2014,93168.0
PL72,2015,97055.0
PL72,2016,83050.0
PL72,2017,78403.0
PL72,2018,69171.0
PL72,2019,55294.0
PL72,2020,45569.0
PL72,2021,27794.0
PL72,2022,23638.0
PL72,2023,21083.0
PL81,2008,115795.0
PL81,2009,117695.0
PL81,2010,103694.0
PL81,2011,90294.0
PL81,2012,91024.0
PL81,2013,98672.0
PL81,2014,106396.0
PL81,2015,114853.0
PL81,2016,102861.0
PL81,2017,101676.0
PL81,2018,86777.0
PL81,2019,68189.0
PL81,2020,61073.0
PL81,2021,36086.0
PL81,2022,38258.0
PL81,2023,25867.0
PL82,2008,120363.0
PL82,2009,121403.0
PL82,2010,130746.0
PL82,2011,118367.0
PL82,2012,120249.0
PL82,2013,121569.0
PL82,2014,123876.0
PL82,2015,119628.0
PL82,2016,128072.0
PL82,2017,127369.0
PL82,2018,102226.0
PL82,2019,77548.0
PL82,2020,63559.0
PL82,2021,51012.0
PL82,2022,36541.0
PL82,2023,34198.0
PL84,2008,46437.0
PL84,2009,52616.0
PL84,2010,56614.0
PL84,2011,49489.0
PL84,2012,46679.0
PL84,2013,46441.0
PL84,2014,50229.0
PL84,2015,51955.0
PL84,2016,54854.0
PL84,2017,49974.0
PL84,2018,42649.0
PL84,2019,37377.0
PL84,2020,29553.0
PL84,2021,14857.0
PL84,2022,10578.0
PL84,2023,9377.0
PT11,2008,209482.0
PT11,2009,196671.0
PT11,2010,213670.0
PT11,2011,220431.0
PT11,2012,209319.0
PT11,2013,205453.0
PT11,2014,210642.0
PT11,2015,222514.0
PT11,2016,232450.0
PT11,2017,230121.0
PT11,2018,236998.0
PT11,2019,224381.0
PT11,2020,183442.0
PT11,2021,129257.0
PT11,2022,135257.0
PT11,2023,130760.0
PT15,2008,43669.0
PT15,2009,44667.0
PT15,2010,45154.0
PT15,2011,40608.0
PT15,2012,35420.0
PT15,2013,36673.0
PT15,2014,36798.0
PT15,2015,41508.0
PT15,2016,46333.0
PT15,2017,43419.0
PT15,2018,43925.0
PT15,2019,41541.0
PT15,2020,31533.0
PT15,2021,19038.0
PT15,2022,24219.0
PT15,2023,19890.0
PT16,2008,148028.0
PT16,2009,136811.0
PT16,2010,147841.0
PT16,2011,141276.0
PT16,2012,126700.0
PT16,2013,128839.0
PT16,2014,133780.0
PT16,2015,134173.0
PT16,2016,139698.0
PT16,2017,139361.0
PT16,2018,140489.0
PT16,2019,135731.0
PT16,2020,118060.0
PT16,2021,75040.0
PT16,2022,71185.0
PT16,2023,82597.0
PT17,2008,213514.0
PT17,2009,200421.0
PT17,2010,214096.0
PT17,2011,204423.0
PT17,2012,178456.0
PT17,2013,181857.0
PT17,2014,181874.0
PT17,2015,191451.0
PT17,2016,204725.0
PT17,2017,208755.0
PT17,2018,217746.0
PT17,2019,206419.0
PT17,2020,177242.0
PT17,2021,102364.0
PT17,2022,92665.0
PT17,2023,125700.0
PT18,2008,67101.0
PT18,2009,61693.0
PT18,2010,57158.0
PT18,2011,55204.0
PT18,2012,48895.0
PT18,2013,48220.0
PT18,2014,50519.0
PT18,2015,49928.0
PT18,2016,50819.0
PT18,2017,50907.0
PT18,2018,50546.0
PT18,2019,45140.0
PT18,2020,35894.0
PT18,2021,32451.0
PT18,2022,27904.0
PT18,2023,28613.0
PT20,2008,15350.0
PT20,2009,16255.0
PT20,2010,17068.0
PT20,2011,15249.0
PT20,2012,11067.0
PT20,2013,11810.0
PT20,2014,13891.0
PT20,2015,14500.0
PT20,2016,15720.0
PT20,2017,16908.0
PT20,2018,17736.0
PT20,2019,17578.0
PT20,2020,16552.0
PT20,2021,8689.0
PT20,2022,8259.0
PT20,2023,10180.0
PT30,2008,17102.0
PT30,2009,19540.0
PT30,2010,19994.0
PT30,2011,16183.0
PT30,2012,16407.0
PT30,2013,15864.0
PT30,2014,15085.0
PT30,2015,15276.0
PT30,2016,18377.0
PT30,2017,17223.0
PT30,2018,18602.0
PT30,2019,18192.0
PT30,2020,15439.0
PT30,2021,10928.0
PT30,2022,13114.0
PT30,2023,14645.0
RO11,2008,3239.0
RO11,2009,2196.0
RO11,2010,1840.0
RO11,2011,8326.0
RO11,2012,8795.0
RO11,2013,5889.0
RO11,2014,4417.0
RO11,2015,5291.0
RO11,2016,5299.0
RO11,2017,6502.0
RO11,2018,6619.0
RO11,2019,6112.0
RO11,2020,8049.0
RO11,2021,7042.0
RO11,2022,8132.0
RO11,2023,10329.0
RO12,2008,8763.0
RO12,2009,3949.0
RO12,2010,3973.0
RO12,2011,2833.0
RO12,2012,4320.0
RO12,2013,3837.0
RO12,2014,3143.0
RO12,2015,2070.0
RO12,2016,1333.0
RO12,2017,749.0
RO12,2018,1028.0
RO12,2019,1629.0
RO12,2020,2656.0
RO12,2021,3600.0
RO12,2022,3542.0
RO12,2023,5775.0
RO21,2008,10811.0
RO21,2009,9558.0
RO21,2010,10367.0
RO21,2011,17368.0
RO21,2012,19330.0
RO21,2013,18864.0
RO21,2014,24020.0
RO21,2015,20126.0
RO21,2016,22869.0
RO21,2017,27141.0
RO21,2018,16297.0
RO21,2019,30966.0
RO21,2020,29375.0
RO21,2021,38384.0
RO21,2022,36417.0
RO21,2023,45580.0
RO22,2008,17244.0
RO22,2009,13126.0
RO22,2010,11956.0
RO22,2011,13241.0
RO22,2012,14630.0
RO22,2013,12343.0
RO22,2014,12479.0
RO22,2015,13813.0
RO22,2016,8254.0
RO22,2017,6404.0
RO22,2018,7383.0
RO22,2019,9835.0
RO22,2020,10390.0
RO22,2021,17342.0
RO22,2022,14965.0
RO22,2023,10738.0
RO31,2008,13064.0
RO31,2009,17240.0
RO31,2010,11827.0
RO31,2011,14806.0
RO31,2012,14840.0
RO31,2013,14547.0
RO31,2014,16248.0
RO31,2015,23174.0
RO31,2016,24807.0
RO31,2017,19897.0
RO31,2018,17559.0
RO31,2019,18285.0
RO31,2020,11990.0
RO31,2021,14544.0
RO31,2022,10571.0
RO31,2023,10849.0
RO32,2008,1970.0
RO32,2009,2095.0
RO32,2010,2733.0
RO32,2011,4741.0
RO32,2012,7686.0
RO32,2013,12148.0
RO32,2014,12048.0
RO32,2015,6104.0
RO32,2016,1517.0
RO32,2017,2235.0
RO32,2018,1464.0
RO32,2019,1445.0
RO32,2020,120.0
RO32,2021,2054.0
RO32,2022,1646.0
RO32,2023,1446.0
RO41,2008,4187.0
RO41,2009,1421.0
RO41,2010,1881.0
RO41,2011,2224.0
RO41,2012,2606.0
RO41,2013,2307.0
RO41,2014,4141.0
RO41,2015,921.0
RO41,2016,1053.0
RO41,2017,946.0
RO41,2018,2797.0
RO41,2019,6233.0
RO41,2020,5252.0
RO41,2021,7093.0
RO41,2022,7486.0
RO41,2023,9218.0
RO42,2008,3179.0
RO42,2009,2522.0
RO42,2010,1846.0
RO42,2011,1535.0
RO42,2012,1884.0
RO42,2013,1948.0
RO42,2014,820.0
RO42,2015,698.0
RO42,2016,392.0
RO42,2017,126.0
RO42,2018,416.0
RO42,2019,661.0
RO42,2021,1911.0
RO42,2022,522.0
RO42,2023,829.0
SE11,2008,60334.0
SE11,2009,64046.0
SE11,2010,71288.0
SE11,2011,72283.0
SE11,2012,73354.0
SE11,2013,81901.0
SE11,2014,87268.0
SE11,2015,86448.0
SE11,2016,78230.0
SE11,2017,82002.0
SE11,2018,78324.0
SE11,2019,77094.0
SE11,2020,77265.0
SE11,2021,29142.0
SE11,2022,31841.0
SE11,2023,35614.0
SE12,2008,57237.0
SE12,2009,58526.0
SE12,2010,60427.0
SE12,2011,63179.0
SE12,2012,61025.0
SE12,2013,67186.0
SE12,2014,67797.0
SE12,2015,68828.0
SE12,2016,64333.0
SE12,2017,60354.0
SE12,2018,67457.0
SE12,2019,61127.0
SE12,2020,60927.0
SE12,2021,20506.0
SE12,2022,19776.0
SE12,2023,22754.0
SE21,2008,28941.0
SE21,2009,28476.0
SE21,2010,32094.0
SE21,2011,31204.0
SE21,2012,30345.0
SE21,2013,30464.0
SE21,2014,34002.0
SE21,2015,34252.0
SE21,2016,31785.0
SE21,2017,29127.0
SE21,2018,29981.0
SE21,2019,25962.0
SE21,2020,30160.0
SE21,2021,13144.0
SE21,2022,12485.0
SE21,2023,10729.0
SE22,2008,53820.0
SE22,2009,49795.0
SE22,2010,50263.0
SE22,2011,55647.0
SE22,2012,55550.0
SE22,2013,57857.0
SE22,2014,62865.0
SE22,2015,60668.0
SE22,2016,54273.0
SE22,2017,55664.0
SE22,2018,56936.0
SE22,2019,57612.0
SE22,2020,57313.0
SE22,2021,17836.0
SE22,2022,21236.0
SE22,2023,17960.0
SE23,2008,68004.0
SE23,2009,71877.0
SE23,2010,79063.0
SE23,2011,76256.0
SE23,2012,71789.0
SE23,2013,73792.0
SE23,2014,80668.0
SE23,2015,81890.0
SE23,2016,77374.0
SE23,2017,70126.0
SE23,2018,66677.0
SE23,2019,67856.0
SE23,2020,69858.0
SE23,2021,23928.0
SE23,2022,26636.0
SE23,2023,22158.0
SE31,2008,35803.0
SE31,2009,36144.0
SE31,2010,36526.0
SE31,2011,39369.0
SE31,2012,36135.0
SE31,2013,35366.0
SE31,2014,37922.0
SE31,2015,33610.0
SE31,2016,31711.0
SE31,2017,33755.0
SE31,2018,33033.0
SE31,2019,31406.0
SE31,2020,31389.0
SE31,2021,8270.0
SE31,2022,10099.0
SE31,2023,8224.0
SE32,2008,15412.0
SE32,2009,16439.0
SE32,2010,15978.0
SE32,2011,16703.0
SE32,2012,15136.0
SE32,2013,15609.0
SE32,2014,15564.0
SE32,2015,18016.0
SE32,2016,14373.0
SE32,2017,12833.0
SE32,2018,13740.0
SE32,2019,11583.0
SE32,2020,11476.0
SE32,2021,2553.0
SE32,2022,5072.0
SE32,2023,3852.0
SE33,2008,25663.0
SE33,2009,23440.0
SE33,2010,23261.0
SE33,2011,24893.0
SE33,2012,22632.0
SE33,2013,23900.0
SE33,2014,23359.0
SE33,2015,22294.0
SE33,2016,22871.0
SE33,2017,20396.0
SE33,2018,20174.0
SE33,2019,17433.0
SE33,2020,17675.0
SE33,2021,5590.0
SE33,2022,7182.0
SE33,2023,6192.0
SI03,2008,38979.0
SI03,2009,37193.0
SI03,2010,41559.0
SI03,2011,43696.0
SI03,2012,36482.0
SI03,2013,36426.0
SI03,2014,42438.0
SI03,2015,44527.0
SI03,2016,42715.0
SI03,2017,43319.0
SI03,2018,27455.0
SI03,2019,20122.0
SI03,2020,20580.0
SI03,2021,14508.0
SI03,2022,12043.0
SI03,2023,10117.0
SI04,2008,27074.0
SI04,2009,26359.0
SI04,2010,28921.0
SI04,2011,35048.0
SI04,2012,30049.0
SI04,2013,31823.0
SI04,2014,37720.0
SI04,2015,36327.0
SI04,2016,33045.0
SI04,2017,33093.0
SI04,2018,23171.0
SI04,2019,15830.0
SI04,2020,17108.0
SI04,2021,11659.0
SI04,2022,8527.0
SI04,2023,9120.0
SK01,2008,1820.0
SK01,2009,1619.0
SK01,2010,2521.0
SK01,2011,2833.0
SK01,2012,2894.0
SK01,2013,3362.0
SK01,2014,3048.0
SK01,2015,1446.0
SK01,2016,1925.0
SK01,2017,3043.0
SK01,2018,3086.0
SK01,2019,4082.0
SK01,2020,1642.0
SK01,2021,687.0
SK01,2022,1889.0
SK01,2023,1699.0
SK02,2008,17936.0
SK02,2009,16400.0
SK02,2010,18284.0
SK02,2011,25620.0
SK02,2012,27562.0
SK02,2013,28290.0
SK02,2014,40032.0
SK02,2015,45175.0
SK02,2016,29019.0
SK02,2017,39470.0
SK02,2018,38221.0
SK02,2019,36373.0
SK02,2020,29942.0
SK02,2021,18424.0
SK02,2022,17976.0
SK02,2023,17001.0
SK03,2008,20626.0
SK03,2009,19348.0
SK03,2010,17753.0
SK03,2011,41280.0
SK03,2012,38705.0
SK03,2013,38930.0
SK03,2014,46482.0
SK03,2015,61840.0
SK03,2016,44215.0
SK03,2017,55282.0
SK03,2018,46038.0
SK03,2019,34232.0
SK03,2020,26676.0
SK03,2021,14449.0
SK03,2022,12489.0
SK03,2023,9955.0
SK04,2008,29436.0
SK04,2009,30111.0
SK04,2010,21328.0
SK04,2011,36926.0
SK04,2012,42485.0
SK04,2013,45441.0
SK04,2014,56393.0
SK04,2015,65336.0
SK04,2016,51187.0
SK04,2017,56274.0
SK04,2018,46842.0
SK04,2019,49162.0
SK04,2020,42182.0
SK04,2021,20199.0
SK04,2022,16665.0
SK04,2023,14890.0
