geo,year,temporary
ITI2,2021,46555.0
ITI2,2022,49302.0
ITI2,2023,48477.0
ITI3,2008,68897.0
ITI3,2009,62281.0
ITI3,2010,62721.0
ITI3,2011,63898.0
ITI3,2012,70447.0
ITI3,2013,63379.0
ITI3,2014,69410.0
ITI3,2015,67223.0
ITI3,2016,69918.0
ITI3,2017,87133.0
ITI3,2018,91892.0
ITI3,2019,81769.0
ITI3,2020,73372.0
ITI3,2021,73273.0
ITI3,2022,82626.0
ITI3,2023,84910.0
ITI4,2008,193483.0
ITI4,2009,180872.0
ITI4,2010,177130.0
ITI4,2011,187844.0
ITI4,2012,212108.0
ITI4,2013,196468.0
ITI4,2014,208009.0
ITI4,2015,219114.0
ITI4,2016,210620.0
ITI4,2017,247375.0
ITI4,2018,272523.0
ITI4,2019,281629.0
ITI4,2020,247103.0
ITI4,2021,268823.0
ITI4,2022,281710.0
ITI4,2023,313623.0
LT00,2008,29367.0
LT00,2009,26248.0
LT00,2010,26542.0
LT00,2011,29611.0
LT00,2012,29054.0
LT00,2013,29749.0
LT00,2014,31345.0
LT00,2015,23816.0
LT00,2016,22632.0
LT00,2017,19452.0
LT00,2018,18628.0
LT00,2019,17266.0
LT00,2020,14220.0
LT00,2021,21877.0
LT00,2022,22038.0
LT00,2023,22656.0
LU00,2008,11747.0
LU00,2009,13405.0
LU00,2010,12398.0
LU00,2011,12730.0
LU00,2012,14600.0
LU00,2013,14057.0
LU00,2014,17857.0
LU00,2015,20884.0
LU00,2016,15923.0
LU00,2017,18177.0
LU00,2018,21989.0
LU00,2019,640.0
LU00,2020,20344.0
LU00,2021,24506.0
LU00,2022,20015.0
LU00,2023,20856.0
LV00,2008,30599.0
LV00,2009,33631.0
LV00,2010,52402.0
LV00,2011,49895.0
LV00,2012,35879.0
LV00,2013,33078.0
LV00,2014,25220.0
LV00,2015,28629.0
LV00,2016,27225.0
LV00,2017,14566.0
LV00,2018,20538.0
LV00,2019,24084.0
LV00,2020,20157.0
LV00,2021,21535.0
LV00,2022,20979.0
LV00,2023,20853.0
MT00,2009,6616.0
MT00,2010,7204.0
MT00,2011,9245.0
MT00,2012,10192.0
MT00,2013,11735.0
MT00,2014,12471.0
MT00,2015,12660.0
MT00,2016,13449.0
MT00,2017,11151.0
MT00,2018,16058.0
MT00,2019,19517.0
MT00,2020,17061.0
MT00,2021,16585.0
MT00,2022,16809.0
MT00,2023,24165.0
NL00,2008,884666.0
NL00,2009,915180.0
NL00,2010,912386.0
NL00,2011,936325.0
NL00,2012,977574.0
NL00,2013,1013443.0
NL00,2014,1062818.0
NL00,2015,1001583.0
NL00,2016,1038253.0
NL00,2017,1130030.0
NL00,2018,1148331.0
NL00,2019,1119640.0
NL00,2020,950128.0
NL00,2021,1780213.0
NL00,2022,1851732.0
NL00,2023,1850549.0
PL12,2008,499716.0
PL12,2009,438411.0
PL12,2010,400482.0
PL12,2011,417193.0
PL12,2012,445440.0
PL12,2013,446730.0
PL12,2014,540157.0
PL12,2015,572630.0
PL12,2016,480873.0
PL12,2017,455327.0
PL12,2018,446364.0
PL12,2019,434695.0
PL12,2020,371951.0
PL12,2021,294995.0
PL12,2022,316979.0
PL12,2023,312623.0
PL21,2008,198918.0
PL21,2009,198143.0
PL21,2010,209758.0
PL21,2011,195363.0
PL21,2012,211846.0
PL21,2013,229324.0
PL21,2014,239571.0
PL21,2015,215031.0
PL21,2016,224345.0
PL21,2017,217792.0
PL21,2018,188738.0
PL21,2019,162610.0
PL21,2020,135900.0
PL21,2021,122754.0
PL21,2022,147790.0
PL21,2023,153755.0
PL22,2008,383065.0
PL22,2009,369253.0
PL22,2010,365225.0
PL22,2011,386880.0
PL22,2012,388307.0
PL22,2013,382009.0
PL22,2014,406890.0
PL22,2015,398591.0
PL22,2016,418801.0
PL22,2017,403254.0
PL22,2018,354135.0
PL22,2019,317962.0
PL22,2020,260004.0
PL22,2021,240959.0
PL22,2022,256704.0
PL22,2023,237166.0
PL41,2008,272833.0
PL41,2009,259351.0
PL41,2010,273680.0
PL41,2011,263968.0
PL41,2012,269112.0
PL41,2013,283949.0
PL41,2014,288387.0
PL41,2015,275217.0
PL41,2016,323398.0
PL41,2017,317863.0
PL41,2018,296016.0
PL41,2019,274880.0
PL41,2020,232258.0
PL41,2021,167177.0
PL41,2022,144497.0
PL41,2023,155648.0
PL42,2008,118818.0
PL42,2009,131672.0
PL42,2010,131095.0
PL42,2011,125443.0
PL42,2012,122803.0
PL42,2013,131113.0
PL42,2014,145321.0
PL42,2015,130476.0
PL42,2016,144500.0
PL42,2017,143105.0
PL42,2018,125193.0
PL42,2019,124747.0
PL42,2020,116861.0
PL42,2021,87794.0
PL42,2022,92612.0
PL42,2023,89234.0
PL43,2008,83325.0
PL43,2009,89101.0
PL43,2010,102681.0
PL43,2011,103808.0
PL43,2012,96584.0
PL43,2013,97497.0
PL43,2014,98525.0
PL43,2015,103924.0
PL43,2016,108600.0
PL43,2017,104458.0
PL43,2018,100068.0
PL43,2019,86322.0
PL43,2020,67443.0
PL43,2021,47361.0
PL43,2022,44072.0
PL43,2023,48695.0
PL51,2008,308014.0
PL51,2009,276079.0
PL51,2010,272677.0
PL51,2011,267273.0
PL51,2012,270118.0
PL51,2013,251442.0
PL51,2014,267407.0
PL51,2015,275865.0
PL51,2016,309253.0
PL51,2017,266319.0
PL51,2018,258997.0
PL51,2019,282686.0
PL51,2020,219438.0
PL51,2021,198039.0
PL51,2022,200432.0
PL51,2023,189329.0
PL52,2008,84905.0
PL52,2009,90301.0
PL52,2010,82294.0
PL52,2011,77114.0
PL52,2012,76378.0
PL52,2013,72172.0
PL52,2014,79868.0
PL52,2015,84928.0
PL52,2016,88411.0
PL52,2017,90313.0
PL52,2018,85128.0
PL52,2019,71567.0
PL52,2020,60930.0
PL52,2021,52408.0
PL52,2022,54173.0
PL52,2023,57710.0
PL61,2008,179490.0
PL61,2009,222846.0
PL61,2010,218826.0
PL61,2011,199456.0
PL61,2012,199863.0
PL61,2013,196719.0
PL61,2014,218381.0
PL61,2015,222124.0
PL61,2016,210948.0
PL61,2017,198099.0
PL61,2018,191134.0
PL61,2019,174592.0
PL61,2020,143163.0
PL61,2021,124819.0
PL61,2022,122164.0
PL61,2023,132237.0
PL62,2008,124046.0
PL62,2009,127197.0
PL62,2010,129196.0
PL62,2011,126863.0
PL62,2012,117559.0
PL62,2013,126873.0
PL62,2014,123926.0
PL62,2015,127957.0
PL62,2016,132378.0
PL62,2017,135957.0
PL62,2018,123953.0
PL62,2019,106600.0
PL62,2020,90111.0
PL62,2021,66372.0
PL62,2022,68407.0
PL62,2023,77277.0
PL63,2008,170189.0
PL63,2009,174110.0
PL63,2010,182325.0
PL63,2011,183694.0
PL63,2012,208691.0
PL63,2013,212070.0
PL63,2014,227503.0
PL63,2015,249559.0
PL63,2016,239820.0
PL63,2017,229440.0
PL63,2018,218280.0
PL63,2019,208596.0
PL63,2020,170600.0
PL63,2021,130169.0
PL63,2022,134981.0
PL63,2023,135377.0
PL71,2008,323070.0
PL71,2009,315628.0
PL71,2010,323073.0
PL71,2011,328409.0
PL71,2012,297898.0
PL71,2013,312321.0
PL71,2014,326477.0
PL71,2015,310751.0
PL71,2016,275119.0
PL71,2017,274833.0
PL71,2018,264245.0
PL71,2019,227159.0
PL71,2020,217577.0
PL71,2021,186813.0
PL71,2022,194321.0
PL71,2023,177013.0
PL72,2008,112863.0
PL72,2009,119834.0
PL72,2010,128432.0
PL72,2011,127327.0
PL72,2012,121959.0
PL72,2013,105732.0
PL72,2014,116423.0
PL72,2015,125490.0
PL72,2016,106108.0
PL72,2017,105750.0
PL72,2018,96749.0
PL72,2019,82163.0
PL72,2020,69640.0
PL72,2021,55733.0
PL72,2022,55595.0
PL72,2023,57784.0
PL81,2008,165642.0
PL81,2009,171591.0
PL81,2010,157359.0
PL81,2011,146966.0
PL81,2012,150274.0
PL81,2013,151310.0
PL81,2014,172297.0
PL81,2015,179704.0
PL81,2016,166397.0
PL81,2017,168240.0
PL81,2018,158636.0
PL81,2019,135692.0
PL81,2020,125974.0
PL81,2021,110801.0
PL81,2022,115513.0
PL81,2023,112390.0
PL82,2008,157394.0
PL82,2009,159039.0
PL82,2010,161823.0
PL82,2011,162515.0
PL82,2012,157465.0
PL82,2013,157454.0
PL82,2014,162649.0
PL82,2015,156894.0
PL82,2016,176708.0
PL82,2017,177279.0
PL82,2018,162921.0
PL82,2019,133831.0
PL82,2020,111250.0
PL82,2021,89100.0
PL82,2022,84895.0
PL82,2023,91246.0
PL84,2008,69046.0
PL84,2009,69914.0
PL84,2010,79506.0
PL84,2011,80799.0
PL84,2012,75077.0
PL84,2013,70791.0
PL84,2014,76216.0
PL84,2015,77176.0
PL84,2016,79164.0
PL84,2017,75700.0
PL84,2018,70776.0
PL84,2019,67597.0
PL84,2020,59146.0
PL84,2021,45172.0
PL84,2022,47140.0
PL84,2023,44622.0
PT11,2008,263663.0
PT11,2009,239571.0
PT11,2010,259147.0
PT11,2011,262289.0
PT11,2012,239507.0
PT11,2013,241540.0
PT11,2014,250550.0
PT11,2015,272643.0
PT11,2016,275559.0
PT11,2017,280377.0
PT11,2018,286457.0
PT11,2019,273648.0
PT11,2020,225838.0
PT11,2021,232870.0
PT11,2022,223199.0
PT11,2023,230017.0
PT15,2008,47765.0
PT15,2009,49578.0
PT15,2010,48618.0
PT15,2011,44474.0
PT15,2012,39668.0
PT15,2013,40275.0
PT15,2014,42748.0
PT15,2015,47094.0
PT15,2016,52138.0
PT15,2017,51053.0
PT15,2018,50792.0
PT15,2019,48233.0
PT15,2020,36948.0
PT15,2021,36509.0
PT15,2022,39985.0
PT15,2023,39701.0
PT16,2008,173224.0
PT16,2009,160223.0
PT16,2010,170388.0
PT16,2011,166363.0
PT16,2012,145265.0
PT16,2013,149975.0
PT16,2014,162832.0
PT16,2015,161822.0
PT16,2016,167566.0
PT16,2017,169533.0
PT16,2018,174277.0
PT16,2019,165691.0
PT16,2020,143492.0
PT16,2021,138228.0
PT16,2022,137134.0
PT16,2023,154908.0
PT17,2008,274815.0
PT17,2009,261687.0
PT17,2010,267178.0
PT17,2011,236003.0
PT17,2012,206935.0
PT17,2013,212436.0
PT17,2014,218671.0
PT17,2015,231048.0
PT17,2016,244053.0
PT17,2017,259334.0
PT17,2018,270352.0
PT17,2019,258040.0
PT17,2020,216469.0
PT17,2021,186514.0
PT17,2022,208103.0
PT17,2023,227680.0
PT18,2008,76826.0
PT18,2009,69970.0
PT18,2010,64970.0
PT18,2011,63206.0
PT18,2012,55013.0
PT18,2013,55026.0
PT18,2014,58381.0
PT18,2015,59386.0
PT18,2016,58302.0
PT18,2017,59734.0
PT18,2018,60003.0
PT18,2019,53623.0
PT18,2020,41443.0
PT18,2021,53401.0
PT18,2022,45857.0
PT18,2023,44794.0
PT20,2008,18153.0
PT20,2009,18528.0
PT20,2010,19072.0
PT20,2011,17251.0
PT20,2012,13295.0
PT20,2013,14005.0
PT20,2014,15779.0
PT20,2015,17450.0
PT20,2016,18795.0
PT20,2017,19890.0
PT20,2018,20939.0
PT20,2019,20897.0
PT20,2020,20544.0
PT20,2021,15703.0
PT20,2022,14058.0
PT20,2023,15119.0
PT30,2008,18836.0
PT30,2009,21020.0
PT30,2010,20992.0
PT30,2011,18075.0
PT30,2012,17925.0
PT30,2013,17281.0
PT30,2014,16878.0
PT30,2015,17092.0
PT30,2016,20688.0
PT30,2017,19732.0
PT30,2018,21180.0
PT30,2019,20642.0
PT30,2020,17883.0
PT30,2021,17586.0
PT30,2022,18395.0
PT30,2023,21739.0
RO11,2008,4032.0
RO11,2009,2892.0
RO11,2010,3824.0
RO11,2011,11104.0
RO11,2012,10370.0
RO11,2013,7718.0
RO11,2014,5974.0
RO11,2015,6793.0
RO11,2016,6529.0
RO11,2017,8386.0
RO11,2018,10116.0
RO11,2019,9193.0
RO11,2020,9426.0
RO11,2021,12957.0
RO11,2022,14357.0
RO11,2023,16997.0
RO12,2008,10159.0
RO12,2009,5215.0
RO12,2010,5671.0
RO12,2011,4151.0
RO12,2012,5100.0
RO12,2013,5301.0
RO12,2014,4236.0
RO12,2015,2533.0
RO12,2016,1717.0
RO12,2017,1815.0
RO12,2018,2443.0
RO12,2019,3408.0
RO12,2020,3436.0
RO12,2021,10639.0
RO12,2022,8455.0
RO12,2023,9782.0
RO21,2008,14413.0
RO21,2009,10960.0
RO21,2010,12042.0
RO21,2011,19457.0
RO21,2012,21069.0
RO21,2013,20343.0
RO21,2014,24533.0
RO21,2015,21447.0
RO21,2016,26191.0
RO21,2017,28337.0
RO21,2018,19727.0
RO21,2019,33487.0
RO21,2020,33544.0
RO21,2021,63337.0
RO21,2022,61443.0
RO21,2023,68797.0
RO22,2008,19946.0
RO22,2009,15440.0
RO22,2010,13476.0
RO22,2011,14434.0
RO22,2012,16470.0
RO22,2013,12906.0
RO22,2014,13698.0
RO22,2015,15251.0
RO22,2016,12928.0
RO22,2017,8228.0
RO22,2018,10091.0
RO22,2019,12333.0
RO22,2020,12302.0
RO22,2021,28702.0
RO22,2022,22275.0
RO22,2023,17243.0
RO31,2008,18256.0
RO31,2009,19546.0
RO31,2010,15397.0
RO31,2011,20417.0
RO31,2012,19347.0
RO31,2013,16683.0
RO31,2014,19226.0
RO31,2015,28609.0
RO31,2016,32433.0
RO31,2017,24484.0
RO31,2018,23115.0
RO31,2019,22208.0
RO31,2020,14291.0
RO31,2021,19714.0
RO31,2022,15489.0
RO31,2023,18380.0
RO32,2008,3257.0
RO32,2009,3619.0
RO32,2010,3415.0
RO32,2011,7084.0
RO32,2012,9776.0
RO32,2013,14416.0
RO32,2014,13639.0
RO32,2015,7123.0
RO32,2016,2019.0
RO32,2017,2537.0
RO32,2018,1769.0
RO32,2019,2362.0
RO32,2020,217.0
RO32,2021,3796.0
RO32,2022,3911.0
RO32,2023,6903.0
RO41,2008,4536.0
RO41,2009,1648.0
RO41,2010,2116.0
RO41,2011,2576.0
RO41,2012,3835.0
RO41,2013,2482.0
RO41,2014,4625.0
RO41,2015,963.0
RO41,2016,1666.0
RO41,2017,1326.0
RO41,2018,2994.0
RO41,2019,6992.0
RO41,2020,6460.0
RO41,2021,10846.0
RO41,2022,13221.0
RO41,2023,14820.0
RO42,2008,4191.0
RO42,2009,3164.0
RO42,2010,2255.0
RO42,2011,2139.0
RO42,2012,2098.0
RO42,2013,2137.0
RO42,2014,1109.0
RO42,2015,1500.0
RO42,2016,1822.0
RO42,2017,876.0
RO42,2018,1120.0
RO42,2019,1740.0
RO42,2020,294.0
RO42,2021,4076.0
RO42,2022,3497.0
RO42,2023,8221.0
SE11,2008,130341.0
SE11,2009,122172.0
SE11,2010,135818.0
SE11,2011,142959.0
SE11,2012,144506.0
SE11,2013,154559.0
SE11,2014,158642.0
SE11,2015,159224.0
SE11,2016,159030.0
SE11,2017,164190.0
SE11,2018,164584.0
SE11,2019,163707.0
SE11,2020,155415.0
SE11,2021,148202.0
SE11,2022,159140.0
SE11,2023,160067.0
SE12,2008,105853.0
SE12,2009,96825.0
SE12,2010,100173.0
SE12,2011,108286.0
SE12,2012,104939.0
SE12,2013,109408.0
SE12,2014,112970.0
SE12,2015,113103.0
SE12,2016,117855.0
SE12,2017,119733.0
SE12,2018,125034.0
SE12,2019,120858.0
SE12,2020,109619.0
SE12,2021,110880.0
SE12,2022,109372.0
SE12,2023,111325.0
SE21,2008,53333.0
SE21,2009,46551.0
SE21,2010,52967.0
SE21,2011,53073.0
SE21,2012,50632.0
SE21,2013,51595.0
SE21,2014,54675.0
SE21,2015,55858.0
SE21,2016,52760.0
SE21,2017,55875.0
SE21,2018,55637.0
SE21,2019,49177.0
SE21,2020,50277.0
SE21,2021,50320.0
SE21,2022,56003.0
SE21,2023,43192.0
SE22,2008,97616.0
SE22,2009,87840.0
SE22,2010,91065.0
SE22,2011,99316.0
SE22,2012,91482.0
SE22,2013,94199.0
SE22,2014,99767.0
SE22,2015,101692.0
SE22,2016,98107.0
SE22,2017,102661.0
SE22,2018,102834.0
SE22,2019,110333.0
SE22,2020,103062.0
SE22,2021,105598.0
SE22,2022,104489.0
SE22,2023,94696.0
SE23,2008,126217.0
SE23,2009,116894.0
SE23,2010,129348.0
SE23,2011,135096.0
SE23,2012,129894.0
SE23,2013,131078.0
SE23,2014,139814.0
SE23,2015,141198.0
SE23,2016,136311.0
SE23,2017,137008.0
SE23,2018,133736.0
SE23,2019,137842.0
SE23,2020,124364.0
SE23,2021,120334.0
SE23,2022,128632.0
SE23,2023,127374.0
SE31,2008,56656.0
SE31,2009,55663.0
SE31,2010,55505.0
SE31,2011,58796.0
SE31,2012,54956.0
SE31,2013,54923.0
SE31,2014,57111.0
SE31,2015,54321.0
SE31,2016,52677.0
SE31,2017,55459.0
SE31,2018,53413.0
SE31,2019,53042.0
SE31,2020,50872.0
SE31,2021,45977.0
SE31,2022,53989.0
SE31,2023,50751.0
SE32,2008,25915.0
SE32,2009,24230.0
SE32,2010,24489.0
SE32,2011,26409.0
SE32,2012,23863.0
SE32,2013,25194.0
SE32,2014,25441.0
SE32,2015,27286.0
SE32,2016,23671.0
SE32,2017,22638.0
SE32,2018,23563.0
SE32,2019,21933.0
SE32,2020,19172.0
SE32,2021,23014.0
SE32,2022,24795.0
SE32,2023,22744.0
SE33,2008,39320.0
SE33,2009,35355.0
SE33,2010,35105.0
SE33,2011,38377.0
SE33,2012,37376.0
SE33,2013,38074.0
SE33,2014,38547.0
SE33,2015,35966.0
SE33,2016,37782.0
SE33,2017,36396.0
SE33,2018,35001.0
SE33,2019,34352.0
SE33,2020,32156.0
SE33,2021,32647.0
SE33,2022,37087.0
SE33,2023,31234.0
SI03,2008,77449.0
SI03,2009,68558.0
SI03,2010,72518.0
SI03,2011,69713.0
SI03,2012,67975.0
SI03,2013,61793.0
SI03,2014,61162.0
SI03,2015,70098.0
SI03,2016,69642.0
SI03,2017,74182.0
SI03,2018,64383.0
SI03,2019,55502.0
SI03,2020,45511.0
SI03,2021,48085.0
SI03,2022,48284.0
SI03,2023,46056.0
SI04,2008,70029.0
SI04,2009,64103.0
SI04,2010,63631.0
SI04,2011,69322.0
SI04,2012,62883.0
SI04,2013,60297.0
SI04,2014,61257.0
SI04,2015,65724.0
SI04,2016,62385.0
SI04,2017,69117.0
SI04,2018,65297.0
SI04,2019,55761.0
SI04,2020,46247.0
SI04,2021,49265.0
SI04,2022,48895.0
SI04,2023,48383.0
SK01,2008,6394.0
SK01,2009,5646.0
SK01,2010,8886.0
SK01,2011,8632.0
SK01,2012,6787.0
SK01,2013,6342.0
SK01,2014,6803.0
SK01,2015,5095.0
SK01,2016,4539.0
SK01,2017,7604.0
SK01,2018,6145.0
SK01,2019,12755.0
SK01,2020,9726.0
SK01,2021,2982.0
SK01,2022,4555.0
SK01,2023,6087.0
SK02,2008,26522.0
SK02,2009,22081.0
SK02,2010,22481.0
SK02,2011,30146.0
SK02,2012,33077.0
SK02,2013,33980.0
SK02,2014,47913.0
SK02,2015,55423.0
SK02,2016,45051.0
SK02,2017,58397.0
SK02,2018,52154.0
SK02,2019,49982.0
SK02,2020,39261.0
SK02,2021,26893.0
SK02,2022,31039.0
SK02,2023,29714.0
SK03,2008,25738.0
SK03,2009,22889.0
SK03,2010,21350.0
SK03,2011,46568.0
SK03,2012,44068.0
SK03,2013,43183.0
SK03,2014,51290.0
SK03,2015,66669.0
SK03,2016,64027.0
SK03,2017,62160.0
SK03,2018,50645.0
SK03,2019,42967.0
SK03,2020,33481.0
SK03,2021,19473.0
SK03,2022,19310.0
SK03,2023,17114.0
SK04,2008,35682.0
SK04,2009,34238.0
SK04,2010,25994.0
SK04,2011,40905.0
SK04,2012,48018.0
SK04,2013,49986.0
SK04,2014,61216.0
SK04,2015,73761.0
SK04,2016,76625.0
SK04,2017,64517.0
SK04,2018,56631.0
SK04,2019,62974.0
SK04,2020,55218.0
SK04,2021,29239.0
SK04,2022,27023.0
SK04,2023,27023.0
