geo,year,EU_labor_market_workforce_education__geo_label,EU_labor_market_workforce_education__Country_code,EU_labor_market_workforce_education__education_level,EU_labor_market_workforce_education__education_level_pct,EU_labor_market_workforce_education__education_level_pct_diff,_row_order_,__conflict_file
FRG0,2018,Pays de la Loire,FR,medium,47.1,-4.655870445344124,9139,EU_labor_market_workforce_education
FRG0,2018,Pays de la Loire,FR,high,34.6,3.903903903903917,15412,EU_labor_market_workforce_education
FRG0,2019,Pays de la Loire,FR,low,17.6,-3.8251366120218537,2867,EU_labor_market_workforce_education
FRG0,2019,Pays de la Loire,FR,medium,47.3,0.4246284501061481,9140,EU_labor_market_workforce_education
FRG0,2019,Pays de la Loire,FR,high,35.1,1.4450867052023122,15413,EU_labor_market_workforce_education
FRG0,2020,Pays de la Loire,FR,low,15.8,-10.22727272727273,2868,EU_labor_market_workforce_education
FRG0,2020,Pays de la Loire,FR,medium,48.3,2.1141649048625792,9141,EU_labor_market_workforce_education
FRG0,2020,Pays de la Loire,FR,high,35.9,2.279202279202271,15414,EU_labor_market_workforce_education
FRG0,2021,Pays de la Loire,FR,low,14.1,-10.759493670886082,2869,EU_labor_market_workforce_education
FRG0,2021,Pays de la Loire,FR,medium,47.2,-2.277432712215309,9142,EU_labor_market_workforce_education
FRG0,2021,Pays de la Loire,FR,high,38.6,7.520891364902516,15415,EU_labor_market_workforce_education
FRG0,2022,Pays de la Loire,FR,low,13.3,-5.67375886524822,2870,EU_labor_market_workforce_education
FRG0,2022,Pays de la Loire,FR,medium,46.7,-1.059322033898305,9143,EU_labor_market_workforce_education
FRG0,2022,Pays de la Loire,FR,high,40.0,3.626943005181343,15416,EU_labor_market_workforce_education
FRG0,2023,Pays de la Loire,FR,low,13.6,2.255639097744353,2871,EU_labor_market_workforce_education
FRG0,2023,Pays de la Loire,FR,medium,47.8,2.35546038543896,9144,EU_labor_market_workforce_education
FRG0,2023,Pays de la Loire,FR,high,38.7,-3.2499999999999933,15417,EU_labor_market_workforce_education
FRG0,2024,Pays de la Loire,FR,low,13.3,-2.2058823529411686,2872,EU_labor_market_workforce_education
FRG0,2024,Pays de la Loire,FR,medium,46.2,-3.347280334728022,9145,EU_labor_market_workforce_education
FRG0,2024,Pays de la Loire,FR,high,40.5,4.651162790697667,15418,EU_labor_market_workforce_education
FRH,2008,Bretagne,FR,low,23.7,,2873,EU_labor_market_workforce_education
FRH,2008,Bretagne,FR,medium,48.5,,9146,EU_labor_market_workforce_education
FRH,2008,Bretagne,FR,high,27.8,,15419,EU_labor_market_workforce_education
FRH,2009,Bretagne,FR,low,23.7,0.0,2874,EU_labor_market_workforce_education
FRH,2009,Bretagne,FR,medium,48.4,-0.2061855670103121,9147,EU_labor_market_workforce_education
FRH,2009,Bretagne,FR,high,27.9,0.3597122302158196,15420,EU_labor_market_workforce_education
FRH,2010,Bretagne,FR,low,23.3,-1.6877637130801628,2875,EU_labor_market_workforce_education
FRH,2010,Bretagne,FR,medium,48.7,0.6198347107438105,9148,EU_labor_market_workforce_education
FRH,2010,Bretagne,FR,high,27.9,0.0,15421,EU_labor_market_workforce_education
FRH,2011,Bretagne,FR,low,22.9,-1.7167381974249016,2876,EU_labor_market_workforce_education
FRH,2011,Bretagne,FR,medium,47.1,-3.2854209445585245,9149,EU_labor_market_workforce_education
FRH,2011,Bretagne,FR,high,30.0,7.526881720430113,15422,EU_labor_market_workforce_education
FRH,2012,Bretagne,FR,low,20.0,-12.663755458515276,2877,EU_labor_market_workforce_education
FRH,2012,Bretagne,FR,medium,48.0,1.910828025477704,9150,EU_labor_market_workforce_education
FRH,2012,Bretagne,FR,high,31.9,6.333333333333329,15423,EU_labor_market_workforce_education
FRH,2013,Bretagne,FR,low,17.3,-13.499999999999996,2878,EU_labor_market_workforce_education
FRH,2013,Bretagne,FR,medium,49.4,2.9166666666666634,9151,EU_labor_market_workforce_education
FRH,2013,Bretagne,FR,high,33.3,4.388714733542316,15424,EU_labor_market_workforce_education
FRH,2014,Bretagne,FR,low,16.3,-5.780346820809249,2879,EU_labor_market_workforce_education
FRH,2014,Bretagne,FR,medium,50.2,1.6194331983805754,9152,EU_labor_market_workforce_education
FRH,2014,Bretagne,FR,high,33.6,0.9009009009009136,15425,EU_labor_market_workforce_education
FRH,2015,Bretagne,FR,low,15.6,-4.294478527607368,2880,EU_labor_market_workforce_education
FRH,2015,Bretagne,FR,medium,51.6,2.7888446215139413,9153,EU_labor_market_workforce_education
FRH,2015,Bretagne,FR,high,32.8,-2.380952380952394,15426,EU_labor_market_workforce_education
FRH,2016,Bretagne,FR,low,16.0,2.5641025641025665,2881,EU_labor_market_workforce_education
FRH,2016,Bretagne,FR,medium,50.1,-2.9069767441860463,9154,EU_labor_market_workforce_education
FRH,2016,Bretagne,FR,high,33.8,3.0487804878048785,15427,EU_labor_market_workforce_education
FRH,2017,Bretagne,FR,low,14.9,-6.874999999999998,2882,EU_labor_market_workforce_education
FRH,2017,Bretagne,FR,medium,51.1,1.996007984031936,9155,EU_labor_market_workforce_education
FRH,2017,Bretagne,FR,high,34.0,0.5917159763313694,15428,EU_labor_market_workforce_education
FRH,2018,Bretagne,FR,low,13.5,-9.395973154362418,2883,EU_labor_market_workforce_education
FRH,2018,Bretagne,FR,medium,48.8,-4.500978473581221,9156,EU_labor_market_workforce_education
FRH,2018,Bretagne,FR,high,37.7,10.88235294117648,15429,EU_labor_market_workforce_education
FRH,2019,Bretagne,FR,low,13.7,1.481481481481476,2884,EU_labor_market_workforce_education
FRH,2019,Bretagne,FR,medium,48.6,-0.4098360655737617,9157,EU_labor_market_workforce_education
FRH,2019,Bretagne,FR,high,37.7,0.0,15430,EU_labor_market_workforce_education
FRH,2020,Bretagne,FR,low,14.4,5.109489051094899,2885,EU_labor_market_workforce_education
FRH,2020,Bretagne,FR,medium,47.4,-2.469135802469141,9158,EU_labor_market_workforce_education
FRH,2020,Bretagne,FR,high,38.1,1.0610079575596778,15431,EU_labor_market_workforce_education
FRH,2021,Bretagne,FR,low,12.9,-10.416666666666666,2886,EU_labor_market_workforce_education
FRH,2021,Bretagne,FR,medium,46.8,-1.2658227848101298,9159,EU_labor_market_workforce_education
FRH,2021,Bretagne,FR,high,40.4,6.03674540682414,15432,EU_labor_market_workforce_education
FRH,2022,Bretagne,FR,low,12.3,-4.651162790697672,2887,EU_labor_market_workforce_education
FRH,2022,Bretagne,FR,medium,45.6,-2.564102564102555,9160,EU_labor_market_workforce_education
FRH,2022,Bretagne,FR,high,42.1,4.207920792079215,15433,EU_labor_market_workforce_education
FRH,2023,Bretagne,FR,low,12.0,-2.439024390243908,2888,EU_labor_market_workforce_education
FRH,2023,Bretagne,FR,medium,47.8,4.8245614035087625,9161,EU_labor_market_workforce_education
FRH,2023,Bretagne,FR,high,40.2,-4.513064133016624,15434,EU_labor_market_workforce_education
FRH,2024,Bretagne,FR,low,11.9,-0.8333333333333304,2889,EU_labor_market_workforce_education
FRH,2024,Bretagne,FR,medium,48.0,0.4184100418410101,9162,EU_labor_market_workforce_education
FRH,2024,Bretagne,FR,high,40.1,-0.2487562189054761,15435,EU_labor_market_workforce_education
FRH0,2008,Bretagne,FR,low,23.7,,2890,EU_labor_market_workforce_education
FRH0,2008,Bretagne,FR,medium,48.5,,9163,EU_labor_market_workforce_education
FRH0,2008,Bretagne,FR,high,27.8,,15436,EU_labor_market_workforce_education
FRH0,2009,Bretagne,FR,low,23.7,0.0,2891,EU_labor_market_workforce_education
FRH0,2009,Bretagne,FR,medium,48.4,-0.2061855670103121,9164,EU_labor_market_workforce_education
FRH0,2009,Bretagne,FR,high,27.9,0.3597122302158196,15437,EU_labor_market_workforce_education
FRH0,2010,Bretagne,FR,low,23.3,-1.6877637130801628,2892,EU_labor_market_workforce_education
FRH0,2010,Bretagne,FR,medium,48.7,0.6198347107438105,9165,EU_labor_market_workforce_education
FRH0,2010,Bretagne,FR,high,27.9,0.0,15438,EU_labor_market_workforce_education
FRH0,2011,Bretagne,FR,low,22.9,-1.7167381974249016,2893,EU_labor_market_workforce_education
FRH0,2011,Bretagne,FR,medium,47.1,-3.2854209445585245,9166,EU_labor_market_workforce_education
FRH0,2011,Bretagne,FR,high,30.0,7.526881720430113,15439,EU_labor_market_workforce_education
FRH0,2012,Bretagne,FR,low,20.0,-12.663755458515276,2894,EU_labor_market_workforce_education
FRH0,2012,Bretagne,FR,medium,48.0,1.910828025477704,9167,EU_labor_market_workforce_education
FRH0,2012,Bretagne,FR,high,31.9,6.333333333333329,15440,EU_labor_market_workforce_education
FRH0,2013,Bretagne,FR,low,17.3,-13.499999999999996,2895,EU_labor_market_workforce_education
FRH0,2013,Bretagne,FR,medium,49.4,2.9166666666666634,9168,EU_labor_market_workforce_education
FRH0,2013,Bretagne,FR,high,33.3,4.388714733542316,15441,EU_labor_market_workforce_education
FRH0,2014,Bretagne,FR,low,16.3,-5.780346820809249,2896,EU_labor_market_workforce_education
FRH0,2014,Bretagne,FR,medium,50.2,1.6194331983805754,9169,EU_labor_market_workforce_education
FRH0,2014,Bretagne,FR,high,33.6,0.9009009009009136,15442,EU_labor_market_workforce_education
FRH0,2015,Bretagne,FR,low,15.6,-4.294478527607368,2897,EU_labor_market_workforce_education
FRH0,2015,Bretagne,FR,medium,51.6,2.7888446215139413,9170,EU_labor_market_workforce_education
FRH0,2015,Bretagne,FR,high,32.8,-2.380952380952394,15443,EU_labor_market_workforce_education
FRH0,2016,Bretagne,FR,low,16.0,2.5641025641025665,2898,EU_labor_market_workforce_education
FRH0,2016,Bretagne,FR,medium,50.1,-2.9069767441860463,9171,EU_labor_market_workforce_education
FRH0,2016,Bretagne,FR,high,33.8,3.0487804878048785,15444,EU_labor_market_workforce_education
FRH0,2017,Bretagne,FR,low,14.9,-6.874999999999998,2899,EU_labor_market_workforce_education
FRH0,2017,Bretagne,FR,medium,51.1,1.996007984031936,9172,EU_labor_market_workforce_education
FRH0,2017,Bretagne,FR,high,34.0,0.5917159763313694,15445,EU_labor_market_workforce_education
FRH0,2018,Bretagne,FR,low,13.5,-9.395973154362418,2900,EU_labor_market_workforce_education
FRH0,2018,Bretagne,FR,medium,48.8,-4.500978473581221,9173,EU_labor_market_workforce_education
FRH0,2018,Bretagne,FR,high,37.7,10.88235294117648,15446,EU_labor_market_workforce_education
FRH0,2019,Bretagne,FR,low,13.7,1.481481481481476,2901,EU_labor_market_workforce_education
FRH0,2019,Bretagne,FR,medium,48.6,-0.4098360655737617,9174,EU_labor_market_workforce_education
FRH0,2019,Bretagne,FR,high,37.7,0.0,15447,EU_labor_market_workforce_education
FRH0,2020,Bretagne,FR,low,14.4,5.109489051094899,2902,EU_labor_market_workforce_education
FRH0,2020,Bretagne,FR,medium,47.4,-2.469135802469141,9175,EU_labor_market_workforce_education
FRH0,2020,Bretagne,FR,high,38.1,1.0610079575596778,15448,EU_labor_market_workforce_education
FRH0,2021,Bretagne,FR,low,12.9,-10.416666666666666,2903,EU_labor_market_workforce_education
FRH0,2021,Bretagne,FR,medium,46.8,-1.2658227848101298,9176,EU_labor_market_workforce_education
FRH0,2021,Bretagne,FR,high,40.4,6.03674540682414,15449,EU_labor_market_workforce_education
FRH0,2022,Bretagne,FR,low,12.3,-4.651162790697672,2904,EU_labor_market_workforce_education
FRH0,2022,Bretagne,FR,medium,45.6,-2.564102564102555,9177,EU_labor_market_workforce_education
FRH0,2022,Bretagne,FR,high,42.1,4.207920792079215,15450,EU_labor_market_workforce_education
FRH0,2023,Bretagne,FR,low,12.0,-2.439024390243908,2905,EU_labor_market_workforce_education
FRH0,2023,Bretagne,FR,medium,47.8,4.8245614035087625,9178,EU_labor_market_workforce_education
FRH0,2023,Bretagne,FR,high,40.2,-4.513064133016624,15451,EU_labor_market_workforce_education
FRH0,2024,Bretagne,FR,low,11.9,-0.8333333333333304,2906,EU_labor_market_workforce_education
FRH0,2024,Bretagne,FR,medium,48.0,0.4184100418410101,9179,EU_labor_market_workforce_education
FRH0,2024,Bretagne,FR,high,40.1,-0.2487562189054761,15452,EU_labor_market_workforce_education
FRI,2008,Nouvelle-Aquitaine,FR,low,29.4,,2907,EU_labor_market_workforce_education
FRI,2008,Nouvelle-Aquitaine,FR,medium,47.8,,9180,EU_labor_market_workforce_education
FRI,2008,Nouvelle-Aquitaine,FR,high,22.8,,15453,EU_labor_market_workforce_education
FRI,2009,Nouvelle-Aquitaine,FR,low,29.2,-0.6802721088435351,2908,EU_labor_market_workforce_education
FRI,2009,Nouvelle-Aquitaine,FR,medium,45.9,-3.974895397489537,9181,EU_labor_market_workforce_education
FRI,2009,Nouvelle-Aquitaine,FR,high,25.0,9.64912280701754,15454,EU_labor_market_workforce_education
FRI,2010,Nouvelle-Aquitaine,FR,low,27.6,-5.479452054794513,2909,EU_labor_market_workforce_education
FRI,2010,Nouvelle-Aquitaine,FR,medium,46.0,0.2178649237472797,9182,EU_labor_market_workforce_education
FRI,2010,Nouvelle-Aquitaine,FR,high,26.5,6.0,15455,EU_labor_market_workforce_education
FRI,2011,Nouvelle-Aquitaine,FR,low,27.7,0.3623188405797024,2910,EU_labor_market_workforce_education
FRI,2011,Nouvelle-Aquitaine,FR,medium,47.2,2.6086956521739197,9183,EU_labor_market_workforce_education
FRI,2011,Nouvelle-Aquitaine,FR,high,25.1,-5.283018867924523,15456,EU_labor_market_workforce_education
FRI,2012,Nouvelle-Aquitaine,FR,low,26.3,-5.054151624548731,2911,EU_labor_market_workforce_education
FRI,2012,Nouvelle-Aquitaine,FR,medium,47.4,0.423728813559313,9184,EU_labor_market_workforce_education
FRI,2012,Nouvelle-Aquitaine,FR,high,26.3,4.780876494023902,15457,EU_labor_market_workforce_education
FRI,2013,Nouvelle-Aquitaine,FR,low,22.9,-12.927756653992404,2912,EU_labor_market_workforce_education
FRI,2013,Nouvelle-Aquitaine,FR,medium,50.0,5.485232067510552,9185,EU_labor_market_workforce_education
FRI,2013,Nouvelle-Aquitaine,FR,high,27.1,3.041825095057037,15458,EU_labor_market_workforce_education
FRI,2014,Nouvelle-Aquitaine,FR,low,20.3,-11.353711790393003,2913,EU_labor_market_workforce_education
FRI,2014,Nouvelle-Aquitaine,FR,medium,49.3,-1.4000000000000057,9186,EU_labor_market_workforce_education
FRI,2014,Nouvelle-Aquitaine,FR,high,30.4,12.1771217712177,15459,EU_labor_market_workforce_education
FRI,2015,Nouvelle-Aquitaine,FR,low,19.6,-3.448275862068962,2914,EU_labor_market_workforce_education
FRI,2015,Nouvelle-Aquitaine,FR,medium,49.4,0.202839756592295,9187,EU_labor_market_workforce_education
FRI,2015,Nouvelle-Aquitaine,FR,high,31.0,1.9736842105263208,15460,EU_labor_market_workforce_education
FRI,2016,Nouvelle-Aquitaine,FR,low,20.1,2.551020408163265,2915,EU_labor_market_workforce_education
FRI,2016,Nouvelle-Aquitaine,FR,medium,49.1,-0.6072874493927068,9188,EU_labor_market_workforce_education
FRI,2016,Nouvelle-Aquitaine,FR,high,30.9,-0.3225806451612949,15461,EU_labor_market_workforce_education
FRI,2017,Nouvelle-Aquitaine,FR,low,19.8,-1.4925373134328392,2916,EU_labor_market_workforce_education
FRI,2017,Nouvelle-Aquitaine,FR,medium,47.6,-3.054989816700611,9189,EU_labor_market_workforce_education
FRI,2017,Nouvelle-Aquitaine,FR,high,32.6,5.501618122977356,15462,EU_labor_market_workforce_education
FRI,2018,Nouvelle-Aquitaine,FR,low,18.3,-7.575757575757576,2917,EU_labor_market_workforce_education
FRI,2018,Nouvelle-Aquitaine,FR,medium,48.1,1.0504201680672267,9190,EU_labor_market_workforce_education
FRI,2018,Nouvelle-Aquitaine,FR,high,33.7,3.37423312883436,15463,EU_labor_market_workforce_education
FRI,2019,Nouvelle-Aquitaine,FR,low,17.6,-3.8251366120218537,2918,EU_labor_market_workforce_education
FRI,2019,Nouvelle-Aquitaine,FR,medium,48.6,1.0395010395010391,9191,EU_labor_market_workforce_education
FRI,2019,Nouvelle-Aquitaine,FR,high,33.8,0.2967359050444935,15464,EU_labor_market_workforce_education
FRI,2020,Nouvelle-Aquitaine,FR,low,17.2,-2.2727272727272845,2919,EU_labor_market_workforce_education
FRI,2020,Nouvelle-Aquitaine,FR,medium,47.9,-1.4403292181070015,9192,EU_labor_market_workforce_education
FRI,2020,Nouvelle-Aquitaine,FR,high,34.9,3.25443786982249,15465,EU_labor_market_workforce_education
FRI,2021,Nouvelle-Aquitaine,FR,low,15.1,-12.209302325581394,2920,EU_labor_market_workforce_education
FRI,2021,Nouvelle-Aquitaine,FR,medium,47.2,-1.4613778705636653,9193,EU_labor_market_workforce_education
FRI,2021,Nouvelle-Aquitaine,FR,high,37.7,8.022922636103164,15466,EU_labor_market_workforce_education
FRI,2022,Nouvelle-Aquitaine,FR,low,14.2,-5.960264900662255,2921,EU_labor_market_workforce_education
FRI,2022,Nouvelle-Aquitaine,FR,medium,46.5,-1.4830508474576332,9194,EU_labor_market_workforce_education
FRI,2022,Nouvelle-Aquitaine,FR,high,39.3,4.244031830238711,15467,EU_labor_market_workforce_education
FRI,2023,Nouvelle-Aquitaine,FR,low,14.1,-0.7042253521126736,2922,EU_labor_market_workforce_education
FRI,2023,Nouvelle-Aquitaine,FR,medium,46.5,0.0,9195,EU_labor_market_workforce_education
FRI,2023,Nouvelle-Aquitaine,FR,high,39.4,0.254452926208655,15468,EU_labor_market_workforce_education
FRI,2024,Nouvelle-Aquitaine,FR,low,14.2,0.7092198581560258,2923,EU_labor_market_workforce_education
FRI,2024,Nouvelle-Aquitaine,FR,medium,44.9,-3.440860215053766,9196,EU_labor_market_workforce_education
FRI,2024,Nouvelle-Aquitaine,FR,high,40.9,3.807106598984772,15469,EU_labor_market_workforce_education
FRI1,2008,Aquitaine,FR,low,28.1,,2924,EU_labor_market_workforce_education
FRI1,2008,Aquitaine,FR,medium,47.6,,9197,EU_labor_market_workforce_education
FRI1,2008,Aquitaine,FR,high,24.3,,15470,EU_labor_market_workforce_education
FRI1,2009,Aquitaine,FR,low,27.9,-0.711743772242003,2925,EU_labor_market_workforce_education
FRI1,2009,Aquitaine,FR,medium,45.1,-5.2521008403361344,9198,EU_labor_market_workforce_education
FRI1,2009,Aquitaine,FR,high,27.0,11.111111111111107,15471,EU_labor_market_workforce_education
FRI1,2010,Aquitaine,FR,low,26.3,-5.734767025089598,2926,EU_labor_market_workforce_education
FRI1,2010,Aquitaine,FR,medium,44.7,-0.8869179600886887,9199,EU_labor_market_workforce_education
FRI1,2010,Aquitaine,FR,high,29.0,7.4074074074074066,15472,EU_labor_market_workforce_education
FRI1,2011,Aquitaine,FR,low,27.8,5.70342205323194,2927,EU_labor_market_workforce_education
FRI1,2011,Aquitaine,FR,medium,45.4,1.5659955257270597,9200,EU_labor_market_workforce_education
FRI1,2011,Aquitaine,FR,high,26.8,-7.5862068965517215,15473,EU_labor_market_workforce_education
FRI1,2012,Aquitaine,FR,low,27.2,-2.158273381294969,2928,EU_labor_market_workforce_education
FRI1,2012,Aquitaine,FR,medium,45.4,0.0,9201,EU_labor_market_workforce_education
FRI1,2012,Aquitaine,FR,high,27.4,2.238805970149245,15474,EU_labor_market_workforce_education
FRI1,2013,Aquitaine,FR,low,22.0,-19.11764705882353,2929,EU_labor_market_workforce_education
FRI1,2013,Aquitaine,FR,medium,49.0,7.929515418502206,9202,EU_labor_market_workforce_education
FRI1,2013,Aquitaine,FR,high,29.0,5.839416058394166,15475,EU_labor_market_workforce_education
FRI1,2014,Aquitaine,FR,low,18.9,-14.0909090909091,2930,EU_labor_market_workforce_education
FRI1,2014,Aquitaine,FR,medium,48.3,-1.4285714285714344,9203,EU_labor_market_workforce_education
FRI1,2014,Aquitaine,FR,high,32.8,13.10344827586206,15476,EU_labor_market_workforce_education
FRI1,2015,Aquitaine,FR,low,18.2,-3.7037037037037,2931,EU_labor_market_workforce_education
FRI1,2015,Aquitaine,FR,medium,48.3,0.0,9204,EU_labor_market_workforce_education
FRI1,2015,Aquitaine,FR,high,33.5,2.134146341463424,15477,EU_labor_market_workforce_education
FRI1,2016,Aquitaine,FR,low,19.4,6.5934065934065895,2932,EU_labor_market_workforce_education
FRI1,2016,Aquitaine,FR,medium,48.2,-0.2070393374741083,9205,EU_labor_market_workforce_education
FRI1,2016,Aquitaine,FR,high,32.4,-3.283582089552243,15478,EU_labor_market_workforce_education
FRI1,2017,Aquitaine,FR,low,20.1,3.608247422680427,2933,EU_labor_market_workforce_education
FRI1,2017,Aquitaine,FR,medium,45.5,-5.60165975103735,9206,EU_labor_market_workforce_education
FRI1,2017,Aquitaine,FR,high,34.4,6.17283950617284,15479,EU_labor_market_workforce_education
FRI1,2018,Aquitaine,FR,low,18.6,-7.462686567164178,2934,EU_labor_market_workforce_education
FRI1,2018,Aquitaine,FR,medium,46.0,1.098901098901099,9207,EU_labor_market_workforce_education
FRI1,2018,Aquitaine,FR,high,35.4,2.9069767441860463,15480,EU_labor_market_workforce_education
FRI1,2019,Aquitaine,FR,low,16.6,-10.75268817204301,2935,EU_labor_market_workforce_education
FRI1,2019,Aquitaine,FR,medium,47.8,3.913043478260864,9208,EU_labor_market_workforce_education
FRI1,2019,Aquitaine,FR,high,35.7,0.8474576271186562,15481,EU_labor_market_workforce_education
FRI1,2020,Aquitaine,FR,low,17.4,4.819277108433717,2936,EU_labor_market_workforce_education
FRI1,2020,Aquitaine,FR,medium,46.7,-2.301255230125512,9209,EU_labor_market_workforce_education
FRI1,2020,Aquitaine,FR,high,36.0,0.8403361344537735,15482,EU_labor_market_workforce_education
FRI1,2021,Aquitaine,FR,low,13.7,-21.26436781609195,2937,EU_labor_market_workforce_education
FRI1,2021,Aquitaine,FR,medium,46.4,-0.6423982869379106,9210,EU_labor_market_workforce_education
FRI1,2021,Aquitaine,FR,high,39.9,10.83333333333333,15483,EU_labor_market_workforce_education
FRI1,2022,Aquitaine,FR,low,13.1,-4.379562043795618,2938,EU_labor_market_workforce_education
FRI1,2022,Aquitaine,FR,medium,45.7,-1.5086206896551633,9211,EU_labor_market_workforce_education
FRI1,2022,Aquitaine,FR,high,41.2,3.2581453634085324,15484,EU_labor_market_workforce_education
FRI1,2023,Aquitaine,FR,low,13.3,1.5267175572519165,2939,EU_labor_market_workforce_education
FRI1,2023,Aquitaine,FR,medium,46.2,1.0940919037199124,9212,EU_labor_market_workforce_education
FRI1,2023,Aquitaine,FR,high,40.5,-1.699029126213599,15485,EU_labor_market_workforce_education
FRI1,2024,Aquitaine,FR,low,13.3,0.0,2940,EU_labor_market_workforce_education
FRI1,2024,Aquitaine,FR,medium,44.7,-3.2467532467532463,9213,EU_labor_market_workforce_education
FRI1,2024,Aquitaine,FR,high,42.0,3.7037037037037033,15486,EU_labor_market_workforce_education
FRI2,2008,Limousin,FR,low,29.5,,2941,EU_labor_market_workforce_education
FRI2,2008,Limousin,FR,medium,47.6,,9214,EU_labor_market_workforce_education
FRI2,2008,Limousin,FR,high,22.9,,15487,EU_labor_market_workforce_education
FRI2,2009,Limousin,FR,low,27.2,-7.796610169491528,2942,EU_labor_market_workforce_education
FRI2,2009,Limousin,FR,medium,46.9,-1.4705882352941235,9215,EU_labor_market_workforce_education
FRI2,2009,Limousin,FR,high,25.9,13.100436681222709,15488,EU_labor_market_workforce_education
FRI2,2010,Limousin,FR,low,29.6,8.823529411764714,2943,EU_labor_market_workforce_education
FRI2,2010,Limousin,FR,medium,46.8,-0.2132196162046938,9216,EU_labor_market_workforce_education
FRI2,2010,Limousin,FR,high,23.5,-9.266409266409262,15489,EU_labor_market_workforce_education
FRI2,2011,Limousin,FR,low,27.7,-6.4189189189189255,2944,EU_labor_market_workforce_education
FRI2,2011,Limousin,FR,medium,47.0,0.4273504273504335,9217,EU_labor_market_workforce_education
FRI2,2011,Limousin,FR,high,25.3,7.659574468085109,15490,EU_labor_market_workforce_education
FRI2,2012,Limousin,FR,low,24.4,-11.913357400722024,2945,EU_labor_market_workforce_education
FRI2,2012,Limousin,FR,medium,46.3,-1.4893617021276655,9218,EU_labor_market_workforce_education
FRI2,2012,Limousin,FR,high,29.2,15.415019762845844,15491,EU_labor_market_workforce_education
FRI2,2013,Limousin,FR,low,22.2,-9.016393442622949,2946,EU_labor_market_workforce_education
FRI2,2013,Limousin,FR,medium,50.1,8.207343412527008,9219,EU_labor_market_workforce_education
FRI2,2013,Limousin,FR,high,27.7,-5.136986301369864,15492,EU_labor_market_workforce_education
FRI2,2014,Limousin,FR,low,20.5,-7.657657657657654,2947,EU_labor_market_workforce_education
FRI2,2014,Limousin,FR,medium,50.1,0.0,9220,EU_labor_market_workforce_education
FRI2,2014,Limousin,FR,high,29.4,6.137184115523463,15493,EU_labor_market_workforce_education
FRI2,2015,Limousin,FR,low,19.7,-3.902439024390248,2948,EU_labor_market_workforce_education
FRI2,2015,Limousin,FR,medium,50.2,0.1996007984031964,9221,EU_labor_market_workforce_education
FRI2,2015,Limousin,FR,high,30.1,2.3809523809523907,15494,EU_labor_market_workforce_education
FRI2,2016,Limousin,FR,low,18.9,-4.0609137055837605,2949,EU_labor_market_workforce_education
FRI2,2016,Limousin,FR,medium,48.9,-2.589641434262957,9222,EU_labor_market_workforce_education
FRI2,2016,Limousin,FR,high,32.2,6.976744186046516,15495,EU_labor_market_workforce_education
FRI2,2017,Limousin,FR,low,17.0,-10.052910052910049,2950,EU_labor_market_workforce_education
FRI2,2017,Limousin,FR,medium,52.2,6.74846625766872,9223,EU_labor_market_workforce_education
FRI2,2017,Limousin,FR,high,30.7,-4.658385093167713,15496,EU_labor_market_workforce_education
FRI2,2018,Limousin,FR,low,16.8,-1.17647058823529,2951,EU_labor_market_workforce_education
FRI2,2018,Limousin,FR,medium,51.1,-2.1072796934865927,9224,EU_labor_market_workforce_education
FRI2,2018,Limousin,FR,high,32.0,4.23452768729642,15497,EU_labor_market_workforce_education
FRI2,2019,Limousin,FR,low,19.2,14.285714285714276,2952,EU_labor_market_workforce_education
FRI2,2019,Limousin,FR,medium,47.7,-6.653620352250486,9225,EU_labor_market_workforce_education
FRI2,2019,Limousin,FR,high,33.1,3.4375000000000044,15498,EU_labor_market_workforce_education
FRI2,2020,Limousin,FR,low,16.8,-12.499999999999991,2953,EU_labor_market_workforce_education
FRI2,2020,Limousin,FR,medium,49.4,3.563941299790347,9226,EU_labor_market_workforce_education
FRI2,2020,Limousin,FR,high,33.8,2.1148036253776303,15499,EU_labor_market_workforce_education
FRI2,2021,Limousin,FR,low,15.7,-6.547619047619056,2954,EU_labor_market_workforce_education
FRI2,2021,Limousin,FR,medium,47.4,-4.048582995951417,9227,EU_labor_market_workforce_education
FRI2,2021,Limousin,FR,high,37.0,9.467455621301784,15500,EU_labor_market_workforce_education
FRI2,2022,Limousin,FR,low,15.3,-2.5477707006369337,2955,EU_labor_market_workforce_education
FRI2,2022,Limousin,FR,medium,48.8,2.9535864978902926,9228,EU_labor_market_workforce_education
FRI2,2022,Limousin,FR,high,35.9,-2.972972972972977,15501,EU_labor_market_workforce_education
FRI2,2023,Limousin,FR,low,13.7,-10.45751633986929,2956,EU_labor_market_workforce_education
FRI2,2023,Limousin,FR,medium,45.6,-6.55737704918032,9229,EU_labor_market_workforce_education
FRI2,2023,Limousin,FR,high,40.7,13.370473537604468,15502,EU_labor_market_workforce_education
FRI2,2024,Limousin,FR,low,14.6,6.569343065693434,2957,EU_labor_market_workforce_education
FRI2,2024,Limousin,FR,medium,44.5,-2.412280701754389,9230,EU_labor_market_workforce_education
FRI2,2024,Limousin,FR,high,40.9,0.4914004914004809,15503,EU_labor_market_workforce_education
FRI3,2008,Poitou-Charentes,FR,low,31.7,,2958,EU_labor_market_workforce_education
FRI3,2008,Poitou-Charentes,FR,medium,48.3,,9231,EU_labor_market_workforce_education
FRI3,2008,Poitou-Charentes,FR,high,19.9,,15504,EU_labor_market_workforce_education
