geo,year,involuntary_part_time
HU21,2023,1981.0
HU22,2008,3142.0
HU22,2009,4077.0
HU22,2010,3755.0
HU22,2011,3869.0
HU22,2012,5153.0
HU22,2013,5636.0
HU22,2014,5242.0
HU22,2015,5219.0
HU22,2016,3423.0
HU22,2017,2673.0
HU22,2018,2274.0
HU22,2019,2422.0
HU22,2020,2446.0
HU22,2021,3678.0
HU22,2022,2586.0
HU22,2023,4381.0
HU23,2008,3825.0
HU23,2009,5325.0
HU23,2010,5786.0
HU23,2011,8671.0
HU23,2012,9238.0
HU23,2013,8062.0
HU23,2014,9029.0
HU23,2015,7822.0
HU23,2016,5176.0
HU23,2017,5356.0
HU23,2018,3173.0
HU23,2019,3811.0
HU23,2020,5054.0
HU23,2021,4416.0
HU23,2022,4272.0
HU23,2023,3100.0
HU31,2008,7169.0
HU31,2009,8142.0
HU31,2010,8634.0
HU31,2011,11231.0
HU31,2012,11331.0
HU31,2013,10183.0
HU31,2014,8760.0
HU31,2015,10110.0
HU31,2016,6641.0
HU31,2017,4258.0
HU31,2018,4675.0
HU31,2019,4833.0
HU31,2020,5128.0
HU31,2021,4784.0
HU31,2022,4246.0
HU31,2023,4474.0
HU32,2008,7162.0
HU32,2009,8623.0
HU32,2010,8807.0
HU32,2011,14980.0
HU32,2012,13567.0
HU32,2013,13314.0
HU32,2014,13830.0
HU32,2015,13296.0
HU32,2016,9986.0
HU32,2017,6855.0
HU32,2018,5261.0
HU32,2019,5552.0
HU32,2020,5914.0
HU32,2021,6233.0
HU32,2022,4667.0
HU32,2023,5789.0
HU33,2008,6192.0
HU33,2009,8871.0
HU33,2010,11075.0
HU33,2011,12118.0
HU33,2012,14458.0
HU33,2013,14834.0
HU33,2014,15281.0
HU33,2015,11808.0
HU33,2016,8840.0
HU33,2017,7630.0
HU33,2018,5614.0
HU33,2019,4762.0
HU33,2020,6303.0
HU33,2021,5775.0
HU33,2022,4652.0
HU33,2023,5630.0
IE01,2008,13298.0
IE01,2009,20828.0
IE01,2010,27988.0
IE01,2011,35793.0
IE01,2012,27432.0
IE01,2013,32876.0
IE01,2014,30874.0
IE01,2015,27559.0
IE01,2016,26504.0
IE01,2017,19893.0
IE01,2018,15145.0
IE01,2019,13923.0
IE01,2020,9980.0
IE01,2021,7830.0
IE01,2022,7993.0
IE01,2023,8576.0
IE02,2008,22398.0
IE02,2009,39160.0
IE02,2010,55156.0
IE02,2011,67957.0
IE02,2012,90811.0
IE02,2013,98345.0
IE02,2014,95618.0
IE02,2015,87387.0
IE02,2016,71808.0
IE02,2017,55150.0
IE02,2018,40602.0
IE02,2019,38700.0
IE02,2020,32521.0
IE02,2021,28728.0
IE02,2022,26860.0
IE02,2023,22765.0
ITC1,2008,73750.0
ITC1,2009,81187.0
ITC1,2010,96815.0
ITC1,2011,116512.0
ITC1,2012,123824.0
ITC1,2013,144824.0
ITC1,2014,151734.0
ITC1,2015,154107.0
ITC1,2016,154284.0
ITC1,2017,148636.0
ITC1,2018,159493.0
ITC1,2019,175648.0
ITC1,2020,157829.0
ITC1,2021,133749.0
ITC1,2022,120973.0
ITC1,2023,121495.0
ITC2,2008,1603.0
ITC2,2009,1804.0
ITC2,2010,1845.0
ITC2,2011,2156.0
ITC2,2012,2607.0
ITC2,2013,3312.0
ITC2,2014,3728.0
ITC2,2015,3787.0
ITC2,2016,3884.0
ITC2,2017,3851.0
ITC2,2018,4268.0
ITC2,2019,4079.0
ITC2,2020,4242.0
ITC2,2021,3916.0
ITC2,2022,3673.0
ITC2,2023,3201.0
ITC3,2008,28031.0
ITC3,2009,38236.0
ITC3,2010,43693.0
ITC3,2011,40056.0
ITC3,2012,46073.0
ITC3,2013,52479.0
ITC3,2014,60851.0
ITC3,2015,59227.0
ITC3,2016,62261.0
ITC3,2017,54547.0
ITC3,2018,65978.0
ITC3,2019,57687.0
ITC3,2020,54229.0
ITC3,2021,54741.0
ITC3,2022,51169.0
ITC3,2023,50460.0
ITC4,2008,147196.0
ITC4,2009,177621.0
ITC4,2010,206832.0
ITC4,2011,224307.0
ITC4,2012,258239.0
ITC4,2013,323246.0
ITC4,2014,345693.0
ITC4,2015,349213.0
ITC4,2016,332874.0
ITC4,2017,326211.0
ITC4,2018,347610.0
ITC4,2019,354132.0
ITC4,2020,343985.0
ITC4,2021,317669.0
ITC4,2022,290288.0
ITC4,2023,262900.0
ITF1,2008,24230.0
ITF1,2009,23353.0
ITF1,2010,26689.0
ITF1,2011,29470.0
ITF1,2012,37185.0
ITF1,2013,37903.0
ITF1,2014,41334.0
ITF1,2015,44565.0
ITF1,2016,46054.0
ITF1,2017,42744.0
ITF1,2018,53882.0
ITF1,2019,55233.0
ITF1,2020,52179.0
ITF1,2021,51047.0
ITF1,2022,45107.0
ITF1,2023,42796.0
ITF2,2008,4818.0
ITF2,2009,5585.0
ITF2,2010,5932.0
ITF2,2011,6982.0
ITF2,2012,7159.0
ITF2,2013,9469.0
ITF2,2014,10730.0
ITF2,2015,9710.0
ITF2,2016,10168.0
ITF2,2017,10678.0
ITF2,2018,9754.0
ITF2,2019,11038.0
ITF2,2020,10466.0
ITF2,2021,9628.0
ITF2,2022,9994.0
ITF2,2023,11530.0
ITF3,2008,79067.0
ITF3,2009,82296.0
ITF3,2010,78465.0
ITF3,2011,95426.0
ITF3,2012,124127.0
ITF3,2013,146728.0
ITF3,2014,149385.0
ITF3,2015,150852.0
ITF3,2016,157667.0
ITF3,2017,160218.0
ITF3,2018,171143.0
ITF3,2019,171978.0
ITF3,2020,164025.0
ITF3,2021,161051.0
ITF3,2022,163668.0
ITF3,2023,161151.0
ITF4,2008,60980.0
ITF4,2009,65059.0
ITF4,2010,74204.0
ITF4,2011,75911.0
ITF4,2012,96073.0
ITF4,2013,101649.0
ITF4,2014,109020.0
ITF4,2015,114845.0
ITF4,2016,122200.0
ITF4,2017,121646.0
ITF4,2018,126706.0
ITF4,2019,123650.0
ITF4,2020,127029.0
ITF4,2021,134277.0
ITF4,2022,126320.0
ITF4,2023,113364.0
ITF5,2008,10152.0
ITF5,2009,9977.0
ITF5,2010,10686.0
ITF5,2011,12390.0
ITF5,2012,14900.0
ITF5,2013,16338.0
ITF5,2014,17056.0
ITF5,2015,16621.0
ITF5,2016,18328.0
ITF5,2017,17121.0
ITF5,2018,18721.0
ITF5,2019,18822.0
ITF5,2020,19834.0
ITF5,2021,20558.0
ITF5,2022,18042.0
ITF5,2023,18723.0
ITF6,2008,37532.0
ITF6,2009,39558.0
ITF6,2010,41478.0
ITF6,2011,42548.0
ITF6,2012,53161.0
ITF6,2013,55773.0
ITF6,2014,60962.0
ITF6,2015,54713.0
ITF6,2016,67273.0
ITF6,2017,66496.0
ITF6,2018,66247.0
ITF6,2019,66439.0
ITF6,2020,60306.0
ITF6,2021,63659.0
ITF6,2022,53716.0
ITF6,2023,50309.0
ITG1,2008,96501.0
ITG1,2009,101502.0
ITG1,2010,113047.0
ITG1,2011,126873.0
ITG1,2012,159114.0
ITG1,2013,173165.0
ITG1,2014,172514.0
ITG1,2015,178132.0
ITG1,2016,169258.0
ITG1,2017,171211.0
ITG1,2018,165963.0
ITG1,2019,184567.0
ITG1,2020,184982.0
ITG1,2021,174990.0
ITG1,2022,168609.0
ITG1,2023,166569.0
ITG2,2008,43729.0
ITG2,2009,46147.0
ITG2,2010,53531.0
ITG2,2011,55644.0
ITG2,2012,64360.0
ITG2,2013,65197.0
ITG2,2014,70919.0
ITG2,2015,75933.0
ITG2,2016,72718.0
ITG2,2017,70947.0
ITG2,2018,79805.0
ITG2,2019,82056.0
ITG2,2020,74476.0
ITG2,2021,80835.0
ITG2,2022,75357.0
ITG2,2023,69226.0
ITH1,2008,5020.0
ITH1,2009,6548.0
ITH1,2010,7592.0
ITH1,2011,7337.0
ITH1,2012,8391.0
ITH1,2013,8973.0
ITH1,2014,10812.0
ITH1,2015,15967.0
ITH1,2016,10633.0
ITH1,2017,9049.0
ITH1,2018,8661.0
ITH1,2019,9129.0
ITH1,2020,8712.0
ITH1,2021,8259.0
ITH1,2022,8199.0
ITH1,2023,7728.0
ITH2,2008,6259.0
ITH2,2009,7813.0
ITH2,2010,9333.0
ITH2,2011,11197.0
ITH2,2012,12392.0
ITH2,2013,14848.0
ITH2,2014,16511.0
ITH2,2015,16246.0
ITH2,2016,16181.0
ITH2,2017,16767.0
ITH2,2018,18414.0
ITH2,2019,19155.0
ITH2,2020,18958.0
ITH2,2021,15172.0
ITH2,2022,12513.0
ITH2,2023,13296.0
ITH3,2008,69408.0
ITH3,2009,80838.0
ITH3,2010,84577.0
ITH3,2011,109563.0
ITH3,2012,131537.0
ITH3,2013,146220.0
ITH3,2014,151125.0
ITH3,2015,152192.0
ITH3,2016,158128.0
ITH3,2017,147319.0
ITH3,2018,151480.0
ITH3,2019,168935.0
ITH3,2020,154353.0
ITH3,2021,140208.0
ITH3,2022,117886.0
ITH3,2023,114774.0
ITH4,2008,12936.0
ITH4,2009,15896.0
ITH4,2010,23521.0
ITH4,2011,22284.0
ITH4,2012,25477.0
ITH4,2013,33593.0
ITH4,2014,33326.0
ITH4,2015,38437.0
ITH4,2016,39575.0
ITH4,2017,40917.0
ITH4,2018,44933.0
ITH4,2019,39617.0
ITH4,2020,38592.0
ITH4,2021,38473.0
ITH4,2022,33159.0
ITH4,2023,29970.0
ITH5,2008,54676.0
ITH5,2009,71082.0
ITH5,2010,84839.0
ITH5,2011,100672.0
ITH5,2012,124388.0
ITH5,2013,135631.0
ITH5,2014,150191.0
ITH5,2015,144736.0
ITH5,2016,149929.0
ITH5,2017,160481.0
ITH5,2018,168892.0
ITH5,2019,175907.0
ITH5,2020,173836.0
ITH5,2021,142793.0
ITH5,2022,120877.0
ITH5,2023,111237.0
ITI1,2008,64186.0
ITI1,2009,75339.0
ITI1,2010,85685.0
ITI1,2011,99593.0
ITI1,2012,114846.0
ITI1,2013,119752.0
ITI1,2014,135095.0
ITI1,2015,143795.0
ITI1,2016,146023.0
ITI1,2017,149520.0
ITI1,2018,157465.0
ITI1,2019,159335.0
ITI1,2020,160536.0
ITI1,2021,140500.0
ITI1,2022,141297.0
ITI1,2023,129092.0
ITI2,2008,16849.0
ITI2,2009,21466.0
ITI2,2010,23578.0
ITI2,2011,25827.0
ITI2,2012,25912.0
ITI2,2013,29464.0
ITI2,2014,34181.0
ITI2,2015,39044.0
ITI2,2016,37727.0
ITI2,2017,35369.0
ITI2,2018,34245.0
ITI2,2019,38849.0
ITI2,2020,35995.0
ITI2,2021,32751.0
ITI2,2022,28284.0
ITI2,2023,29925.0
ITI3,2008,22061.0
ITI3,2009,25143.0
ITI3,2010,28991.0
ITI3,2011,36296.0
ITI3,2012,47306.0
ITI3,2013,48306.0
ITI3,2014,55341.0
ITI3,2015,55409.0
ITI3,2016,53620.0
ITI3,2017,50038.0
ITI3,2018,55182.0
ITI3,2019,51983.0
ITI3,2020,51612.0
ITI3,2021,54159.0
ITI3,2022,46097.0
ITI3,2023,45414.0
ITI4,2008,132588.0
ITI4,2009,133637.0
ITI4,2010,152211.0
ITI4,2011,172476.0
ITI4,2012,211224.0
ITI4,2013,243484.0
ITI4,2014,262297.0
ITI4,2015,277800.0
ITI4,2016,265608.0
ITI4,2017,249327.0
ITI4,2018,250097.0
ITI4,2019,250983.0
ITI4,2020,271276.0
ITI4,2021,243256.0
ITI4,2022,222808.0
ITI4,2023,220733.0
LT00,2008,17624.0
LT00,2009,28699.0
LT00,2010,31278.0
LT00,2011,31829.0
LT00,2012,30935.0
LT00,2013,28867.0
LT00,2014,28635.0
LT00,2015,29145.0
LT00,2016,25695.0
LT00,2017,26703.0
LT00,2018,20142.0
LT00,2019,18224.0
LT00,2020,20170.0
LT00,2021,16669.0
LT00,2022,12874.0
LT00,2023,11064.0
LU00,2008,2598.0
LU00,2009,2466.0
LU00,2010,2164.0
LU00,2011,2805.0
LU00,2012,4651.0
LU00,2013,3507.0
LU00,2014,4048.0
LU00,2015,5121.0
LU00,2016,4405.0
LU00,2017,5173.0
LU00,2018,4436.0
LU00,2019,4654.0
LU00,2020,4741.0
LU00,2021,4269.0
LU00,2022,4163.0
LU00,2023,4761.0
LV00,2008,16400.0
LV00,2009,28341.0
LV00,2010,26263.0
LV00,2011,24593.0
LV00,2012,28048.0
LV00,2013,22760.0
LV00,2014,19503.0
LV00,2015,17956.0
LV00,2016,23196.0
LV00,2017,21586.0
LV00,2018,17512.0
LV00,2019,14139.0
LV00,2020,14966.0
LV00,2021,20145.0
LV00,2022,15182.0
LV00,2023,15815.0
MT00,2009,1698.0
MT00,2010,2441.0
MT00,2011,2180.0
MT00,2012,2550.0
MT00,2013,2922.0
MT00,2014,3068.0
MT00,2015,3483.0
MT00,2016,2220.0
MT00,2017,2069.0
MT00,2018,2320.0
MT00,2019,1590.0
MT00,2020,1488.0
MT00,2021,1593.0
MT00,2022,1595.0
MT00,2023,1024.0
NL00,2008,97730.0
NL00,2009,132785.0
NL00,2010,118111.0
NL00,2011,152797.0
NL00,2012,192600.0
NL00,2013,208208.0
NL00,2014,229515.0
NL00,2015,209353.0
NL00,2016,215083.0
NL00,2017,187533.0
NL00,2018,168247.0
NL00,2019,139452.0
NL00,2020,146182.0
NL00,2021,85787.0
NL00,2022,61239.0
NL00,2023,56828.0
PL12,2008,21707.0
PL12,2009,21708.0
PL12,2010,24195.0
PL12,2011,23290.0
PL12,2012,24295.0
PL12,2013,30576.0
PL12,2014,33739.0
PL12,2015,35908.0
PL12,2016,26333.0
PL12,2017,19805.0
PL12,2018,16703.0
PL12,2019,9758.0
PL12,2020,9666.0
PL12,2021,10618.0
PL12,2022,8105.0
PL12,2023,9219.0
PL21,2008,8781.0
PL21,2009,7079.0
PL21,2010,14707.0
PL21,2011,13871.0
PL21,2012,17298.0
PL21,2013,19744.0
PL21,2014,21516.0
PL21,2015,19940.0
PL21,2016,12704.0
PL21,2017,14060.0
PL21,2018,9647.0
PL21,2019,5151.0
PL21,2020,4630.0
PL21,2021,5384.0
PL21,2022,8365.0
PL21,2023,7243.0
PL22,2008,18916.0
PL22,2009,19937.0
PL22,2010,18290.0
PL22,2011,18853.0
PL22,2012,31640.0
PL22,2013,41224.0
PL22,2014,36645.0
PL22,2015,24751.0
PL22,2016,23542.0
PL22,2017,19463.0
PL22,2018,13740.0
PL22,2019,11177.0
PL22,2020,12987.0
PL22,2021,8395.0
PL22,2022,11521.0
PL22,2023,8105.0
PL41,2008,12501.0
PL41,2009,9758.0
PL41,2010,15322.0
PL41,2011,14686.0
PL41,2012,10556.0
PL41,2013,13824.0
PL41,2014,16096.0
PL41,2015,16486.0
PL41,2016,14593.0
PL41,2017,13326.0
PL41,2018,11990.0
PL41,2019,9406.0
PL41,2020,9049.0
PL41,2021,6779.0
PL41,2022,5987.0
PL41,2023,6800.0
PL42,2008,4824.0
PL42,2009,4093.0
PL42,2010,5661.0
PL42,2011,8049.0
PL42,2012,8057.0
PL42,2013,7525.0
PL42,2014,11742.0
PL42,2015,10232.0
PL42,2016,6671.0
PL42,2017,6969.0
PL42,2018,4166.0
PL42,2019,3846.0
PL42,2020,3884.0
PL42,2021,2998.0
PL42,2022,2092.0
PL42,2023,1524.0
PL43,2008,4963.0
PL43,2009,4784.0
PL43,2010,3891.0
PL43,2011,4127.0
PL43,2012,4637.0
PL43,2013,4239.0
PL43,2014,4568.0
PL43,2015,5326.0
PL43,2016,3928.0
PL43,2017,3961.0
PL43,2018,3668.0
PL43,2019,2712.0
PL43,2020,950.0
PL43,2021,1043.0
PL43,2022,971.0
PL43,2023,1245.0
PL51,2008,6366.0
PL51,2009,8044.0
PL51,2010,9987.0
PL51,2011,10279.0
PL51,2012,15800.0
PL51,2013,17362.0
PL51,2014,14588.0
PL51,2015,15792.0
PL51,2016,15511.0
PL51,2017,9624.0
PL51,2018,6482.0
PL51,2019,4868.0
PL51,2020,6427.0
PL51,2021,7652.0
PL51,2022,7552.0
PL51,2023,6707.0
PL52,2008,4813.0
PL52,2009,4013.0
PL52,2010,4143.0
PL52,2011,4288.0
PL52,2012,3997.0
PL52,2013,4622.0
PL52,2014,4671.0
PL52,2015,4379.0
PL52,2016,3836.0
PL52,2017,2764.0
PL52,2018,2042.0
PL52,2019,2983.0
PL52,2020,2788.0
PL52,2021,2193.0
PL52,2022,1606.0
PL52,2023,2423.0
PL61,2008,8254.0
PL61,2009,8619.0
PL61,2010,8755.0
PL61,2011,7796.0
PL61,2012,8866.0
PL61,2013,10786.0
PL61,2014,9687.0
PL61,2015,11404.0
PL61,2016,10600.0
PL61,2017,9588.0
PL61,2018,6537.0
PL61,2019,4789.0
PL61,2020,3439.0
PL61,2021,5790.0
PL61,2022,5903.0
PL61,2023,8596.0
PL62,2008,5395.0
PL62,2009,5767.0
PL62,2010,5113.0
PL62,2011,5758.0
PL62,2012,6058.0
PL62,2013,5797.0
PL62,2014,8343.0
PL62,2015,6569.0
PL62,2016,5137.0
PL62,2017,5910.0
PL62,2018,3366.0
PL62,2019,2730.0
PL62,2020,2422.0
PL62,2021,4215.0
PL62,2022,4105.0
PL62,2023,3087.0
PL63,2008,8656.0
PL63,2009,7252.0
PL63,2010,8655.0
PL63,2011,6981.0
PL63,2012,10966.0
PL63,2013,11355.0
PL63,2014,11160.0
PL63,2015,13096.0
PL63,2016,12119.0
PL63,2017,8594.0
PL63,2018,8266.0
PL63,2019,7934.0
PL63,2020,4273.0
PL63,2021,5720.0
PL63,2022,4094.0
PL63,2023,6953.0
PL71,2008,9001.0
PL71,2009,11055.0
PL71,2010,12589.0
PL71,2011,11896.0
PL71,2012,12793.0
PL71,2013,14786.0
PL71,2014,15734.0
PL71,2015,16117.0
PL71,2016,12405.0
PL71,2017,12585.0
PL71,2018,7123.0
PL71,2019,8851.0
PL71,2020,9509.0
PL71,2021,9286.0
PL71,2022,6403.0
PL71,2023,7335.0
PL72,2008,7078.0
PL72,2009,7584.0
PL72,2010,7864.0
PL72,2011,9153.0
PL72,2012,10077.0
PL72,2013,8360.0
PL72,2014,9443.0
PL72,2015,11643.0
PL72,2016,7109.0
PL72,2017,6404.0
PL72,2018,3786.0
PL72,2019,4330.0
PL72,2020,4266.0
PL72,2021,3583.0
PL72,2022,3361.0
PL72,2023,3060.0
PL81,2008,18995.0
PL81,2009,19076.0
PL81,2010,15373.0
PL81,2011,18369.0
PL81,2012,19554.0
PL81,2013,21545.0
PL81,2014,21952.0
PL81,2015,21534.0
PL81,2016,16766.0
PL81,2017,16976.0
PL81,2018,16506.0
PL81,2019,10257.0
PL81,2020,10728.0
PL81,2021,12404.0
PL81,2022,11282.0
PL81,2023,9357.0
PL82,2008,15758.0
PL82,2009,14554.0
PL82,2010,15678.0
PL82,2011,16630.0
PL82,2012,17765.0
PL82,2013,17124.0
PL82,2014,16540.0
PL82,2015,14744.0
PL82,2016,12744.0
PL82,2017,10987.0
PL82,2018,8320.0
PL82,2019,9826.0
PL82,2020,8886.0
PL82,2021,6418.0
PL82,2022,3866.0
PL82,2023,4910.0
PL84,2008,3224.0
PL84,2009,4345.0
PL84,2010,5704.0
PL84,2011,6023.0
PL84,2012,6735.0
PL84,2013,5386.0
PL84,2014,5570.0
PL84,2015,5403.0
PL84,2016,5182.0
PL84,2017,3985.0
PL84,2018,3295.0
PL84,2019,2686.0
PL84,2020,2321.0
PL84,2021,1647.0
PL84,2022,1521.0
PL84,2023,2225.0
PT11,2008,44677.0
PT11,2009,36964.0
PT11,2010,43715.0
PT11,2011,57265.0
PT11,2012,67950.0
PT11,2013,64760.0
PT11,2014,55705.0
PT11,2015,57961.0
PT11,2016,55056.0
PT11,2017,51132.0
PT11,2018,45194.0
PT11,2019,42416.0
PT11,2020,40894.0
PT11,2021,33713.0
PT11,2022,37766.0
PT11,2023,48795.0
PT15,2008,3350.0
PT15,2009,2780.0
PT15,2010,3503.0
PT15,2011,6067.0
PT15,2012,6375.0
PT15,2013,7835.0
PT15,2014,7131.0
PT15,2015,7368.0
PT15,2016,5948.0
PT15,2017,5180.0
PT15,2018,5096.0
PT15,2019,5403.0
PT15,2020,5558.0
PT15,2021,3368.0
PT15,2022,3109.0
PT15,2023,3314.0
PT16,2008,33656.0
PT16,2009,31071.0
PT16,2010,31854.0
PT16,2011,36074.0
PT16,2012,38000.0
PT16,2013,36019.0
PT16,2014,35263.0
PT16,2015,31897.0
PT16,2016,28634.0
PT16,2017,31081.0
PT16,2018,27499.0
PT16,2019,25995.0
PT16,2020,26117.0
PT16,2021,19080.0
PT16,2022,18320.0
PT16,2023,23662.0
PT17,2008,37753.0
PT17,2009,30099.0
PT17,2010,30319.0
PT17,2011,40783.0
PT17,2012,41951.0
PT17,2013,40517.0
PT17,2014,42701.0
PT17,2015,43907.0
PT17,2016,44078.0
PT17,2017,41018.0
PT17,2018,34517.0
PT17,2019,32733.0
PT17,2020,33718.0
PT17,2021,34029.0
PT17,2022,36824.0
PT17,2023,29496.0
PT18,2008,6379.0
PT18,2009,5341.0
PT18,2010,8575.0
PT18,2011,9028.0
PT18,2012,7702.0
PT18,2013,9165.0
PT18,2014,8776.0
PT18,2015,8485.0
PT18,2016,8599.0
PT18,2017,8602.0
PT18,2018,8017.0
PT18,2019,6679.0
PT18,2020,6687.0
PT18,2021,9088.0
PT18,2022,4717.0
PT18,2023,6838.0
PT20,2008,1617.0
PT20,2009,2033.0
PT20,2010,2356.0
PT20,2011,3452.0
PT20,2012,3829.0
PT20,2013,4329.0
PT20,2014,4617.0
PT20,2015,4819.0
PT20,2016,4052.0
PT20,2017,4526.0
PT20,2018,3911.0
PT20,2019,3691.0
PT20,2020,2347.0
PT20,2021,2493.0
PT20,2022,3217.0
PT20,2023,2518.0
PT30,2008,2172.0
PT30,2009,3223.0
PT30,2010,3907.0
PT30,2011,5764.0
PT30,2012,5862.0
PT30,2013,6209.0
PT30,2014,7218.0
PT30,2015,7217.0
PT30,2016,6664.0
PT30,2017,6540.0
PT30,2018,6072.0
PT30,2019,5593.0
PT30,2020,4923.0
PT30,2021,2196.0
PT30,2022,3838.0
PT30,2023,3982.0
RO11,2008,18308.0
RO11,2009,27072.0
RO11,2010,38132.0
RO11,2011,26788.0
RO11,2012,34465.0
RO11,2013,40422.0
RO11,2014,33679.0
RO11,2015,31751.0
RO11,2016,29570.0
RO11,2017,29199.0
RO11,2018,22945.0
RO11,2019,17461.0
RO11,2020,20037.0
RO11,2021,15874.0
RO11,2022,15333.0
RO11,2023,21019.0
RO12,2008,21878.0
RO12,2009,26287.0
RO12,2010,28636.0
RO12,2011,19850.0
RO12,2012,20299.0
RO12,2013,24515.0
RO12,2014,28835.0
RO12,2015,28037.0
RO12,2016,21683.0
RO12,2017,19523.0
RO12,2018,14304.0
RO12,2019,17969.0
RO12,2020,14677.0
RO12,2021,17948.0
RO12,2022,14200.0
RO12,2023,13406.0
RO21,2008,101867.0
RO21,2009,97015.0
RO21,2010,97036.0
RO21,2011,92616.0
RO21,2012,92281.0
RO21,2013,87862.0
RO21,2014,85507.0
RO21,2015,113647.0
RO21,2016,105897.0
RO21,2017,87298.0
RO21,2018,84101.0
RO21,2019,82060.0
RO21,2020,75768.0
RO21,2021,54059.0
RO21,2022,37621.0
RO21,2023,36402.0
RO22,2008,60994.0
RO22,2009,55678.0
RO22,2010,65917.0
RO22,2011,60309.0
RO22,2012,65698.0
RO22,2013,57788.0
RO22,2014,58020.0
RO22,2015,53521.0
RO22,2016,35958.0
RO22,2017,25688.0
RO22,2018,27392.0
RO22,2019,41565.0
RO22,2020,44655.0
RO22,2021,30150.0
RO22,2022,26658.0
RO22,2023,27853.0
RO31,2008,71378.0
RO31,2009,72157.0
RO31,2010,77849.0
RO31,2011,68995.0
RO31,2012,68688.0
RO31,2013,76180.0
RO31,2014,82926.0
RO31,2015,77874.0
RO31,2016,63310.0
RO31,2017,62737.0
RO31,2018,65104.0
RO31,2019,60817.0
RO31,2020,53523.0
RO31,2021,26191.0
RO31,2022,20943.0
RO31,2023,20097.0
RO32,2008,2202.0
RO32,2009,2052.0
RO32,2010,3177.0
RO32,2011,9128.0
RO32,2012,8389.0
RO32,2013,11110.0
RO32,2014,10967.0
RO32,2015,6481.0
RO32,2016,5852.0
RO32,2017,2434.0
RO32,2018,889.0
RO32,2019,693.0
RO32,2020,217.0
RO32,2021,2712.0
RO32,2022,959.0
RO32,2023,1055.0
RO41,2008,6050.0
RO41,2009,6712.0
RO41,2010,9336.0
RO41,2011,14968.0
RO41,2012,12033.0
RO41,2013,8541.0
RO41,2014,5612.0
RO41,2015,5605.0
RO41,2016,6915.0
RO41,2017,9156.0
RO41,2018,7161.0
RO41,2019,8172.0
RO41,2020,11779.0
RO41,2021,8963.0
RO41,2022,8534.0
RO41,2023,8030.0
RO42,2008,7257.0
RO42,2009,5477.0
RO42,2010,8968.0
RO42,2011,7727.0
RO42,2012,4517.0
RO42,2013,6109.0
RO42,2014,4938.0
RO42,2015,2192.0
RO42,2016,3081.0
RO42,2017,2543.0
RO42,2018,2463.0
RO42,2019,2639.0
RO42,2020,2149.0
RO42,2021,2077.0
RO42,2022,2999.0
RO42,2023,2628.0
SE11,2008,30690.0
SE11,2009,33877.0
SE11,2010,34313.0
SE11,2011,35159.0
SE11,2012,36683.0
SE11,2013,42054.0
SE11,2014,39842.0
SE11,2015,43602.0
SE11,2016,42937.0
SE11,2017,40725.0
SE11,2018,36816.0
SE11,2019,35880.0
SE11,2020,36860.0
SE11,2021,38616.0
SE11,2022,32498.0
SE11,2023,30554.0
SE12,2008,28450.0
SE12,2009,29298.0
SE12,2010,31934.0
SE12,2011,30715.0
SE12,2012,29070.0
SE12,2013,28291.0
SE12,2014,28950.0
SE12,2015,29959.0
SE12,2016,31970.0
SE12,2017,29875.0
SE12,2018,31005.0
SE12,2019,25877.0
SE12,2020,22271.0
SE12,2021,23123.0
SE12,2022,22785.0
SE12,2023,23030.0
SE21,2008,20273.0
SE21,2009,22003.0
SE21,2010,23504.0
SE21,2011,21071.0
SE21,2012,17971.0
SE21,2013,18459.0
SE21,2014,19543.0
SE21,2015,17815.0
SE21,2016,16624.0
SE21,2017,17919.0
SE21,2018,17013.0
SE21,2019,14886.0
SE21,2020,14260.0
SE21,2021,11953.0
SE21,2022,10449.0
SE21,2023,11747.0
SE22,2008,34833.0
SE22,2009,33188.0
SE22,2010,28758.0
SE22,2011,26537.0
SE22,2012,30561.0
SE22,2013,31429.0
SE22,2014,33233.0
SE22,2015,32581.0
SE22,2016,28580.0
SE22,2017,30195.0
SE22,2018,25368.0
SE22,2019,22475.0
SE22,2020,28378.0
SE22,2021,28262.0
SE22,2022,25029.0
SE22,2023,22909.0
SE23,2008,36672.0
SE23,2009,36126.0
SE23,2010,36810.0
SE23,2011,35710.0
SE23,2012,37169.0
SE23,2013,39606.0
SE23,2014,37408.0
SE23,2015,37890.0
SE23,2016,36422.0
SE23,2017,35345.0
SE23,2018,30774.0
SE23,2019,30955.0
SE23,2020,31226.0
SE23,2021,31401.0
SE23,2022,22858.0
SE23,2023,25932.0
SE31,2008,19104.0
SE31,2009,17321.0
SE31,2010,18330.0
SE31,2011,18769.0
SE31,2012,15328.0
SE31,2013,14838.0
SE31,2014,15849.0
SE31,2015,16604.0
SE31,2016,16988.0
SE31,2017,16372.0
SE31,2018,13009.0
SE31,2019,13085.0
SE31,2020,13614.0
SE31,2021,13480.0
SE31,2022,16075.0
SE31,2023,11537.0
SE32,2008,6803.0
SE32,2009,7023.0
SE32,2010,5596.0
SE32,2011,6414.0
SE32,2012,7497.0
SE32,2013,7501.0
SE32,2014,6879.0
SE32,2015,6624.0
SE32,2016,6443.0
SE32,2017,5741.0
SE32,2018,5499.0
SE32,2019,6649.0
SE32,2020,5375.0
SE32,2021,5811.0
SE32,2022,5884.0
SE32,2023,6312.0
SE33,2008,10359.0
SE33,2009,10706.0
