geo,year,involuntary_temporary
ITI2,2019,26800.0
ITI2,2020,21632.0
ITI2,2021,16492.0
ITI2,2022,17119.0
ITI2,2023,16016.0
ITI3,2008,26155.0
ITI3,2009,23579.0
ITI3,2010,21929.0
ITI3,2011,27215.0
ITI3,2012,31795.0
ITI3,2013,29668.0
ITI3,2014,31535.0
ITI3,2015,32391.0
ITI3,2016,33256.0
ITI3,2017,39636.0
ITI3,2018,49961.0
ITI3,2019,45397.0
ITI3,2020,41500.0
ITI3,2021,26311.0
ITI3,2022,30011.0
ITI3,2023,31929.0
ITI4,2008,88248.0
ITI4,2009,83129.0
ITI4,2010,82136.0
ITI4,2011,86094.0
ITI4,2012,108839.0
ITI4,2013,103613.0
ITI4,2014,107667.0
ITI4,2015,118648.0
ITI4,2016,113518.0
ITI4,2017,131867.0
ITI4,2018,153504.0
ITI4,2019,169487.0
ITI4,2020,151310.0
ITI4,2021,108735.0
ITI4,2022,114752.0
ITI4,2023,128182.0
LT00,2008,12965.0
LT00,2009,15088.0
LT00,2010,14429.0
LT00,2011,13184.0
LT00,2012,14103.0
LT00,2013,13495.0
LT00,2014,13929.0
LT00,2015,11788.0
LT00,2016,11240.0
LT00,2017,8187.0
LT00,2018,7618.0
LT00,2019,6895.0
LT00,2020,5614.0
LT00,2021,4397.0
LT00,2022,3685.0
LT00,2023,4658.0
LU00,2008,3267.0
LU00,2009,3325.0
LU00,2010,2907.0
LU00,2011,3199.0
LU00,2012,4710.0
LU00,2013,5090.0
LU00,2014,5980.0
LU00,2015,5993.0
LU00,2016,5624.0
LU00,2017,6567.0
LU00,2018,7579.0
LU00,2019,156.0
LU00,2020,8846.0
LU00,2021,1871.0
LU00,2022,2344.0
LU00,2023,1928.0
LV00,2008,15060.0
LV00,2009,20407.0
LV00,2010,28394.0
LV00,2011,28195.0
LV00,2012,18729.0
LV00,2013,17170.0
LV00,2014,11927.0
LV00,2015,11404.0
LV00,2016,10787.0
LV00,2017,7323.0
LV00,2018,10844.0
LV00,2019,10371.0
LV00,2020,11178.0
LV00,2021,5818.0
LV00,2022,5024.0
LV00,2023,3474.0
MT00,2009,2043.0
MT00,2010,2154.0
MT00,2011,2771.0
MT00,2012,3367.0
MT00,2013,4128.0
MT00,2014,4549.0
MT00,2015,4758.0
MT00,2016,4162.0
MT00,2017,3154.0
MT00,2018,3397.0
MT00,2019,3994.0
MT00,2020,4172.0
MT00,2021,1331.0
MT00,2022,2413.0
MT00,2023,2336.0
NL00,2008,186809.0
NL00,2009,200487.0
NL00,2010,161413.0
NL00,2011,178085.0
NL00,2012,185134.0
NL00,2013,219288.0
NL00,2014,266517.0
NL00,2015,285813.0
NL00,2016,280922.0
NL00,2017,280160.0
NL00,2018,261064.0
NL00,2019,259419.0
NL00,2020,190154.0
NL00,2021,190511.0
NL00,2022,170008.0
NL00,2023,158454.0
PL12,2008,181090.0
PL12,2009,170086.0
PL12,2010,165584.0
PL12,2011,133237.0
PL12,2012,152431.0
PL12,2013,174112.0
PL12,2014,208980.0
PL12,2015,215910.0
PL12,2016,176709.0
PL12,2017,160742.0
PL12,2018,139302.0
PL12,2019,110450.0
PL12,2020,93042.0
PL12,2021,40786.0
PL12,2022,37157.0
PL12,2023,27600.0
PL21,2008,68969.0
PL21,2009,75958.0
PL21,2010,86351.0
PL21,2011,56293.0
PL21,2012,67916.0
PL21,2013,79343.0
PL21,2014,91488.0
PL21,2015,81036.0
PL21,2016,77774.0
PL21,2017,72939.0
PL21,2018,55873.0
PL21,2019,33119.0
PL21,2020,26785.0
PL21,2021,19653.0
PL21,2022,24178.0
PL21,2023,16561.0
PL22,2008,145325.0
PL22,2009,144078.0
PL22,2010,161069.0
PL22,2011,112824.0
PL22,2012,130141.0
PL22,2013,137548.0
PL22,2014,151787.0
PL22,2015,155097.0
PL22,2016,144489.0
PL22,2017,137756.0
PL22,2018,98408.0
PL22,2019,73173.0
PL22,2020,61327.0
PL22,2021,31463.0
PL22,2022,23681.0
PL22,2023,19534.0
PL41,2008,120459.0
PL41,2009,118055.0
PL41,2010,121549.0
PL41,2011,90722.0
PL41,2012,89747.0
PL41,2013,104839.0
PL41,2014,110942.0
PL41,2015,104214.0
PL41,2016,126866.0
PL41,2017,109969.0
PL41,2018,102902.0
PL41,2019,84332.0
PL41,2020,67026.0
PL41,2021,29845.0
PL41,2022,23131.0
PL41,2023,31301.0
PL42,2008,58919.0
PL42,2009,59064.0
PL42,2010,65388.0
PL42,2011,58972.0
PL42,2012,49764.0
PL42,2013,57073.0
PL42,2014,67519.0
PL42,2015,60599.0
PL42,2016,60238.0
PL42,2017,58115.0
PL42,2018,46572.0
PL42,2019,37371.0
PL42,2020,37710.0
PL42,2021,24349.0
PL42,2022,22477.0
PL42,2023,23595.0
PL43,2008,41210.0
PL43,2009,45904.0
PL43,2010,46113.0
PL43,2011,37124.0
PL43,2012,37795.0
PL43,2013,41091.0
PL43,2014,45270.0
PL43,2015,40148.0
PL43,2016,37057.0
PL43,2017,35935.0
PL43,2018,32247.0
PL43,2019,23691.0
PL43,2020,16120.0
PL43,2021,7584.0
PL43,2022,5197.0
PL43,2023,4747.0
PL51,2008,119689.0
PL51,2009,121698.0
PL51,2010,125531.0
PL51,2011,89842.0
PL51,2012,103723.0
PL51,2013,96092.0
PL51,2014,104418.0
PL51,2015,109220.0
PL51,2016,111288.0
PL51,2017,82017.0
PL51,2018,64087.0
PL51,2019,61177.0
PL51,2020,43301.0
PL51,2021,33701.0
PL51,2022,26309.0
PL51,2023,17146.0
PL52,2008,41043.0
PL52,2009,39954.0
PL52,2010,35991.0
PL52,2011,25914.0
PL52,2012,25490.0
PL52,2013,27213.0
PL52,2014,28521.0
PL52,2015,29924.0
PL52,2016,31297.0
PL52,2017,31048.0
PL52,2018,29644.0
PL52,2019,21622.0
PL52,2020,16519.0
PL52,2021,7365.0
PL52,2022,7235.0
PL52,2023,7269.0
PL61,2008,78605.0
PL61,2009,93221.0
PL61,2010,99587.0
PL61,2011,88396.0
PL61,2012,90620.0
PL61,2013,90898.0
PL61,2014,98271.0
PL61,2015,96784.0
PL61,2016,87572.0
PL61,2017,74129.0
PL61,2018,74810.0
PL61,2019,71505.0
PL61,2020,52893.0
PL61,2021,43336.0
PL61,2022,34069.0
PL61,2023,35463.0
PL62,2008,61458.0
PL62,2009,63824.0
PL62,2010,65353.0
PL62,2011,51455.0
PL62,2012,53217.0
PL62,2013,55838.0
PL62,2014,55135.0
PL62,2015,57896.0
PL62,2016,50160.0
PL62,2017,49508.0
PL62,2018,45920.0
PL62,2019,33576.0
PL62,2020,27330.0
PL62,2021,14729.0
PL62,2022,11884.0
PL62,2023,9898.0
PL63,2008,77006.0
PL63,2009,77288.0
PL63,2010,79908.0
PL63,2011,67907.0
PL63,2012,83857.0
PL63,2013,91846.0
PL63,2014,95460.0
PL63,2015,92746.0
PL63,2016,89169.0
PL63,2017,80578.0
PL63,2018,71820.0
PL63,2019,57907.0
PL63,2020,54413.0
PL63,2021,20050.0
PL63,2022,15605.0
PL63,2023,14524.0
PL71,2008,146170.0
PL71,2009,150992.0
PL71,2010,157476.0
PL71,2011,147763.0
PL71,2012,148281.0
PL71,2013,151963.0
PL71,2014,164335.0
PL71,2015,155925.0
PL71,2016,138590.0
PL71,2017,127560.0
PL71,2018,120349.0
PL71,2019,99736.0
PL71,2020,95523.0
PL71,2021,68902.0
PL71,2022,59178.0
PL71,2023,49219.0
PL72,2008,51321.0
PL72,2009,51654.0
PL72,2010,57815.0
PL72,2011,60312.0
PL72,2012,61014.0
PL72,2013,49604.0
PL72,2014,55478.0
PL72,2015,59927.0
PL72,2016,51130.0
PL72,2017,48012.0
PL72,2018,43104.0
PL72,2019,35903.0
PL72,2020,30021.0
PL72,2021,17653.0
PL72,2022,16300.0
PL72,2023,11751.0
PL81,2008,67613.0
PL81,2009,72795.0
PL81,2010,64292.0
PL81,2011,51687.0
PL81,2012,57482.0
PL81,2013,63117.0
PL81,2014,71126.0
PL81,2015,77000.0
PL81,2016,63233.0
PL81,2017,65863.0
PL81,2018,55890.0
PL81,2019,41595.0
PL81,2020,41766.0
PL81,2021,21520.0
PL81,2022,23304.0
PL81,2023,17265.0
PL82,2008,69664.0
PL82,2009,69736.0
PL82,2010,72621.0
PL82,2011,62760.0
PL82,2012,70687.0
PL82,2013,74122.0
PL82,2014,76095.0
PL82,2015,73622.0
PL82,2016,69717.0
PL82,2017,66685.0
PL82,2018,59110.0
PL82,2019,48864.0
PL82,2020,41154.0
PL82,2021,32419.0
PL82,2022,21191.0
PL82,2023,19449.0
PL84,2008,29117.0
PL84,2009,34137.0
PL84,2010,34359.0
PL84,2011,28576.0
PL84,2012,28248.0
PL84,2013,28440.0
PL84,2014,30925.0
PL84,2015,31858.0
PL84,2016,33894.0
PL84,2017,31602.0
PL84,2018,26156.0
PL84,2019,21914.0
PL84,2020,18241.0
PL84,2021,10578.0
PL84,2022,5521.0
PL84,2023,5381.0
PT11,2008,126435.0
PT11,2009,114361.0
PT11,2010,129602.0
PT11,2011,137589.0
PT11,2012,133777.0
PT11,2013,131941.0
PT11,2014,138527.0
PT11,2015,147677.0
PT11,2016,150199.0
PT11,2017,150586.0
PT11,2018,152732.0
PT11,2019,143406.0
PT11,2020,118348.0
PT11,2021,72477.0
PT11,2022,85471.0
PT11,2023,81183.0
PT15,2008,25732.0
PT15,2009,27028.0
PT15,2010,29727.0
PT15,2011,27599.0
PT15,2012,25559.0
PT15,2013,27329.0
PT15,2014,24427.0
PT15,2015,28716.0
PT15,2016,33040.0
PT15,2017,29496.0
PT15,2018,30142.0
PT15,2019,29674.0
PT15,2020,22969.0
PT15,2021,10118.0
PT15,2022,15641.0
PT15,2023,13869.0
PT16,2008,81742.0
PT16,2009,79048.0
PT16,2010,89714.0
PT16,2011,86047.0
PT16,2012,73698.0
PT16,2013,79920.0
PT16,2014,91707.0
PT16,2015,91677.0
PT16,2016,94272.0
PT16,2017,91456.0
PT16,2018,96132.0
PT16,2019,89198.0
PT16,2020,80837.0
PT16,2021,42779.0
PT16,2022,42270.0
PT16,2023,59140.0
PT17,2008,129507.0
PT17,2009,123345.0
PT17,2010,136828.0
PT17,2011,125031.0
PT17,2012,113448.0
PT17,2013,118994.0
PT17,2014,115911.0
PT17,2015,119674.0
PT17,2016,130197.0
PT17,2017,133624.0
PT17,2018,140974.0
PT17,2019,130751.0
PT17,2020,112439.0
PT17,2021,71585.0
PT17,2022,52975.0
PT17,2023,82016.0
PT18,2008,42537.0
PT18,2009,40357.0
PT18,2010,38692.0
PT18,2011,38283.0
PT18,2012,33968.0
PT18,2013,32348.0
PT18,2014,35736.0
PT18,2015,35246.0
PT18,2016,35953.0
PT18,2017,34760.0
PT18,2018,32543.0
PT18,2019,28732.0
PT18,2020,23828.0
PT18,2021,21757.0
PT18,2022,19433.0
PT18,2023,19369.0
PT20,2008,7882.0
PT20,2009,8138.0
PT20,2010,9643.0
PT20,2011,8740.0
PT20,2012,6551.0
PT20,2013,6885.0
PT20,2014,7926.0
PT20,2015,8812.0
PT20,2016,9328.0
PT20,2017,9608.0
PT20,2018,10803.0
PT20,2019,11285.0
PT20,2020,10763.0
PT20,2021,4982.0
PT20,2022,4499.0
PT20,2023,5853.0
PT30,2008,8737.0
PT30,2009,10944.0
PT30,2010,11803.0
PT30,2011,9625.0
PT30,2012,10338.0
PT30,2013,10012.0
PT30,2014,10251.0
PT30,2015,10531.0
PT30,2016,12654.0
PT30,2017,11670.0
PT30,2018,12220.0
PT30,2019,11834.0
PT30,2020,11098.0
PT30,2021,6836.0
PT30,2022,8748.0
PT30,2023,8406.0
RO11,2008,2100.0
RO11,2009,1122.0
RO11,2010,1000.0
RO11,2011,5618.0
RO11,2012,6027.0
RO11,2013,3880.0
RO11,2014,3103.0
RO11,2015,3603.0
RO11,2016,4043.0
RO11,2017,4613.0
RO11,2018,4973.0
RO11,2019,3902.0
RO11,2020,5671.0
RO11,2021,5377.0
RO11,2022,7247.0
RO11,2023,8234.0
RO12,2008,5216.0
RO12,2009,1866.0
RO12,2010,2872.0
RO12,2011,2081.0
RO12,2012,2465.0
RO12,2013,2427.0
RO12,2014,2350.0
RO12,2015,1593.0
RO12,2016,1155.0
RO12,2017,428.0
RO12,2018,629.0
RO12,2019,1180.0
RO12,2020,2246.0
RO12,2021,3121.0
RO12,2022,2764.0
RO12,2023,3120.0
RO21,2008,6312.0
RO21,2009,5139.0
RO21,2010,5867.0
RO21,2011,8966.0
RO21,2012,11895.0
RO21,2013,9685.0
RO21,2014,12017.0
RO21,2015,11143.0
RO21,2016,14272.0
RO21,2017,18737.0
RO21,2018,11180.0
RO21,2019,17827.0
RO21,2020,18942.0
RO21,2021,24562.0
RO21,2022,25822.0
RO21,2023,29383.0
RO22,2008,11370.0
RO22,2009,9820.0
RO22,2010,7924.0
RO22,2011,8890.0
RO22,2012,10066.0
RO22,2013,9031.0
RO22,2014,7729.0
RO22,2015,8694.0
RO22,2016,6120.0
RO22,2017,4168.0
RO22,2018,5399.0
RO22,2019,6280.0
RO22,2020,7773.0
RO22,2021,14267.0
RO22,2022,11764.0
RO22,2023,7768.0
RO31,2008,7435.0
RO31,2009,9629.0
RO31,2010,6514.0
RO31,2011,10141.0
RO31,2012,9860.0
RO31,2013,9020.0
RO31,2014,9717.0
RO31,2015,14576.0
RO31,2016,16555.0
RO31,2017,12458.0
RO31,2018,11065.0
RO31,2019,12373.0
RO31,2020,7012.0
RO31,2021,10037.0
RO31,2022,7137.0
RO31,2023,7537.0
RO32,2008,941.0
RO32,2009,730.0
RO32,2010,1382.0
RO32,2011,3133.0
RO32,2012,5337.0
RO32,2013,7149.0
RO32,2014,7610.0
RO32,2015,3966.0
RO32,2016,1152.0
RO32,2017,1754.0
RO32,2018,1087.0
RO32,2019,1348.0
RO32,2021,1941.0
RO32,2022,1298.0
RO32,2023,1075.0
RO41,2008,3669.0
RO41,2009,1174.0
RO41,2010,947.0
RO41,2011,1408.0
RO41,2012,1792.0
RO41,2013,1405.0
RO41,2014,1569.0
RO41,2015,788.0
RO41,2016,812.0
RO41,2017,719.0
RO41,2018,1842.0
RO41,2019,2922.0
RO41,2020,3492.0
RO41,2021,4809.0
RO41,2022,4201.0
RO41,2023,4521.0
RO42,2008,1997.0
RO42,2009,2522.0
RO42,2010,1592.0
RO42,2011,1186.0
RO42,2012,1365.0
RO42,2013,1616.0
RO42,2014,163.0
RO42,2015,480.0
RO42,2016,392.0
RO42,2017,126.0
RO42,2018,199.0
RO42,2019,601.0
RO42,2021,1120.0
RO42,2022,287.0
RO42,2023,710.0
SE11,2008,38290.0
SE11,2009,36891.0
SE11,2010,41556.0
SE11,2011,40316.0
SE11,2012,40929.0
SE11,2013,49026.0
SE11,2014,50482.0
SE11,2015,50834.0
SE11,2016,47628.0
SE11,2017,49657.0
SE11,2018,49976.0
SE11,2019,49407.0
SE11,2020,46022.0
SE11,2021,15502.0
SE11,2022,19339.0
SE11,2023,20985.0
SE12,2008,35385.0
SE12,2009,33199.0
SE12,2010,34438.0
SE12,2011,36116.0
SE12,2012,32948.0
SE12,2013,34489.0
SE12,2014,36036.0
SE12,2015,36740.0
SE12,2016,35903.0
SE12,2017,33913.0
SE12,2018,37730.0
SE12,2019,35566.0
SE12,2020,34148.0
SE12,2021,11651.0
SE12,2022,11335.0
SE12,2023,13488.0
SE21,2008,17835.0
SE21,2009,17177.0
SE21,2010,18146.0
SE21,2011,17172.0
SE21,2012,15757.0
SE21,2013,16378.0
SE21,2014,18867.0
SE21,2015,17535.0
SE21,2016,17697.0
SE21,2017,16834.0
SE21,2018,17912.0
SE21,2019,15287.0
SE21,2020,17399.0
SE21,2021,8467.0
SE21,2022,8583.0
SE21,2023,6493.0
SE22,2008,31834.0
SE22,2009,29885.0
SE22,2010,29607.0
SE22,2011,30426.0
SE22,2012,31109.0
SE22,2013,33614.0
SE22,2014,35101.0
SE22,2015,34168.0
SE22,2016,31991.0
SE22,2017,32817.0
SE22,2018,34305.0
SE22,2019,35010.0
SE22,2020,36825.0
SE22,2021,10109.0
SE22,2022,13626.0
SE22,2023,12972.0
SE23,2008,41275.0
SE23,2009,39634.0
SE23,2010,42806.0
SE23,2011,42920.0
SE23,2012,37870.0
SE23,2013,38168.0
SE23,2014,44022.0
SE23,2015,44835.0
SE23,2016,41519.0
SE23,2017,40131.0
SE23,2018,40054.0
SE23,2019,41757.0
SE23,2020,39863.0
SE23,2021,13193.0
SE23,2022,15084.0
SE23,2023,13815.0
SE31,2008,23240.0
SE31,2009,22772.0
SE31,2010,20693.0
SE31,2011,20978.0
SE31,2012,20251.0
SE31,2013,19374.0
SE31,2014,20515.0
SE31,2015,18093.0
SE31,2016,18667.0
SE31,2017,20562.0
SE31,2018,20705.0
SE31,2019,20904.0
SE31,2020,17786.0
SE31,2021,5151.0
SE31,2022,6158.0
SE31,2023,5249.0
SE32,2008,9404.0
SE32,2009,9416.0
SE32,2010,9878.0
SE32,2011,9836.0
SE32,2012,8939.0
SE32,2013,9880.0
SE32,2014,8761.0
SE32,2015,9584.0
SE32,2016,7562.0
SE32,2017,6768.0
SE32,2018,8097.0
SE32,2019,7202.0
SE32,2020,6979.0
SE32,2021,1483.0
SE32,2022,2278.0
SE32,2023,2058.0
SE33,2008,14999.0
SE33,2009,14191.0
SE33,2010,13615.0
SE33,2011,14215.0
SE33,2012,11908.0
SE33,2013,12600.0
SE33,2014,11955.0
SE33,2015,11387.0
SE33,2016,11679.0
SE33,2017,11155.0
SE33,2018,11123.0
SE33,2019,9714.0
SE33,2020,9771.0
SE33,2021,3734.0
SE33,2022,3900.0
SE33,2023,3087.0
SI03,2008,20019.0
SI03,2009,20551.0
SI03,2010,23828.0
SI03,2011,26431.0
SI03,2012,22641.0
SI03,2013,23398.0
SI03,2014,26790.0
SI03,2015,29279.0
SI03,2016,25789.0
SI03,2017,27931.0
SI03,2018,17756.0
SI03,2019,13023.0
SI03,2020,13501.0
SI03,2021,9622.0
SI03,2022,8339.0
SI03,2023,7100.0
SI04,2008,14104.0
SI04,2009,13197.0
SI04,2010,15704.0
SI04,2011,20933.0
SI04,2012,16930.0
SI04,2013,18391.0
SI04,2014,23600.0
SI04,2015,22056.0
SI04,2016,20412.0
SI04,2017,21035.0
SI04,2018,14830.0
SI04,2019,10222.0
SI04,2020,11913.0
SI04,2021,7869.0
SI04,2022,5771.0
SI04,2023,6239.0
SK01,2008,890.0
SK01,2009,1288.0
SK01,2010,1596.0
SK01,2011,1682.0
SK01,2012,1808.0
SK01,2013,2092.0
SK01,2014,1814.0
SK01,2015,899.0
SK01,2016,1471.0
SK01,2017,1875.0
SK01,2018,2295.0
SK01,2019,3563.0
SK01,2020,1490.0
SK01,2021,687.0
SK01,2022,1509.0
SK01,2023,1209.0
SK02,2008,10940.0
SK02,2009,10938.0
SK02,2010,11220.0
SK02,2011,15371.0
SK02,2012,15995.0
SK02,2013,15684.0
SK02,2014,23697.0
SK02,2015,28112.0
SK02,2016,19466.0
SK02,2017,27195.0
SK02,2018,26476.0
SK02,2019,25533.0
SK02,2020,21463.0
SK02,2021,13124.0
SK02,2022,14195.0
SK02,2023,13130.0
SK03,2008,13841.0
SK03,2009,12694.0
SK03,2010,10997.0
SK03,2011,28218.0
SK03,2012,26656.0
SK03,2013,26935.0
SK03,2014,31830.0
SK03,2015,42017.0
SK03,2016,31366.0
SK03,2017,41718.0
SK03,2018,31415.0
SK03,2019,22945.0
SK03,2020,22013.0
SK03,2021,10228.0
SK03,2022,9436.0
SK03,2023,7010.0
SK04,2008,19034.0
SK04,2009,19996.0
SK04,2010,10940.0
SK04,2011,23920.0
SK04,2012,28623.0
SK04,2013,29084.0
SK04,2014,35027.0
SK04,2015,41716.0
SK04,2016,35249.0
SK04,2017,40383.0
SK04,2018,35369.0
SK04,2019,37638.0
SK04,2020,29628.0
SK04,2021,13592.0
SK04,2022,10564.0
SK04,2023,9534.0
