NUTS code,NUTS name,Year,Period,age,isco08_1d,value
NL,Netherlands,2014,A,30 - 64 years,ISCO_0_armed forces occupations,8.394
NL,Netherlands,2014,A,30 - 64 years,Not stated,77.499
NL,Netherlands,2014,A,30 - 64 years,ISCO 6-8_skilled manual,892.101
NL,Netherlands,2014,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,3099.427
NL,Netherlands,2014,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1524.129
NL,Netherlands,2014,A,30 - 64 years,ISCO_9_elementary occupations,377.841
NL,Netherlands,2014,A,15 - 64 years,ISCO_4-5_low skilled non-manual,2290.817
NL,Netherlands,2014,A,15 - 64 years,ISCO_0_armed forces occupations,14.405
NL,Netherlands,2014,A,15 - 64 years,ISCO 6-8_skilled manual,1154.211
NL,Netherlands,2014,A,15 - 64 years,Not stated,107.039
NL,Netherlands,2014,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,3739.444
NL,Netherlands,2014,A,15 - 64 years,ISCO_9_elementary occupations,715.412
NL,Netherlands,2014,A,15 - 29 years,ISCO_9_elementary occupations,337.572
NL,Netherlands,2014,A,15 - 29 years,ISCO 6-8_skilled manual,262.11
NL,Netherlands,2014,A,15 - 29 years,ISCO_0_armed forces occupations,3.742
NL,Netherlands,2014,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,640.017
NL,Netherlands,2014,A,15 - 29 years,ISCO_4-5_low skilled non-manual,766.685
NL,Netherlands,2014,A,15 - 29 years,Not stated,23.93
NL,Netherlands,2013,A,30 - 64 years,Not stated,102.322
NL,Netherlands,2013,A,30 - 64 years,ISCO 6-8_skilled manual,870.566
NL,Netherlands,2013,A,30 - 64 years,ISCO_0_armed forces occupations,7.959
NL,Netherlands,2013,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,3119.994
NL,Netherlands,2013,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1548.12
NL,Netherlands,2013,A,30 - 64 years,ISCO_9_elementary occupations,382.913
NL,Netherlands,2013,A,15 - 64 years,Not stated,129.297
NL,Netherlands,2013,A,15 - 64 years,ISCO 6-8_skilled manual,1129.599
NL,Netherlands,2013,A,15 - 64 years,ISCO_0_armed forces occupations,18.874
NL,Netherlands,2013,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,3779.204
NL,Netherlands,2013,A,15 - 64 years,ISCO_4-5_low skilled non-manual,2331.161
NL,Netherlands,2013,A,15 - 64 years,ISCO_9_elementary occupations,711.15
NL,Netherlands,2013,A,15 - 29 years,ISCO_4-5_low skilled non-manual,783.037
NL,Netherlands,2013,A,15 - 29 years,ISCO_0_armed forces occupations,5.777
NL,Netherlands,2013,A,15 - 29 years,ISCO 6-8_skilled manual,259.033
NL,Netherlands,2013,A,15 - 29 years,Not stated,21.41
NL,Netherlands,2013,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,659.211
NL,Netherlands,2013,A,15 - 29 years,ISCO_9_elementary occupations,328.239
NL,Netherlands,2012,A,30 - 64 years,ISCO_9_elementary occupations,362.658
NL,Netherlands,2012,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1552.123
NL,Netherlands,2012,A,30 - 64 years,ISCO 6-8_skilled manual,982.734
NL,Netherlands,2012,A,30 - 64 years,ISCO_0_armed forces occupations,7.745
NL,Netherlands,2012,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,3109.401
NL,Netherlands,2012,A,30 - 64 years,Not stated,76.6
NL,Netherlands,2012,A,15 - 64 years,ISCO_4-5_low skilled non-manual,2334.044
NL,Netherlands,2012,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,3771.983
NL,Netherlands,2012,A,15 - 64 years,ISCO 6-8_skilled manual,1260.352
NL,Netherlands,2012,A,15 - 64 years,ISCO_0_armed forces occupations,22.202
NL,Netherlands,2012,A,15 - 64 years,ISCO_9_elementary occupations,677.0
NL,Netherlands,2012,A,15 - 64 years,Not stated,102.577
NL,Netherlands,2012,A,15 - 29 years,Not stated,20.333
NL,Netherlands,2012,A,15 - 29 years,ISCO_9_elementary occupations,314.344
NL,Netherlands,2012,A,15 - 29 years,ISCO 6-8_skilled manual,277.616
NL,Netherlands,2012,A,15 - 29 years,ISCO_4-5_low skilled non-manual,781.919
NL,Netherlands,2012,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,662.58
NL,Netherlands,2012,A,15 - 29 years,ISCO_0_armed forces occupations,9.999
NL,Netherlands,2011,A,15 - 29 years,ISCO 6-8_skilled manual,284.418
NL,Netherlands,2011,A,15 - 29 years,ISCO_0_armed forces occupations,9.654
NL,Netherlands,2011,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,649.104
NL,Netherlands,2011,A,15 - 29 years,ISCO_4-5_low skilled non-manual,790.012
NL,Netherlands,2011,A,15 - 29 years,ISCO_9_elementary occupations,295.661
NL,Netherlands,2011,A,15 - 29 years,Not stated,24.249
NL,Netherlands,2011,A,15 - 64 years,ISCO 6-8_skilled manual,1269.119
NL,Netherlands,2011,A,15 - 64 years,ISCO_0_armed forces occupations,26.537
NL,Netherlands,2011,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,3762.195
NL,Netherlands,2011,A,15 - 64 years,ISCO_4-5_low skilled non-manual,2328.352
NL,Netherlands,2011,A,15 - 64 years,ISCO_9_elementary occupations,648.262
NL,Netherlands,2011,A,15 - 64 years,Not stated,112.482
NL,Netherlands,2011,A,30 - 64 years,ISCO 6-8_skilled manual,984.702
NL,Netherlands,2011,A,30 - 64 years,ISCO_0_armed forces occupations,9.217
NL,Netherlands,2011,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,3113.092
NL,Netherlands,2011,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1538.34
NL,Netherlands,2011,A,30 - 64 years,ISCO_9_elementary occupations,352.599
NL,Netherlands,2011,A,30 - 64 years,Not stated,84.616
NL,Netherlands,2010,A,15 - 29 years,Not stated,30.73
NL,Netherlands,2010,A,15 - 64 years,Not stated,127.375
NL,Netherlands,2010,A,30 - 64 years,Not stated,93.169
NL,Netherlands,2009,A,15 - 64 years,Not stated,656.329
NL,Netherlands,2009,A,30 - 64 years,Not stated,526.779
NL,Netherlands,2009,A,15 - 29 years,Not stated,302.976
NL,Netherlands,2008,A,15 - 29 years,Not stated,521.727
NL,Netherlands,2008,A,30 - 64 years,Not stated,669.077
NL,Netherlands,2008,A,15 - 64 years,Not stated,1105.777
NL,Netherlands,2024,A,15-29 years,ISCO_1-3,743.98
NL,Netherlands,2024,A,15-29 years,ISCO_4-5,614.354
NL,Netherlands,2024,A,15-29 years,ISCO_6-8,200.343
NL,Netherlands,2024,A,15-29 years,ISCO_9,282.159
NL,Netherlands,2024,A,15-29 years,Not stated,8.399
NL,Netherlands,2024,A,15-29 years,Armed forces,1.531
NL,Netherlands,2024,A,15-64 years,Armed forces,17.627
NL,Netherlands,2024,A,15-64 years,ISCO_1-3,3566.382
NL,Netherlands,2024,A,15-64 years,ISCO_6-8,823.902
NL,Netherlands,2024,A,15-64 years,ISCO_9,501.285
NL,Netherlands,2024,A,15-64 years,ISCO_4-5,1700.617
NL,Netherlands,2024,A,15-64 years,Not stated,25.229
NL,Netherlands,2024,A,30-64 years,Armed forces,8.182
NL,Netherlands,2024,A,30-64 years,ISCO_1-3,2822.4
NL,Netherlands,2024,A,30-64 years,ISCO_6-8,623.558
NL,Netherlands,2024,A,30-64 years,ISCO_9,219.124
NL,Netherlands,2024,A,30-64 years,Not stated,13.774
NL,Netherlands,2024,A,30-64 years,ISCO_4-5,1086.263
PL,Poland,2012,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2239.12
PL,Poland,2012,A,30 - 64 years,ISCO_0_armed forces occupations,35.737
PL,Poland,2012,A,30 - 64 years,ISCO 6-8_skilled manual,4538.332
PL,Poland,2012,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,4384.691
PL,Poland,2012,A,30 - 64 years,ISCO_9_elementary occupations,857.699
PL,Poland,2012,A,30 - 64 years,Not stated,0.0
PL,Poland,2012,A,15 - 64 years,Not stated,0.0
PL,Poland,2012,A,15 - 64 years,ISCO 6-8_skilled manual,5614.227
PL,Poland,2012,A,15 - 64 years,ISCO_0_armed forces occupations,67.12
PL,Poland,2012,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,5374.034
PL,Poland,2012,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3167.72
PL,Poland,2012,A,15 - 64 years,ISCO_9_elementary occupations,1084.069
PL,Poland,2012,A,15 - 29 years,ISCO_4-5_low skilled non-manual,928.595
PL,Poland,2012,A,15 - 29 years,ISCO 6-8_skilled manual,1075.892
PL,Poland,2012,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2012,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,989.341
PL,Poland,2012,A,15 - 29 years,ISCO_9_elementary occupations,226.374
PL,Poland,2012,A,15 - 29 years,Not stated,0.0
PL,Poland,2011,A,15 - 29 years,ISCO 6-8_skilled manual,1116.939
PL,Poland,2011,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2011,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,1020.357
PL,Poland,2011,A,15 - 29 years,ISCO_4-5_low skilled non-manual,980.728
PL,Poland,2011,A,15 - 29 years,ISCO_9_elementary occupations,221.03
PL,Poland,2011,A,15 - 29 years,Not stated,0.0
PL,Poland,2011,A,15 - 64 years,ISCO 6-8_skilled manual,5698.034
PL,Poland,2011,A,15 - 64 years,ISCO_0_armed forces occupations,56.898
PL,Poland,2011,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,5225.873
PL,Poland,2011,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3221.377
PL,Poland,2011,A,15 - 64 years,ISCO_9_elementary occupations,1076.505
PL,Poland,2011,A,15 - 64 years,Not stated,0.0
PL,Poland,2011,A,30 - 64 years,ISCO 6-8_skilled manual,4581.096
PL,Poland,2011,A,30 - 64 years,ISCO_0_armed forces occupations,25.631
PL,Poland,2011,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,4205.513
PL,Poland,2011,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2240.65
PL,Poland,2011,A,30 - 64 years,ISCO_9_elementary occupations,855.476
PL,Poland,2011,A,30 - 64 years,Not stated,0.0
PL,Poland,2010,A,15 - 29 years,Not stated,108.704
PL,Poland,2010,A,15 - 64 years,Not stated,207.353
PL,Poland,2010,A,30 - 64 years,Not stated,160.195
PL,Poland,2009,A,15 - 29 years,Not stated,141.799
PL,Poland,2009,A,15 - 64 years,Not stated,319.065
PL,Poland,2009,A,30 - 64 years,Not stated,255.206
PL,Poland,2008,A,15 - 64 years,Not stated,690.592
PL,Poland,2008,A,30 - 64 years,Not stated,1465.18
PL,Poland,2008,A,15 - 29 years,Not stated,500.845
PL,Poland,2023,A,30 - 64 years,ISCO 6-8_skilled manual,4303.508
PL,Poland,2023,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2652.112
PL,Poland,2023,A,30 - 64 years,ISCO_9_elementary occupations,637.495
PL,Poland,2023,A,30 - 64 years,Not stated,22.651
PL,Poland,2023,A,30 - 64 years,ISCO_0_armed forces occupations,56.43
PL,Poland,2023,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,6362.704
PL,Poland,2023,A,15 - 29 years,ISCO 6-8_skilled manual,800.002
PL,Poland,2023,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,1001.785
PL,Poland,2023,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2023,A,15 - 29 years,ISCO_4-5_low skilled non-manual,760.46
PL,Poland,2023,A,15 - 29 years,Not stated,0.0
PL,Poland,2023,A,15 - 29 years,ISCO_9_elementary occupations,42.05
PL,Poland,2023,A,15 - 64 years,Not stated,42.988
PL,Poland,2023,A,15 - 64 years,ISCO_9_elementary occupations,746.762
PL,Poland,2023,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,7364.488
PL,Poland,2023,A,15 - 64 years,ISCO_0_armed forces occupations,78.705
PL,Poland,2023,A,15 - 64 years,ISCO 6-8_skilled manual,5103.506
PL,Poland,2023,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3412.569
PL,Poland,2022,A,15 - 29 years,ISCO_9_elementary occupations,37.103
PL,Poland,2022,A,15 - 29 years,Not stated,0.0
PL,Poland,2022,A,15 - 29 years,ISCO 6-8_skilled manual,854.155
PL,Poland,2022,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,892.663
PL,Poland,2022,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2022,A,15 - 29 years,ISCO_4-5_low skilled non-manual,819.376
PL,Poland,2022,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3398.879
PL,Poland,2022,A,15 - 64 years,ISCO_0_armed forces occupations,49.37
PL,Poland,2022,A,15 - 64 years,Not stated,33.815
PL,Poland,2022,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,7027.936
PL,Poland,2022,A,15 - 64 years,ISCO_9_elementary occupations,837.492
PL,Poland,2022,A,15 - 64 years,ISCO 6-8_skilled manual,5342.803
PL,Poland,2022,A,30 - 64 years,ISCO_0_armed forces occupations,33.994
PL,Poland,2022,A,30 - 64 years,ISCO_9_elementary occupations,713.245
PL,Poland,2022,A,30 - 64 years,ISCO 6-8_skilled manual,4488.65
PL,Poland,2022,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2579.5
PL,Poland,2022,A,30 - 64 years,Not stated,26.176
PL,Poland,2022,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,6135.275
PL,Poland,2021,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2517.335
PL,Poland,2021,A,30 - 64 years,ISCO_0_armed forces occupations,34.445
PL,Poland,2021,A,30 - 64 years,ISCO_9_elementary occupations,719.163
PL,Poland,2021,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,6037.784
PL,Poland,2021,A,30 - 64 years,Not stated,46.712
PL,Poland,2021,A,30 - 64 years,ISCO 6-8_skilled manual,4491.388
PL,Poland,2021,A,15 - 29 years,ISCO 6-8_skilled manual,861.672
PL,Poland,2021,A,15 - 29 years,ISCO_4-5_low skilled non-manual,789.022
PL,Poland,2021,A,15 - 29 years,ISCO_9_elementary occupations,86.565
PL,Poland,2021,A,15 - 29 years,Not stated,0.0
PL,Poland,2021,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,939.136
PL,Poland,2021,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2021,A,15 - 64 years,ISCO_0_armed forces occupations,50.008
PL,Poland,2021,A,15 - 64 years,Not stated,74.529
PL,Poland,2021,A,15 - 64 years,ISCO_9_elementary occupations,867.675
PL,Poland,2021,A,15 - 64 years,ISCO 6-8_skilled manual,5353.062
PL,Poland,2021,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3306.354
PL,Poland,2021,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,6976.921
PL,Poland,2020,A,30 - 64 years,Not stated,72.674
PL,Poland,2020,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2360.741
PL,Poland,2020,A,30 - 64 years,ISCO_9_elementary occupations,745.871
PL,Poland,2020,A,30 - 64 years,ISCO_0_armed forces occupations,35.247
PL,Poland,2020,A,30 - 64 years,ISCO 6-8_skilled manual,4627.656
PL,Poland,2020,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,5767.812
PL,Poland,2020,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,997.925
PL,Poland,2020,A,15 - 29 years,ISCO_4-5_low skilled non-manual,771.216
PL,Poland,2020,A,15 - 29 years,Not stated,0.0
PL,Poland,2020,A,15 - 29 years,ISCO 6-8_skilled manual,899.861
PL,Poland,2020,A,15 - 29 years,ISCO_9_elementary occupations,63.088
PL,Poland,2020,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2020,A,15 - 64 years,ISCO 6-8_skilled manual,5527.516
PL,Poland,2020,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3131.955
PL,Poland,2020,A,15 - 64 years,Not stated,85.638
PL,Poland,2020,A,15 - 64 years,ISCO_9_elementary occupations,894.987
PL,Poland,2020,A,15 - 64 years,ISCO_0_armed forces occupations,40.306
PL,Poland,2020,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,6765.737
PL,Poland,2019,A,15 - 64 years,ISCO 6-8_skilled manual,5539.623
PL,Poland,2019,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,6672.175
PL,Poland,2019,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3150.841
PL,Poland,2019,A,15 - 64 years,ISCO_9_elementary occupations,943.898
PL,Poland,2019,A,15 - 64 years,Not stated,105.479
PL,Poland,2019,A,15 - 64 years,ISCO_0_armed forces occupations,90.853
PL,Poland,2019,A,15 - 29 years,ISCO 6-8_skilled manual,943.282
PL,Poland,2019,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,1073.258
PL,Poland,2019,A,15 - 29 years,ISCO_9_elementary occupations,164.704
PL,Poland,2019,A,15 - 29 years,ISCO_4-5_low skilled non-manual,813.111
PL,Poland,2019,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2019,A,15 - 29 years,Not stated,0.0
PL,Poland,2019,A,30 - 64 years,ISCO 6-8_skilled manual,4596.337
PL,Poland,2019,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,5598.917
PL,Poland,2019,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2337.732
PL,Poland,2019,A,30 - 64 years,ISCO_9_elementary occupations,774.827
PL,Poland,2019,A,30 - 64 years,Not stated,70.261
PL,Poland,2019,A,30 - 64 years,ISCO_0_armed forces occupations,77.729
PL,Poland,2018,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2270.73
PL,Poland,2018,A,30 - 64 years,ISCO_0_armed forces occupations,66.598
PL,Poland,2018,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,5355.505
PL,Poland,2018,A,30 - 64 years,ISCO 6-8_skilled manual,4473.725
PL,Poland,2018,A,30 - 64 years,ISCO_9_elementary occupations,802.481
PL,Poland,2018,A,30 - 64 years,Not stated,56.166
PL,Poland,2018,A,15 - 64 years,ISCO_9_elementary occupations,984.924
PL,Poland,2018,A,15 - 64 years,ISCO 6-8_skilled manual,5484.635
PL,Poland,2018,A,15 - 64 years,ISCO_0_armed forces occupations,82.381
PL,Poland,2018,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,6351.314
PL,Poland,2018,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3107.616
PL,Poland,2018,A,15 - 64 years,Not stated,75.025
PL,Poland,2018,A,15 - 29 years,ISCO_9_elementary occupations,176.309
PL,Poland,2018,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2018,A,15 - 29 years,ISCO_4-5_low skilled non-manual,836.881
PL,Poland,2018,A,15 - 29 years,Not stated,5.442
PL,Poland,2018,A,15 - 29 years,ISCO 6-8_skilled manual,1010.909
PL,Poland,2018,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,995.81
PL,Poland,2017,A,30 - 64 years,ISCO 6-8_skilled manual,4521.745
PL,Poland,2017,A,30 - 64 years,Not stated,36.339
PL,Poland,2017,A,30 - 64 years,ISCO_9_elementary occupations,823.658
PL,Poland,2017,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2274.664
PL,Poland,2017,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,5215.2
PL,Poland,2017,A,30 - 64 years,ISCO_0_armed forces occupations,62.508
PL,Poland,2017,A,15 - 64 years,Not stated,54.658
PL,Poland,2017,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3123.862
PL,Poland,2017,A,15 - 64 years,ISCO_0_armed forces occupations,77.588
PL,Poland,2017,A,15 - 64 years,ISCO 6-8_skilled manual,5551.405
PL,Poland,2017,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,6183.02
PL,Poland,2017,A,15 - 64 years,ISCO_9_elementary occupations,1041.573
PL,Poland,2017,A,15 - 29 years,ISCO_9_elementary occupations,208.761
PL,Poland,2017,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2017,A,15 - 29 years,ISCO 6-8_skilled manual,1029.664
PL,Poland,2017,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,967.816
PL,Poland,2017,A,15 - 29 years,ISCO_4-5_low skilled non-manual,849.199
PL,Poland,2017,A,15 - 29 years,Not stated,0.0
PL,Poland,2016,A,15 - 29 years,ISCO 6-8_skilled manual,1020.53
PL,Poland,2016,A,15 - 29 years,Not stated,0.0
PL,Poland,2016,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,993.685
PL,Poland,2016,A,15 - 29 years,ISCO_9_elementary occupations,198.418
PL,Poland,2016,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2016,A,15 - 29 years,ISCO_4-5_low skilled non-manual,877.973
PL,Poland,2016,A,30 - 64 years,Not stated,40.443
PL,Poland,2016,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,5009.536
PL,Poland,2016,A,30 - 64 years,ISCO 6-8_skilled manual,4534.518
PL,Poland,2016,A,30 - 64 years,ISCO_0_armed forces occupations,58.377
PL,Poland,2016,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2266.67
PL,Poland,2016,A,30 - 64 years,ISCO_9_elementary occupations,819.274
PL,Poland,2016,A,15 - 64 years,ISCO_9_elementary occupations,1022.301
PL,Poland,2016,A,15 - 64 years,ISCO 6-8_skilled manual,5555.05
PL,Poland,2016,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3144.641
PL,Poland,2016,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,6003.224
PL,Poland,2016,A,15 - 64 years,ISCO_0_armed forces occupations,75.665
PL,Poland,2016,A,15 - 64 years,Not stated,49.688
PL,Poland,2015,A,15 - 64 years,ISCO_0_armed forces occupations,81.013
PL,Poland,2015,A,15 - 64 years,Not stated,38.496
PL,Poland,2015,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3112.495
PL,Poland,2015,A,15 - 64 years,ISCO_9_elementary occupations,1057.986
PL,Poland,2015,A,15 - 64 years,ISCO 6-8_skilled manual,5556.311
PL,Poland,2015,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,5926.346
PL,Poland,2015,A,30 - 64 years,ISCO_9_elementary occupations,850.497
PL,Poland,2015,A,30 - 64 years,Not stated,20.972
PL,Poland,2015,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2233.681
PL,Poland,2015,A,30 - 64 years,ISCO 6-8_skilled manual,4587.425
PL,Poland,2015,A,30 - 64 years,ISCO_0_armed forces occupations,46.043
PL,Poland,2015,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,4977.719
PL,Poland,2015,A,15 - 29 years,Not stated,0.0
PL,Poland,2015,A,15 - 29 years,ISCO_9_elementary occupations,207.489
PL,Poland,2015,A,15 - 29 years,ISCO 6-8_skilled manual,968.885
PL,Poland,2015,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,948.627
PL,Poland,2015,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2015,A,15 - 29 years,ISCO_4-5_low skilled non-manual,878.811
PL,Poland,2014,A,30 - 64 years,ISCO 6-8_skilled manual,4488.916
PL,Poland,2014,A,30 - 64 years,Not stated,0.0
PL,Poland,2014,A,30 - 64 years,ISCO_9_elementary occupations,863.689
PL,Poland,2014,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,4792.919
PL,Poland,2014,A,30 - 64 years,ISCO_0_armed forces occupations,43.163
PL,Poland,2014,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2263.972
PL,Poland,2014,A,15 - 64 years,Not stated,6.5
PL,Poland,2014,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3194.633
PL,Poland,2014,A,15 - 64 years,ISCO_0_armed forces occupations,79.418
PL,Poland,2014,A,15 - 64 years,ISCO 6-8_skilled manual,5479.214
PL,Poland,2014,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,5712.876
PL,Poland,2014,A,15 - 64 years,ISCO_9_elementary occupations,1074.808
PL,Poland,2014,A,15 - 29 years,ISCO_9_elementary occupations,207.336
PL,Poland,2014,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2014,A,15 - 29 years,ISCO 6-8_skilled manual,990.296
PL,Poland,2014,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,919.956
PL,Poland,2014,A,15 - 29 years,ISCO_4-5_low skilled non-manual,930.661
PL,Poland,2014,A,15 - 29 years,Not stated,0.0
PL,Poland,2013,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PL,Poland,2013,A,15 - 29 years,ISCO_9_elementary occupations,210.511
PL,Poland,2013,A,15 - 29 years,ISCO 6-8_skilled manual,1025.777
PL,Poland,2013,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,924.515
PL,Poland,2013,A,15 - 29 years,ISCO_4-5_low skilled non-manual,911.227
PL,Poland,2013,A,15 - 29 years,Not stated,0.0
PL,Poland,2013,A,15 - 64 years,ISCO_4-5_low skilled non-manual,3167.005
PL,Poland,2013,A,15 - 64 years,ISCO_9_elementary occupations,1056.769
PL,Poland,2013,A,15 - 64 years,ISCO 6-8_skilled manual,5494.985
PL,Poland,2013,A,15 - 64 years,ISCO_1-3_highly skilled non-manual,5488.28
PL,Poland,2013,A,15 - 64 years,ISCO_0_armed forces occupations,75.778
PL,Poland,2013,A,15 - 64 years,Not stated,0.0
PL,Poland,2013,A,30 - 64 years,ISCO_1-3_highly skilled non-manual,4563.767
PL,Poland,2013,A,30 - 64 years,ISCO_4-5_low skilled non-manual,2255.781
PL,Poland,2013,A,30 - 64 years,ISCO_0_armed forces occupations,45.02
PL,Poland,2013,A,30 - 64 years,ISCO 6-8_skilled manual,4469.206
PL,Poland,2013,A,30 - 64 years,ISCO_9_elementary occupations,837.018
PL,Poland,2013,A,30 - 64 years,Not stated,0.0
PL,Poland,2024,A,15-29 years,ISCO_1-3,971.433
PL,Poland,2024,A,15-29 years,ISCO_4-5,763.416
PL,Poland,2024,A,15-29 years,ISCO_6-8,736.85
PL,Poland,2024,A,15-29 years,Not stated,0.0
PL,Poland,2024,A,15-29 years,Armed forces,0.0
PL,Poland,2024,A,15-29 years,ISCO_9,13.491
PL,Poland,2024,A,15-64 years,Armed forces,97.358
PL,Poland,2024,A,15-64 years,ISCO_1-3,7439.227
PL,Poland,2024,A,15-64 years,ISCO_6-8,4919.939
PL,Poland,2024,A,15-64 years,ISCO_9,707.938
PL,Poland,2024,A,15-64 years,Not stated,64.623
PL,Poland,2024,A,15-64 years,ISCO_4-5,3419.922
PL,Poland,2024,A,30-64 years,Armed forces,61.552
PL,Poland,2024,A,30-64 years,ISCO_4-5,2656.505
PL,Poland,2024,A,30-64 years,ISCO_6-8,4183.09
PL,Poland,2024,A,30-64 years,ISCO_9,598.008
PL,Poland,2024,A,30-64 years,Not stated,51.128
PL,Poland,2024,A,30-64 years,ISCO_1-3,6467.794
PT,Portugal,2023,A,15 - 29 years,ISCO_9_elementary occupations,54.018
PT,Portugal,2023,A,15 - 29 years,ISCO 6-8_skilled manual,147.55
PT,Portugal,2023,A,15 - 29 years,ISCO_0_armed forces occupations,0.0
PT,Portugal,2023,A,15 - 29 years,ISCO_4-5_low skilled non-manual,261.638
PT,Portugal,2023,A,15 - 29 years,ISCO_1-3_highly skilled non-manual,275.258
PT,Portugal,2023,A,30 - 64 years,ISCO_0_armed forces occupations,7.607
PT,Portugal,2023,A,30 - 64 years,ISCO_4-5_low skilled non-manual,1103.632
PT,Portugal,2023,A,30 - 64 years,ISCO_9_elementary occupations,338.373
