geo,year,greek_tourism_Arrivals__Hotel_Arrivals_Natives,greek_tourism_Arrivals__Hotel_Arrivals_Foreign,greek_tourism_Arrivals__Hotel_Arrivals_Total,greek_tourism_Arrivals__Hotel_Beds,greek_tourism_Arrivals__Hotel_Arrivals_Natives_pct_diff,greek_tourism_Arrivals__Hotel_Arrivals_Foreign_pct_diff,greek_tourism_Arrivals__Hotel_Arrivals_Total_pct_diff,greek_tourism_Arrivals__Hotel_Beds_pct_diff,_row_order_,__conflict_file
EL515,2020,29039,31686,60725,10374,-24.035367672064247,-80.72815297781237,-70.03350720232132,-16.19001454192923,302,greek_tourism_Arrivals
EL515,2020,30754,15483,46237,2715,-56.81830946363381,-84.08964794376965,-72.56517972634602,-18.394950405770967,365,greek_tourism_Arrivals
EL515,2021,30275,80851,111126,9205,4.256344915458522,155.16316354225842,82.99876492383696,-11.26855600539811,303,greek_tourism_Arrivals
EL515,2021,41774,31623,73397,2776,35.832737204916434,104.24336368920753,58.74083526180331,2.246777163904236,366,greek_tourism_Arrivals
EL515,2022,33428,135776,169204,11536,10.414533443435175,67.93360626337336,52.26319673163796,25.32319391634981,304,greek_tourism_Arrivals
EL515,2022,60870,81110,141980,3318,45.71264422846747,156.4905290453151,93.4411488207965,19.524495677233432,367,greek_tourism_Arrivals
EL515,2023,36817,156541,193358,11183,10.138207490726336,15.293571765260433,14.275076239332405,-3.05998613037448,305,greek_tourism_Arrivals
EL515,2023,67006,96902,163908,3369,10.080499425004106,19.46985575144865,15.444428792787718,1.5370705244122964,368,greek_tourism_Arrivals
EL623,2015,2928,2193,5121,228,,,,,333,greek_tourism_Arrivals
EL623,2015,25698,91158,116856,9203,,,,,432,greek_tourism_Arrivals
EL623,2016,2893,2217,5110,224,-1.1953551912568303,1.094391244870041,-0.2148017965241163,-1.7543859649122806,334,greek_tourism_Arrivals
EL623,2016,27508,100893,128401,8390,7.043349677017667,10.679260185611795,9.87968097487506,-8.834075844833206,433,greek_tourism_Arrivals
EL623,2017,3183,2706,5889,227,10.024196335983408,22.056833558863328,15.244618395303329,1.3392857142857142,335,greek_tourism_Arrivals
EL623,2017,33950,112144,146094,10580,23.41864184964374,11.151417838700404,13.779487698693934,26.102502979737785,434,greek_tourism_Arrivals
EL623,2018,3800,3582,7382,267,19.384228715048696,32.37250554323725,25.35235184241807,17.62114537444934,336,greek_tourism_Arrivals
EL623,2018,36135,164654,200789,11064,6.435935198821796,46.82372663718077,37.43822470464222,4.574669187145557,435,greek_tourism_Arrivals
EL623,2019,4027,3408,7435,266,5.973684210526316,-4.857621440536013,0.7179626117583311,-0.3745318352059925,337,greek_tourism_Arrivals
EL623,2019,44514,174755,219269,12106,23.188044831880447,6.134682424963864,9.20369143727993,9.417932031814894,436,greek_tourism_Arrivals
EL623,2020,3174,1322,4496,274,-21.182021355848025,-61.208920187793424,-39.52925353059852,3.007518796992481,338,greek_tourism_Arrivals
EL623,2020,17281,27255,44536,6418,-61.17850563867548,-84.40387971731853,-79.68887530841113,-46.98496613249628,437,greek_tourism_Arrivals
EL623,2021,2987,1914,4901,228,-5.891619407687461,44.78063540090771,9.00800711743772,-16.78832116788321,339,greek_tourism_Arrivals
EL623,2021,29175,67862,97037,9483,68.82703547248423,148.98917629792695,117.8844081192743,47.7563103770645,438,greek_tourism_Arrivals
EL623,2022,3258,3747,7005,265,9.072648141948443,95.7680250783699,42.93001428279943,16.228070175438596,340,greek_tourism_Arrivals
EL623,2022,39031,174600,213631,11604,33.78234790059983,157.28684683622646,120.15416799777404,22.366339765896868,439,greek_tourism_Arrivals
EL623,2023,3367,4155,7522,283,3.34561080417434,10.88871096877502,7.380442541042114,6.79245283018868,341,greek_tourism_Arrivals
EL623,2023,42638,191132,233770,11910,9.241372242576414,9.468499427262314,9.427002635385314,2.637021716649431,440,greek_tourism_Arrivals
EL412,2015,6463,3447,9910,1049,,,,,342,greek_tourism_Arrivals
EL412,2015,19713,104817,124530,9751,,,,,675,greek_tourism_Arrivals
EL412,2016,6732,2050,8782,1037,4.162153798545567,-40.52799535828257,-11.382441977800202,-1.1439466158245948,343,greek_tourism_Arrivals
EL412,2016,20196,89177,109373,9454,2.45015979302998,-14.921243691385936,-12.171364329880353,-3.045841452158753,676,greek_tourism_Arrivals
EL412,2017,7670,2376,10046,1037,13.933452168746284,15.902439024390244,14.39307674789342,0.0,344,greek_tourism_Arrivals
EL412,2017,22687,111122,133809,10417,12.334125569419689,24.608363142962872,22.3418942517806,10.186164586418448,677,greek_tourism_Arrivals
EL412,2018,7576,2359,9935,942,-1.225554106910039,-0.7154882154882155,-1.1049173800517618,-9.161041465766631,345,greek_tourism_Arrivals
EL412,2018,28493,141223,169716,11648,25.591748578481067,27.088245351955507,26.83451785754321,11.817221848900836,678,greek_tourism_Arrivals
EL412,2019,8328,3872,12200,1022,9.926082365364309,64.13734633319204,22.79818822345244,8.492569002123142,346,greek_tourism_Arrivals
EL412,2019,32223,143498,175721,13387,13.0909346155196,1.610927398511574,3.5382639232600344,14.929601648351648,679,greek_tourism_Arrivals
