NUTS_name,NUTS_level,year,Hotel_Arrivals_Natives,Hotel_Arrivals_Foreign,Hotel_Arrivals_Total,Hotel_Beds,Hotel_Arrivals_Natives_pct_diff,Hotel_Arrivals_Foreign_pct_diff,Hotel_Arrivals_Total_pct_diff,Hotel_Beds_pct_diff
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,3,2019,95188,190287,285475,9081,-2.0235914115733786,-2.1726054299712616,-2.12296900232114,0.3536302353851254
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,3,2020,53746,24197,77943,7554,-43.53700046224314,-87.2839447781509,-72.69708380768894,-16.81532870829204
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,3,2021,67322,62950,130272,6985,25.25955419938228,160.15621771293962,67.13752357492014,-7.53243314800106
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,3,2022,95553,162432,257985,8781,41.93428596892546,158.0333598093725,98.03564848931467,25.71224051539012
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,3,2023,109672,231932,341604,8527,14.776092848994798,42.78713553979511,32.412349555206696,-2.8926090422503132
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,3,2015,45352,6798,52150,1355,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,3,2016,48336,7607,55943,1396,6.579643676133356,11.900558987937629,7.273250239693192,3.025830258302583
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,3,2017,46981,8419,55400,1396,-2.803293611386958,10.674378861574866,-0.9706308206567399,0
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,3,2018,44342,8187,52529,1466,-5.61716438560269,-2.7556716949756503,-5.182310469314079,5.014326647564469
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,3,2019,37646,9521,47167,1404,-15.100807360967028,16.294124832050812,-10.207694797159665,-4.229195088676671
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,3,2020,11185,2488,13673,1055,-70.28900812835361,-73.86829114588804,-71.01151228613224,-24.857549857549856
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,3,2021,11089,2351,13440,895,-0.8582923558337058,-5.506430868167202,-1.704088349301543,-15.165876777251185
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,3,2022,34686,7489,42175,1548,212.79646496528093,218.54529987239474,213.80208333333334,72.9608938547486
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,3,2023,41579,9715,51294,1334,19.872571066136192,29.723594605421283,21.621813870776528,-13.824289405684754
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,3,2015,139427,1331789,1471216,74446,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,3,2016,146543,1510454,1657002,76491,5.103746046318145,13.415413402573531,12.628057334884884,2.7469575262606454
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,3,2017,133644,1634916,1768560,80387,-8.802194577700744,8.240039087585586,6.732520540107978,5.0934096821848325
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,3,2018,172394,1972517,2144911,89022,28.994941785639462,20.649440093558326,21.28008096982856,10.741786607287247
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,3,2019,188475,2017847,2206322,91990,9.328050860238756,2.298079053311074,2.8631024783778907,3.334007324032261
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,3,2020,86195,640732,726927,60055,-54.26714418357872,-68.24675012525728,-67.0525426479,-34.71572997064899
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,3,2021,129193,1252454,1381647,72851,49.88456406984164,95.47236598140877,90.06681551242421,21.307135126134376
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,3,2022,197369,2027390,2224759,82239,52.77066094912263,61.87341012124996,61.02224374243204,12.886576711369782
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,3,2023,224701,2178511,2403212,81107,13.84817271202671,7.453967909479677,8.021228366757928,-1.3764758812728755
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,3,2015,22864,106585,129449,10355,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,3,2016,26280,115248,141528,9999,14.940517844646607,8.127785335647605,9.331087918794275,-3.4379526798647997
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,3,2017,23196,121458,144654,10086,-11.735159817351597,5.388379841732611,2.2087502119721893,0.87008700870087
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,3,2018,37525,162000,199525,12210,61.77358165200897,33.37943980635281,37.93258395896415,21.058893515764428
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,3,2019,38227,164416,202643,12378,1.8707528314457027,1.491358024691358,1.5627114396692146,1.375921375921376
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,3,2020,29039,31686,60725,10374,-24.035367672064247,-80.72815297781237,-70.03350720232132,-16.19001454192923
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,3,2021,30275,80851,111126,9205,4.256344915458522,155.16316354225842,82.99876492383696,-11.26855600539811
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,3,2022,33428,135776,169204,11536,10.414533443435177,67.93360626337336,52.26319673163796,25.323193916349812
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,3,2023,36817,156541,193358,11183,10.138207490726337,15.293571765260431,14.275076239332405,-3.05998613037448
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,3,2015,28285,15708,43993,1953,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,3,2016,23633,16040,39673,1786,-16.44687997171646,2.1135727018079957,-9.819744050189803,-8.55094726062468
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,3,2017,20922,21515,42437,1963,-11.471247831422165,34.133416458852864,6.96695485594737,9.910414333706608
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,3,2018,33795,44853,78648,3289,61.52853455692573,108.4731582616779,85.32884039870868,67.54966887417218
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,3,2019,35468,45509,80977,3609,4.9504364550969076,1.4625554589436605,2.9612959007222055,9.729401033748859
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,3,2020,25434,8420,33854,2493,-28.290289838727865,-81.49816519809269,-58.19306716722033,-30.92269326683292
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,3,2021,24730,20058,44788,2914,-2.767948415506802,138.21852731591449,32.29751284929403,16.887284396309667
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,3,2022,34741,44309,79050,3831,40.481196926809545,120.90437730581314,76.49816915245154,31.468771448181194
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,3,2023,38219,53387,91606,3736,10.011225929017588,20.48793698797084,15.883617963314359,-2.479770294962151
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,3,2015,689306,557419,1246725,14242,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,3,2016,714038,547178,1261216,14367,3.587956582417678,-1.8372176047102808,1.1623252922657363,0.8776857182979918
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,3,2017,699740,607401,1307141,14449,-2.002414437326865,11.006107701698534,3.641327100195367,0.5707524187373842
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,3,2018,729733,651276,1381009,15173,4.286306342355732,7.223399368786024,5.6511118540386995,5.010727385978268
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,3,2019,717462,680581,1398043,15432,-1.6815739455389846,4.499628421744391,1.23344598043894,1.7069795030646544
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,3,2020,300461,149680,450141,14807,-58.121684493394774,-78.00702634954546,-67.80206331278795,-4.050025920165889
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,3,2021,366776,259257,626033,13959,22.071084100765155,73.20750935328701,39.07486765257997,-5.727021003579388
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,3,2022,599510,566096,1165606,16254,63.45398826531725,118.35321707803455,86.18922644652918,16.44100580270793
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,3,2023,705778,703211,1408989,16448,17.725809411019,24.221156835589724,20.880383251287313,1.193552356343054
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,3,2015,16913,198416,215329,8851,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,3,2016,21589,174774,196348,8964,27.64737184414356,-11.915369728247722,-8.814883271644785,1.276691899220427
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,3,2017,20466,196739,217205,9247,-5.2017230997267125,12.567658805085424,10.62246623342229,3.1570727353859884
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,3,2018,73862,528415,602277,17748,260.9010065474445,168.58680790285607,177.2850532906701,91.93251865469882
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,3,2019,74010,631537,705547,18836,0.2003736698166852,19.51534305422821,17.146595337361383,6.130268199233716
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,3,2020,27198,116554,143752,13020,-63.25091203891367,-81.54439090662939,-79.62545372597431,-30.877043958377577
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,3,2021,36365,271180,307545,12935,33.70468416795352,132.66468761260876,113.94137125048695,-0.65284178187404
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,3,2022,63790,608721,672511,20278,75.41592190292864,124.4711999409986,118.67076362808695,56.76845767298029
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,3,2023,77374,719794,797168,20458,21.294873804671578,18.24694728783794,18.53605368536723,0.8876615050793963
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,3,2015,2928,2193,5121,228,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,3,2016,2893,2217,5110,224,-1.1953551912568305,1.094391244870041,-0.21480179652411638,-1.7543859649122806
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,3,2017,3183,2706,5889,227,10.024196335983408,22.056833558863328,15.244618395303327,1.3392857142857142
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,3,2018,3800,3582,7382,267,19.384228715048696,32.37250554323725,25.35235184241807,17.62114537444934
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,3,2019,4027,3408,7435,266,5.973684210526316,-4.857621440536013,0.7179626117583311,-0.37453183520599254
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,3,2020,3174,1322,4496,274,-21.182021355848025,-61.208920187793424,-39.52925353059852,3.007518796992481
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,3,2021,2987,1914,4901,228,-5.891619407687461,44.78063540090771,9.008007117437721,-16.78832116788321
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,3,2022,3258,3747,7005,265,9.072648141948443,95.7680250783699,42.930014282799426,16.228070175438596
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,3,2023,3367,4155,7522,283,3.3456108041743398,10.88871096877502,7.380442541042114,6.7924528301886795
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,3,2015,6463,3447,9910,1049,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,3,2016,6732,2050,8782,1037,4.1621537985455666,-40.52799535828257,-11.382441977800202,-1.1439466158245948
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,3,2017,7670,2376,10046,1037,13.933452168746285,15.902439024390244,14.393076747893419,0
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,3,2018,7576,2359,9935,942,-1.225554106910039,-0.7154882154882155,-1.1049173800517618,-9.161041465766633
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,3,2019,8328,3872,12200,1022,9.926082365364309,64.13734633319204,22.79818822345244,8.492569002123142
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,3,2020,3682,797,4479,867,-55.78770413064361,-79.4163223140496,-63.28688524590164,-15.166340508806261
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,3,2021,5539,2896,8435,793,50.43454644215101,263.3626097867001,88.32328644786783,-8.535178777393309
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,3,2022,8348,3332,11680,1096,50.71312511283625,15.05524861878453,38.47065797273267,38.20933165195461
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,3,2023,8935,4463,13398,949,7.031624341159559,33.94357743097239,14.70890410958904,-13.412408759124087
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,3,2015,203018,33171,236189,5447,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,3,2016,216093,37306,253431,6039,6.44031563703711,12.465707997950016,7.300085948117821,10.868367908940701
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,3,2017,237384,48892,286276,5860,9.852702308728187,31.056666487964403,12.960135105807893,-2.964066898493128
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,3,2018,321702,81207,402909,8021,35.51966434132039,66.09465761269738,40.74145230476883,36.877133105802045
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,3,2019,296449,91840,388289,8040,-7.849811316062691,13.093698819067324,-3.6286109270331512,0.23687819473881064
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,3,2020,125417,19571,144988,7562,-57.69356617833085,-78.69011324041811,-62.65977145888758,-5.945273631840796
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,3,2021,164400,44145,208545,5727,31.082708085825683,125.56333350365337,43.83604160344304,-24.26606717799524
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,3,2022,288248,88440,376688,8417,75.33333333333333,100.33978933061502,80.62672324917884,46.970490658285314
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,3,2023,343488,108515,452003,7942,19.164053176431405,22.699004975124378,19.994000339803762,-5.643340857787811
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,3,2015,69148,89297,158445,3068,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,3,2016,69815,81805,150870,3018,0.9645976745531325,-8.389979506590366,-4.780838776862634,-1.6297262059973925
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,3,2017,70973,86513,157486,3115,1.6586693403996278,5.7551494407432315,4.385232319215218,3.214049039098741
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,3,2018,71677,90072,161749,3301,0.9919265072633255,4.113832603192584,2.706907280647169,5.971107544141252
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,3,2019,71220,97314,168534,3327,-0.6375824881063661,8.0402344790834,4.194770910484764,0.7876401090578612
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,3,2020,30754,15483,46237,2715,-56.81830946363381,-84.08964794376965,-72.56517972634602,-18.394950405770967
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,3,2021,41774,31623,73397,2776,35.832737204916434,104.24336368920753,58.74083526180331,2.2467771639042358
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,3,2022,60870,81110,141980,3318,45.71264422846747,156.4905290453151,93.4411488207965,19.524495677233432
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΒΑΛΑΣ,3,2023,67006,96902,163908,3369,10.080499425004106,19.46985575144865,15.444428792787718,1.5370705244122964
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,3,2015,13222,17624,30846,3279,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,3,2016,19218,17481,36699,3403,45.34866132203902,-0.8113935542442126,18.974907605524216,3.7816407441293074
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,3,2017,20099,17427,37526,3382,4.584243937974816,-0.3089068131113781,2.2534673969317964,-0.6171025565677344
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,3,2018,34401,48468,82869,5574,71.15776904323599,178.12015837493544,120.83089058252945,64.81371969248964
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,3,2019,27789,52119,79908,5306,-19.220371500828463,7.532805149789552,-3.5731093653839188,-4.808037316110513
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,3,2020,15127,13480,28607,3912,-45.56479182410306,-74.13611159078263,-64.20008009210592,-26.272144741801736
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,3,2021,15890,32919,48809,3417,5.043961129106895,144.20623145400592,70.61907924633832,-12.653374233128833
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,3,2022,25515,46831,72346,5289,60.57268722466961,42.26130805917555,48.22266385297793,54.78489903424057
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΛΥΜΝΟΥ,3,2023,29645,57751,87396,4935,16.18655692729767,23.317887723943542,20.802808724739446,-6.693136698808849
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,3,2015,69066,2825,71891,1939,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,3,2016,82699,2944,85643,2015,19.739090145657777,4.212389380530973,19.128959118665758,3.9195461578133055
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,3,2017,80653,5045,85698,2008,-2.4740323341273776,71.36548913043478,0.06422007636350899,-0.34739454094292804
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,3,2018,67273,7582,74855,1952,-16.589587492095767,50.287413280475725,-12.652570655091132,-2.788844621513944
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,3,2019,71700,16218,87918,1969,6.580648997368929,113.90134529147981,17.45107207267384,0.8709016393442622
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,3,2020,31538,1996,33534,1321,-56.013947001394705,-87.69268713774818,-61.85764007370504,-32.910106653123414
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,3,2021,36930,1864,38794,1180,17.09683556344727,-6.613226452905812,15.685572851434365,-10.673732021196065
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,3,2022,63048,11620,74668,1996,70.7229894394801,523.3905579399142,92.4730628447698,69.15254237288136
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΔΙΤΣΑΣ,3,2023,60225,15325,75550,1466,-4.477540921202893,31.884681583476766,1.1812289066266675,-26.553106212424847
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,3,2015,4029,35013,39042,4173,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,3,2016,4290,38164,42288,4287,6.4780342516753535,8.999514466055466,8.314123251882588,2.7318475916606757
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,3,2017,3978,44354,48332,4579,-7.2727272727272725,16.219473849701288,14.292470677260688,6.8112899463494285
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,3,2018,9504,78955,88459,6040,138.91402714932127,78.01100238986336,83.02366961847223,31.906529810002183
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,3,2019,10589,79287,89876,6483,11.41624579124579,0.42049268570704834,1.6018720537198021,7.3344370860927155
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,3,2020,10073,10895,20968,3709,-4.872981395788082,-86.25878138913062,-76.67007877520139,-42.78883233071109
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ,3,2021,6114,29146,35260,2841,-39.30308746153082,167.51720972923357,68.16100724914155,-23.402534375842546
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ - ΗΡΩΙΚΗΣ ΝΗΣΟΥ ΚΑΣΟΥ,3,2022,12186,79745,91931,6456,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΡΠΑΘΟΥ - ΗΡΩΙΚΗΣ ΝΗΣΟΥ ΚΑΣΟΥ,3,2023,14011,89130,103141,6282,14.976202199245034,11.768762931845258,12.193928054736705,-2.6951672862453533
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,3,2015,51577,10555,62132,1809,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,3,2016,50374,10579,60949,1714,-2.3324350000969423,0.2273803884414969,-1.9040108156827398,-5.251520176893311
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,3,2017,48350,13021,61371,1714,-4.017945765672767,23.08346724643161,0.6923821555726919,0
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΚΑΣΤΟΡΙΑΣ,3,2018,53714,15868,69582,1958,11.094105480868667,21.864680132094307,13.379283374883903,14.23570595099183
