NUTS_label,year,NUTS_level,Hotel_Stays_Natives,Hotel_Stays_Foreign,Hotel_Stays_Total,Hotel_Beds,Hotel_Occupancy,Hotel_Stays_Natives_pct_diff,Hotel_Stays_Foreign_pct_diff,Hotel_Stays_Total_pct_diff,Hotel_Occupancy_pct_diff
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2021,3,13919,640,14559,549,9.1,55.00000000000001,-1.0819165378670788,51.23091305702712,62.5
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2022,3,10716,2343,13059,664,7.6,-23.0117106113945,266.09375,-10.302905419328251,-16.483516483516482
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΔΥΤΙΚΟΥ ΤΟΜΕΑ ΑΘΗΝΩΝ,2023,3,12113,3798,15911,563,13.3,13.036580813736467,62.099871959026885,21.839344513362434,75.00000000000003
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΒΡΟΥ,2015,3,218104,116493,334597,4696,27.5,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΒΡΟΥ,2016,3,246532,106942,353474,5202,29,13.034148846421889,-8.198775892113689,5.641712268789021,5.454545454545454
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΒΡΟΥ,2017,3,244885,132986,377871,5048,30.3,-0.6680674314084988,24.353387817695573,6.902063518108828,4.4827586206896575
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΒΡΟΥ,2018,3,237392,127348,364740,3971,28,-3.0598035812728424,-4.239544012151655,-3.4749954349500225,-7.5907590759075925
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΒΡΟΥ,2019,3,235767,129953,365720,4116,27.5,-0.6845218035991103,2.0455759022520965,0.2686845424137742,-1.7857142857142856
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΒΡΟΥ,2020,3,216396,43163,259559,3429,25,-8.216162567280408,-66.7856840550045,-29.027944875861316,-9.090909090909092
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΒΡΟΥ,2021,3,161437,59065,220502,3205,23.5,-25.397419545647793,36.841739452772046,-15.047445860093466,-6
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΒΡΟΥ,2022,3,222374,140128,362502,3861,32,37.746613229928705,137.243714551765,64.39850885706252,36.17021276595745
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΒΡΟΥ,2023,3,224894,178749,403643,3944,35.9,1.1332260066374666,27.56122973281571,11.349178763151652,12.187499999999996
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΒΟΙΑΣ,2015,3,404938,283035,687973,13315,24.1,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΒΟΙΑΣ,2016,3,434993,450561,885554,14535,28.8,7.422123880692847,59.189146218665535,28.719295670033564,19.502074688796675
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΒΟΙΑΣ,2017,3,473714,503122,976836,14637,30.3,8.90152255323649,11.665679009057598,10.307897655027249,5.208333333333333
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΒΟΙΑΣ,2018,3,590617,583820,1174437,17076,29.4,24.677970252093033,16.039449676221672,20.228677075783448,-2.970297029702977
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΒΟΙΑΣ,2019,3,569240,597485,1166725,17229,28.4,-3.6194352685412032,2.3406186838409098,-0.6566550611058746,-3.4013605442176873
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΒΟΙΑΣ,2020,3,328083,137324,465407,12280,23.3,-42.364731923266106,-77.01632676970969,-60.10996593027491,-17.957746478873233
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΒΟΙΑΣ,2021,3,374643,272540,647183,11381,28.1,14.1915308016569,98.46494421951006,39.057427155156674,20.600858369098717
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΒΟΙΑΣ,2022,3,574615,484849,1059464,16277,35.2,53.376681267233074,77.90012475232993,63.70392918231783,25.26690391459075
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΒΟΙΑΣ,2023,3,640995,572490,1213485,16668,35.8,11.552082698850533,18.075937044316888,14.53763412442518,1.7045454545454382
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΡΥΤΑΝΙΑΣ,2015,3,73351,3823,77174,1380,16.7,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΡΥΤΑΝΙΑΣ,2016,3,78065,3326,81391,1445,16.8,6.426633583727556,-13.00026157467957,5.464275533210667,0.5988023952095893
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΡΥΤΑΝΙΑΣ,2017,3,86147,2338,88485,1444,18.1,10.352911035675397,-29.70535177390258,8.715951395117397,7.738095238095243
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΡΥΤΑΝΙΑΣ,2018,3,90308,2518,92826,1604,16.4,4.830115964572185,7.698887938408896,4.905916256992711,-9.39226519337018
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΡΥΤΑΝΙΑΣ,2019,3,92675,4698,97373,1659,16.7,2.6210302520263986,86.57664813343924,4.898412082821623,1.8292682926829311
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΡΥΤΑΝΙΑΣ,2020,3,33225,473,33698,1594,7.9,-64.1489074723496,-89.9318859088974,-65.39287071364753,-52.694610778443106
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΡΥΤΑΝΙΑΣ,2021,3,41920,1438,43358,1359,11.1,26.170052671181338,204.01691331923888,28.666389696717907,40.50632911392404
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΡΥΤΑΝΙΑΣ,2022,3,84724,4337,89061,1876,17,102.1087786259542,201.59944367176635,105.40845979980627,53.153153153153156
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΕΥΡΥΤΑΝΙΑΣ,2023,3,95888,5547,101435,1730,20.6,13.176903828903264,27.89946967950196,13.893848036738865,21.1764705882353
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΖΑΚΥΝΘΟΥ,2015,3,148562,2773256,2921818,27883,65.7,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΖΑΚΥΝΘΟΥ,2016,3,152791,2956961,3109752,29810,65.2,2.8466229587646907,6.624163077624281,6.432091252774813,-0.76103500761035
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΖΑΚΥΝΘΟΥ,2017,3,180016,3268612,3448628,31176,66.8,17.818457893462313,10.539570863464212,10.897203378275824,2.453987730061341
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΖΑΚΥΝΘΟΥ,2018,3,238211,4213486,4451697,37928,63.4,32.32768198382366,28.90749957474304,29.08603073454139,-5.089820359281435
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΖΑΚΥΝΘΟΥ,2019,3,245061,4176911,4421972,39334,59,2.875601882364794,-0.8680460787101227,-0.6677228930899834,-6.940063091482648
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΖΑΚΥΝΘΟΥ,2020,3,101191,1057282,1158473,23500,42.3,-58.707831927560896,-74.68746640759164,-73.80189200655273,-28.305084745762716
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΖΑΚΥΝΘΟΥ,2021,3,153946,2232004,2385950,29032,54.9,52.13408307062881,111.10772717212627,105.95646165253743,29.787234042553195
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΖΑΚΥΝΘΟΥ,2022,3,193898,3783153,3977051,37074,59,25.951957179790313,69.49579839462653,66.68626752446615,7.468123861566488
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΖΑΚΥΝΘΟΥ,2023,3,212644,4467268,4679912,37925,63.4,9.667969757295072,18.083196740919544,17.67291895427039,7.457627118644066
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,2015,3,217030,624423,841453,8659,38.5,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,2016,3,236460,587458,823918,8490,38.2,8.952679353084827,-5.919865219570708,-2.0838953571976093,-0.7792207792207718
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,2017,3,230180,647603,877783,8589,38.8,-2.6558403112577182,10.238178729372994,6.537665155998535,1.5706806282722363
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,2018,3,245193,695132,940325,9049,37.7,6.522286905899731,7.339218626226253,7.124995585469302,-2.835051546391738
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,2019,3,248675,658697,907372,9081,36,1.4201057942110908,-5.241450544644758,-3.5044266609948687,-4.509283819628655
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,2020,3,147560,130852,278412,7554,23.1,-40.66150598170303,-80.13472051641347,-69.31666394819325,-35.83333333333333
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,2021,3,188178,292757,480935,6985,31.5,27.52642992680943,123.73139119004676,72.74219502032958,36.36363636363635
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,2022,3,233610,493492,727102,8781,34.7,24.14309855562287,68.56710514180703,51.18508738187073,10.158730158730169
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΛΕΙΑΣ,2023,3,258546,643440,901986,8527,39.2,10.674200590728136,30.385092362186217,24.052196253070406,12.968299711815561
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,2015,3,85753,16415,102168,1355,22.1,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,2016,3,88909,20455,109364,1396,23.1,3.68033771413245,24.611635699055743,7.043301229347741,4.524886877828054
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,2017,3,108519,24578,133097,1396,27.6,22.05625977122676,20.15644096797849,21.70092535020665,19.48051948051948
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,2018,3,110440,20621,131061,1466,24.6,1.7701969240409514,-16.09976401660021,-1.529711413480394,-10.869565217391305
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,2019,3,73658,27805,101463,1404,20,-33.30496197030062,34.83827166480772,-22.58337720603383,-18.699186991869922
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,2020,3,20409,4871,25280,1055,9.6,-72.29221537375437,-82.48156806329797,-75.08451356652178,-52
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,2021,3,19268,6046,25314,895,10.9,-5.590670782497917,24.12235680558407,0.13449367088607594,13.541666666666675
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,2022,3,56591,28644,85235,1548,24.1,193.70458791779114,373.767780350645,236.71091095836294,121.10091743119267
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΜΑΘΙΑΣ,2023,3,68321,51571,119892,1334,34.3,20.727677545899525,80.04119536377601,40.66052677890538,42.323651452282135
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,2015,3,347461,8699021,9046482,74446,65,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,2016,3,334427,9745691,10080118,76491,70.4,-3.751212366279957,12.03204360582645,11.42583382136835,8.307692307692315
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,2017,3,313493,10704899,11018392,80387,70.9,-6.2596620488178285,9.842380596717051,9.308164844895666,0.7102272727272727
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,2018,3,393056,12262179,12655235,89022,65.4,25.37951405613523,14.547358176849684,14.855552425435581,-7.7574047954866
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,2019,3,460081,11961130,12421211,91990,60.9,17.052277538060736,-2.4551019847288154,-1.849226821943646,-6.880733944954138
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,2020,3,191652,3470962,3662614,60055,43.4,-58.34385684259945,-70.98132032675842,-70.51322934615635,-28.735632183908045
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,2021,3,290455,7031329,7321784,72851,54.3,51.55333625529606,102.57579887074534,99.9059687971487,25.115207373271886
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,2022,3,491922,11661907,12153829,82239,64.3,69.3625518582913,65.85636940043625,65.99545957651851,18.41620626151013
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΗΡΑΚΛΕΙΟΥ,2023,3,558114,12405478,12963592,81107,69.3,13.455791771866272,6.376066967435086,6.662616365591453,7.776049766718507
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,2015,3,79656,691924,771580,10355,52.9,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,2016,3,96946,650945,747891,9999,50.8,21.70583509089083,-5.922471254068365,-3.070193628658078,-3.969754253308131
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,2017,3,75376,727868,803244,10086,52,-22.24949972149444,11.817127407077404,7.401212208730952,2.362204724409455
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,2018,3,116250,894569,1010819,12210,45.1,54.22680959456591,22.90264168777855,25.84208534393036,-13.269230769230766
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,2019,3,117515,895558,1013073,12378,44.6,1.0881720430107527,0.1105560331288028,0.22298749825636438,-1.1086474501108647
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,2020,3,94192,203360,297552,10374,22.1,-19.846828064502404,-77.29236967343265,-70.62877008863133,-50.44843049327354
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,2021,3,111328,530016,641344,9205,46.3,18.192627824019027,160.6294256490952,115.54014088293812,109.50226244343888
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,2022,3,111933,871450,983383,11536,52,0.5434392066685829,64.41956469238664,53.33159739546951,12.311015118790504
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΑΣΟΥ,2023,3,120193,993071,1113264,11183,54,7.379414471156853,13.956165012335761,13.207570193912241,3.8461538461538463
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,2015,3,61573,49465,111038,1953,25.1,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,2016,3,47475,63904,111379,1786,28,-22.896399395839083,29.190336601637522,0.307102073164142,11.553784860557762
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,2017,3,43706,89627,133333,1963,31.4,-7.938915218536072,40.25256634952429,19.711076594331068,12.142857142857137
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,2018,3,73320,211309,284629,3289,38,67.75728732897085,135.7648922757651,113.47228368070921,21.019108280254784
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,2019,3,80642,219377,300019,3609,36.7,9.986361156573922,3.8181052392467905,5.407038636259833,-3.42105263157894
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,2020,3,64348,36461,100809,2493,26.5,-20.20535204980035,-83.37975266322358,-66.39912805522317,-27.792915531335154
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,2021,3,58291,81763,140054,2914,27.2,-9.412879965189283,124.24782644469433,38.930055848188154,2.6415094339622613
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,2022,3,79543,206839,286382,3831,39.5,36.4584584241135,152.97383902254074,104.4797006868779,45.22058823529412
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΠΡΩΤΙΑΣ,2023,3,85902,247119,333021,3736,46.9,7.994418113473216,19.474083707618004,16.28559057482663,18.73417721518987
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2015,3,1322745,1146885,2469630,14242,50.4,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2016,3,1401725,1234236,2635961,14367,53.9,5.970916540981066,7.616369557540642,6.735057478245729,6.944444444444445
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2017,3,1364814,1385705,2750519,14449,55.5,-2.6332554531024273,12.272288281981728,4.345967182367265,2.968460111317257
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2018,3,1415405,1429082,2844487,15173,53.7,3.706805469463238,3.130319945442933,3.4163734189801995,-3.2432432432432377
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2019,3,1375986,1488668,2864654,15432,52.8,-2.784997933453676,4.16952981004589,0.7089854866624457,-1.6759776536312954
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2020,3,571093,341821,912914,14807,24.9,-58.49572597395613,-77.03846660235862,-68.13178834162869,-52.84090909090909
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2021,3,682238,584129,1266367,13959,30.9,19.46180394436633,70.88739427946206,38.71700948829791,24.096385542168676
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2022,3,1134521,1251010,2385531,16254,46,66.29402056173946,114.1667337180657,88.37596052329222,48.867313915857615
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΕΣΣΑΛΟΝΙΚΗΣ,2023,3,1338601,1514868,2853469,16448,54.1,17.98820823942439,21.09159798882503,19.615674665305125,17.608695652173918
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,2015,3,54971,703678,758649,8851,53.9,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,2016,3,66676,618298,684974,8964,47,21.29304542395081,-12.133390556476115,-9.711342135823022,-12.801484230055657
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,2017,3,58322,664567,722889,9247,46.6,-12.52924590557322,7.483284759129092,5.535246593301352,-0.8510638297872309
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,2018,3,193724,1670166,1863890,17748,48.9,232.1628202050684,151.31642106815414,157.83903199523024,4.93562231759656
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,2019,3,186617,1889481,2076098,18836,49.8,-3.6686213375730423,13.13132946066439,11.385221230866629,1.8404907975460092
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,2020,3,77949,429326,507275,13020,29.5,-58.230493470584136,-77.27809911822347,-75.56594149216463,-40.76305220883534
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,2021,3,112964,955672,1068636,12935,48.5,44.92039666961731,122.59821208126225,110.66206692622345,64.40677966101694
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,2022,3,172191,1817144,1989335,20278,51.2,52.42997769200808,90.14306163620991,86.15646487672134,5.5670103092783565
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΘΗΡΑΣ,2023,3,199271,2165283,2364554,20458,54.9,15.72672207025919,19.158580717873765,18.861529103946797,7.226562499999992
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,2015,3,7008,6755,13763,228,26.4,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,2016,3,7040,9968,17008,224,32.7,0.45662100456621,47.56476683937824,23.577708348470537,23.86363636363638
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,2017,3,8601,11867,20468,227,38.7,22.173295454545457,19.05096308186196,20.343367826904988,18.348623853211006
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,2018,3,10240,12508,22748,267,33.1,19.05592372979886,5.401533664784697,11.139339456712918,-14.4702842377261
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,2019,3,9916,10716,20632,266,28.1,-3.1640625,-14.326830828269907,-9.301916652013364,-15.105740181268882
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,2020,3,7527,3301,10828,274,21.8,-24.092375958047597,-69.19559537140724,-47.51841799146956,-22.41992882562278
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,2021,3,8127,7550,15677,228,32,7.971303308090873,128.71857013026354,44.782046545991875,46.78899082568807
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,2022,3,7494,14167,21661,265,33.3,-7.788851974898487,87.64238410596028,38.17056834853607,4.062499999999991
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΘΑΚΗΣ,2023,3,8255,17220,25475,283,35.6,10.15479049906592,21.5500811745606,17.607682009140852,6.90690690690692
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,2015,3,28217,17198,45415,1049,23.4,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,2016,3,29275,9835,39110,1037,20.1,3.749512705106851,-42.81311780439586,-13.883078278101948,-14.102564102564092
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,2017,3,34847,11781,46628,1037,23.1,19.033304867634502,19.7864768683274,19.222705190488366,14.925373134328357
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,2018,3,30134,11910,42044,942,20.1,-13.524837145234883,1.0949834479246243,-9.831002830917047,-12.987012987012985
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,2019,3,29935,17065,47000,1022,21.2,-0.6603836198314197,43.28295549958018,11.787651032251926,5.472636815920387
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,2020,3,12687,4359,17046,867,13.3,-57.61817270753299,-74.45648989159098,-63.731914893617024,-37.264150943396224
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,2021,3,15102,11309,26411,793,18.4,19.03523291558288,159.44023858683184,54.93957526692479,38.34586466165412
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,2022,3,29222,15678,44900,1096,22.3,93.49754999337836,38.63294721018657,70.00492219151111,21.195652173913057
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΚΑΡΙΑΣ,2023,3,30477,21192,51669,949,25.2,4.294709465471221,35.17030233448144,15.075723830734965,13.004484304932728
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,2015,3,395509,63122,458631,5447,25.7,NA,NA,NA,NA
ΠΕΡΙΦΕΡΕΙΑΚΗ ΕΝΟΤΗΤΑ ΙΩΑΝΝΙΝΩΝ,2016,3,418021,75478,493499,6039,27.1,5.691905873191255,19.57479167326764,7.602626076300992,5.447470817120631
