geo,geo_label,NUTS_level,Country_code,year,total_employment,total_employment_pct_diff,population,employed_pct
FRY3,Guyane,2,FR,2010,59600,4.56140350877193,229040,26.021655606007684
FRY3,Guyane,2,FR,2011,57400,-3.691275167785235,237549,24.16343575430753
FRY3,Guyane,2,FR,2012,58500,1.9163763066202089,239648,24.41080251034851
FRY3,Guyane,2,FR,2013,59400,1.5384615384615385,244118,24.33249494097117
FRY3,Guyane,2,FR,2014,64000,7.744107744107744,252338,25.3628070286679
FRY3,Guyane,2,FR,2015,64599.99999999999,0.9374999999999887,259865,24.85906143574548
FRY3,Guyane,2,FR,2016,65300,1.0835913312693612,269352,24.243369271436634
FRY3,Guyane,2,FR,2017,64700,-0.9188361408882083,268700,24.078898399702272
FRY3,Guyane,2,FR,2018,68200,5.4095826893353935,276128,24.698690462394254
FRY3,Guyane,2,FR,2019,67100,-1.6129032258064515,281678,23.821526707801105
FRY3,Guyane,2,FR,2020,66600,-0.7451564828614009,285133,23.357520876222676
FRY3,Guyane,2,FR,2021,65400.00000000001,-1.801801801801791,286618,22.81782721252678
FRY3,Guyane,2,FR,2022,68500,4.740061162079499,288382,23.753216220152435
FRY3,Guyane,2,FR,2023,72500,5.839416058394161,290110,24.990520836923924
FRY3,Guyane,2,FR,2024,68300,-5.793103448275862,291774,23.408528518647994
FRY4,La Réunion,2,FR,2008,241500,NA,808250,29.879369007114136
FRY4,La Réunion,2,FR,2009,236800,-1.9461697722567288,816364,29.006668593911538
FRY4,La Réunion,2,FR,2010,242200,2.2804054054054053,821136,29.49572299838273
FRY4,La Réunion,2,FR,2011,243600,0.5780346820809248,828581,29.399660383233503
FRY4,La Réunion,2,FR,2012,246600,1.2315270935960592,833944,29.57033086154466
FRY4,La Réunion,2,FR,2013,250700,1.662611516626115,835103,30.020248999225245
FRY4,La Réunion,2,FR,2014,257800,2.8320702034303946,842767,30.589712221764735
FRY4,La Réunion,2,FR,2015,269900,4.693560899922421,850727,31.725806280980855
FRY4,La Réunion,2,FR,2016,269500,-0.14820303816228234,852924,31.597188026131285
FRY4,La Réunion,2,FR,2017,267500,-0.7421150278293136,853659,31.335697274907194
FRY4,La Réunion,2,FR,2018,260700,-2.542056074766355,855961,30.45699512010477
FRY4,La Réunion,2,FR,2019,261000,0.11507479861910241,861210,30.306197094785244
FRY4,La Réunion,2,FR,2020,271900,4.176245210727969,863083,31.503343247404942
FRY4,La Réunion,2,FR,2021,271200,-0.25744759102611253,871157,31.131013123925996
FRY4,La Réunion,2,FR,2022,275400,1.5486725663716814,881348,31.247588920607978
FRY4,La Réunion,2,FR,2023,281900,2.3602033405954974,886453,31.800896381421236
FRY4,La Réunion,2,FR,2024,296400,5.143667967364314,892102,33.224900291670686
FRY5,Mayotte,2,FR,2008,NA,NA,NA,NA
FRY5,Mayotte,2,FR,2009,NA,NA,NA,NA
FRY5,Mayotte,2,FR,2010,NA,NA,NA,NA
FRY5,Mayotte,2,FR,2011,NA,NA,NA,NA
FRY5,Mayotte,2,FR,2012,NA,NA,NA,NA
FRY5,Mayotte,2,FR,2013,40200,NA,NA,NA
FRY5,Mayotte,2,FR,2014,43200,7.462686567164178,223713,19.310455807217284
FRY5,Mayotte,2,FR,2015,45300,4.861111111111112,232189,19.50996817248018
FRY5,Mayotte,2,FR,2016,46400,2.4282560706401766,240987,19.254150638831142
FRY5,Mayotte,2,FR,2017,49000,5.603448275862069,250143,19.588795209140372
FRY5,Mayotte,2,FR,2018,47400,-3.2653061224489797,259621,18.257382877348135
FRY5,Mayotte,2,FR,2019,52200,10.126582278481013,269579,19.36352609068214
FRY5,Mayotte,2,FR,2020,49400,-5.363984674329502,279696,17.662033064469995
FRY5,Mayotte,2,FR,2021,NA,NA,289039,NA
FRY5,Mayotte,2,FR,2022,NA,NA,299634,NA
FRY5,Mayotte,2,FR,2023,NA,NA,310199,NA
FRY5,Mayotte,2,FR,2024,NA,NA,320282,NA
HR,Croatia,0,HR,2008,1764400,NA,4311967,40.91868050010587
HR,Croatia,0,HR,2009,1749900,-0.8218091135796872,4309796,40.60284987966948
HR,Croatia,0,HR,2010,1683000,-3.8230756043202465,4302847,39.113638016875804
HR,Croatia,0,HR,2011,1615700,-3.9988116458704694,4289857,37.66326010400813
HR,Croatia,0,HR,2012,1545700,-4.332487466732685,4275984,36.14840467129905
HR,Croatia,0,HR,2013,1501200,-2.8789545189881607,4247803,35.340621963871676
HR,Croatia,0,HR,2014,1532400,2.0783373301358914,4217632,36.33318411848165
HR,Croatia,0,HR,2015,1549100,1.08979378752284,4180915,37.05169801347313
HR,Croatia,0,HR,2016,1543800,-0.34213414240526757,4131115,37.370056268101955
HR,Croatia,0,HR,2017,1559700,1.0299261562378548,4078769,38.239478627007315
HR,Croatia,0,HR,2018,1570700,0.7052638327883567,4014341,39.12721913758697
HR,Croatia,0,HR,2019,1584500,0.8785891640669764,3968676,39.92515388003455
HR,Croatia,0,HR,2020,1559700,-1.5651625118333858,3933511,39.651598787953056
HR,Croatia,0,HR,2021,1581400,1.3912931974097582,3893026,40.621357268099416
HR,Croatia,0,HR,2022,1603300,1.3848488680915645,3862305,41.51148083851483
HR,Croatia,0,HR,2023,1617500,0.8856732988211814,3850894,42.0032335348623
HR,Croatia,0,HR,2024,1681400,3.9505409582689333,3861967,43.537399465091234
HR0,Hrvatska,1,HR,2008,1764400,NA,4311967,40.91868050010587
HR0,Hrvatska,1,HR,2009,1749900,-0.8218091135796872,4309796,40.60284987966948
HR0,Hrvatska,1,HR,2010,1683000,-3.8230756043202465,4302847,39.113638016875804
HR0,Hrvatska,1,HR,2011,1615700,-3.9988116458704694,4289857,37.66326010400813
HR0,Hrvatska,1,HR,2012,1545700,-4.332487466732685,4275984,36.14840467129905
HR0,Hrvatska,1,HR,2013,1501200,-2.8789545189881607,4247803,35.340621963871676
HR0,Hrvatska,1,HR,2014,1532400,2.0783373301358914,4217632,36.33318411848165
HR0,Hrvatska,1,HR,2015,1549100,1.08979378752284,4180915,37.05169801347313
HR0,Hrvatska,1,HR,2016,1543800,-0.34213414240526757,4131115,37.370056268101955
HR0,Hrvatska,1,HR,2017,1559700,1.0299261562378548,4078769,38.239478627007315
HR0,Hrvatska,1,HR,2018,1570700,0.7052638327883567,4014341,39.12721913758697
HR0,Hrvatska,1,HR,2019,1584500,0.8785891640669764,3968676,39.92515388003455
HR0,Hrvatska,1,HR,2020,1559700,-1.5651625118333858,3933511,39.651598787953056
HR0,Hrvatska,1,HR,2021,1581400,1.3912931974097582,3893026,40.621357268099416
HR0,Hrvatska,1,HR,2022,1603300,1.3848488680915645,3862305,41.51148083851483
HR0,Hrvatska,1,HR,2023,1617500,0.8856732988211814,3850894,42.0032335348623
HR0,Hrvatska,1,HR,2024,1681400,3.9505409582689333,3861967,43.537399465091234
HR02,Panonska Hrvatska,2,HR,2008,NA,NA,NA,NA
HR02,Panonska Hrvatska,2,HR,2009,NA,NA,NA,NA
HR02,Panonska Hrvatska,2,HR,2010,NA,NA,NA,NA
HR02,Panonska Hrvatska,2,HR,2011,NA,NA,NA,NA
HR02,Panonska Hrvatska,2,HR,2012,NA,NA,NA,NA
HR02,Panonska Hrvatska,2,HR,2013,NA,NA,1205694,NA
HR02,Panonska Hrvatska,2,HR,2014,NA,NA,1190565,NA
HR02,Panonska Hrvatska,2,HR,2015,NA,NA,1172508,NA
HR02,Panonska Hrvatska,2,HR,2016,385700,NA,1149380,33.55722215455289
HR02,Panonska Hrvatska,2,HR,2017,371100,-3.785325382421571,1123545,33.029384670840955
HR02,Panonska Hrvatska,2,HR,2018,380700,2.5869037995149555,1090451,34.91216019793645
HR02,Panonska Hrvatska,2,HR,2019,378600,-0.5516154452324665,1066800,35.48931383577053
HR02,Panonska Hrvatska,2,HR,2020,361900,-4.410987849973587,1046438,34.583988731296074
HR02,Panonska Hrvatska,2,HR,2021,382700,5.747444045316385,1030173,37.1491001996752
HR02,Panonska Hrvatska,2,HR,2022,371500,-2.926574340214267,1013572,36.65255157009073
HR02,Panonska Hrvatska,2,HR,2023,363700,-2.0995962314939436,999106,36.402543874223554
HR02,Panonska Hrvatska,2,HR,2024,382900,5.279076161671707,990636,38.65193673559209
HR03,Jadranska Hrvatska,2,HR,2008,553100,NA,1412009,39.17113842758793
HR03,Jadranska Hrvatska,2,HR,2009,551000,-0.3796781775447478,1415015,38.939516542227466
HR03,Jadranska Hrvatska,2,HR,2010,538900,-2.196007259528131,1415971,38.058689055072456
HR03,Jadranska Hrvatska,2,HR,2011,511000,-5.177212840972351,1413426,36.153289949385396
HR03,Jadranska Hrvatska,2,HR,2012,497800,-2.583170254403131,1410551,35.29117344924076
HR03,Jadranska Hrvatska,2,HR,2013,481200,-3.334672559260747,1401384,34.33748351629532
HR03,Jadranska Hrvatska,2,HR,2014,502900,4.509559434746467,1392690,36.109974222547734
HR03,Jadranska Hrvatska,2,HR,2015,499600,-0.6561940743686618,1382089,36.14817859052492
HR03,Jadranska Hrvatska,2,HR,2016,492600,-1.4011208967173738,1367338,36.026205663851954
HR03,Jadranska Hrvatska,2,HR,2017,510300,3.5931790499390983,1353140,37.71228402086998
HR03,Jadranska Hrvatska,2,HR,2018,498100,-2.390750538898687,1337048,37.253711160706274
HR03,Jadranska Hrvatska,2,HR,2019,508100,2.007628990162618,1325462,38.333803609609326
HR03,Jadranska Hrvatska,2,HR,2020,501000,-1.3973627238732533,1317600,38.02367941712204
HR03,Jadranska Hrvatska,2,HR,2021,504300,0.6586826347305389,1304875,38.64738001724303
HR03,Jadranska Hrvatska,2,HR,2022,528700,4.838389847313107,1296210,40.78814389643654
HR03,Jadranska Hrvatska,2,HR,2023,541100,2.3453754492150556,1297987,41.687628612613224
HR03,Jadranska Hrvatska,2,HR,2024,563000,4.047311033080762,1310313,42.96683311544646
HR05,Grad Zagreb,2,HR,2008,NA,NA,NA,NA
HR05,Grad Zagreb,2,HR,2009,NA,NA,NA,NA
HR05,Grad Zagreb,2,HR,2010,NA,NA,NA,NA
HR05,Grad Zagreb,2,HR,2011,NA,NA,NA,NA
HR05,Grad Zagreb,2,HR,2012,NA,NA,NA,NA
HR05,Grad Zagreb,2,HR,2013,NA,NA,790038,NA
HR05,Grad Zagreb,2,HR,2014,NA,NA,788688,NA
HR05,Grad Zagreb,2,HR,2015,NA,NA,787622,NA
HR05,Grad Zagreb,2,HR,2016,332700,NA,784673,42.39982769892681
HR05,Grad Zagreb,2,HR,2017,343200,3.1559963931469794,782586,43.85460511688172
HR05,Grad Zagreb,2,HR,2018,352100,2.593240093240093,778359,45.23619563723166
HR05,Grad Zagreb,2,HR,2019,353800,0.48281738142573133,776237,45.578863156484424
HR05,Grad Zagreb,2,HR,2020,360800,1.978518937252685,774420,46.58970584437385
HR05,Grad Zagreb,2,HR,2021,361700,0.24944567627494454,768895,47.041533629429246
HR05,Grad Zagreb,2,HR,2022,360800,-0.24882499308819464,766824,47.05121383785588
HR05,Grad Zagreb,2,HR,2023,365600,1.3303769401330376,768624,47.5655196819251
HR05,Grad Zagreb,2,HR,2024,376300,2.9266958424507656,772122,48.73582154115541
HR06,Sjeverna Hrvatska,2,HR,2008,NA,NA,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2009,NA,NA,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2010,NA,NA,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2011,NA,NA,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2012,NA,NA,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2013,NA,NA,850687,NA
HR06,Sjeverna Hrvatska,2,HR,2014,NA,NA,845689,NA
HR06,Sjeverna Hrvatska,2,HR,2015,NA,NA,838696,NA
HR06,Sjeverna Hrvatska,2,HR,2016,332800,NA,829724,40.10972323326793
HR06,Sjeverna Hrvatska,2,HR,2017,335100,0.6911057692307692,819498,40.89088686000454
HR06,Sjeverna Hrvatska,2,HR,2018,339800,1.4025663980901224,808483,42.02933147635758
HR06,Sjeverna Hrvatska,2,HR,2019,344000,1.2360211889346673,800177,42.99048835445158
HR06,Sjeverna Hrvatska,2,HR,2020,336000,-2.3255813953488373,795053,42.26133352116148
HR06,Sjeverna Hrvatska,2,HR,2021,332700,-0.9821428571428571,789083,42.16286499645791
HR06,Sjeverna Hrvatska,2,HR,2022,342300,2.8854824165915236,785699,43.56630210805919
HR06,Sjeverna Hrvatska,2,HR,2023,347000,1.3730645632486125,785177,44.193856926527396
HR06,Sjeverna Hrvatska,2,HR,2024,359200,3.515850144092219,788896,45.5319839370462
IT,Italy,0,IT,2008,23039100,NA,59001769,39.04815125119384
IT,Italy,0,IT,2009,22649500,-1.6910382784049722,59420592,38.11725739790677
IT,Italy,0,IT,2010,22472400,-0.7819157155787104,59690316,37.648318028673195
IT,Italy,0,IT,2011,22545500,0.3252879087235898,59948497,37.60811551288767
IT,Italy,0,IT,2012,22510800,-0.15391098001818546,60105185,37.452342921829455
IT,Italy,0,IT,2013,22136100,-1.6645343568420492,60277309,36.723769470199805
IT,Italy,0,IT,2014,22211000,0.3383613192929197,60345917,36.80613553357719
IT,Italy,0,IT,2015,22394900,0.8279681239025708,60295497,37.14191127738776
IT,Italy,0,IT,2016,22677900,1.2636805701298064,60163712,37.69365161511311
IT,Italy,0,IT,2017,22950200,1.200728462511961,60066734,38.20783730309026
IT,Italy,0,IT,2018,22912600,-0.16383299491943426,59937769,38.22731540107874
IT,Italy,0,IT,2019,23055100,0.6219285458655935,59816673,38.542932670294114
IT,Italy,0,IT,2020,22543000,-2.2212005152872902,59641488,37.79751437455752
IT,Italy,0,IT,2021,22462600,-0.35665173224504276,59236213,37.920384951009616
IT,Italy,0,IT,2022,23027700,2.5157372699509404,59030133,39.01007642994807
IT,Italy,0,IT,2023,23501900,2.0592590662549886,58997201,39.83561864231491
IT,Italy,0,IT,2024,23867700,1.5564699024334203,58971230,40.47346477256791
ITC,Nord-Ovest,1,IT,2008,6809500,NA,15584857,43.693054097320235
ITC,Nord-Ovest,1,IT,2009,6717500,-1.3510536750128497,15709231,42.76148208655153
ITC,Nord-Ovest,1,IT,2010,6656800,-0.9036099739486415,15790680,42.156512575772545
ITC,Nord-Ovest,1,IT,2011,6671500,0.22082682369907464,15876746,42.02057524885767
ITC,Nord-Ovest,1,IT,2012,6647700,-0.35674136251217864,15945157,41.69102881834277
ITC,Nord-Ovest,1,IT,2013,6629300,-0.27678746032462354,16018630,41.38493741349916
ITC,Nord-Ovest,1,IT,2014,6642000,0.19157377098637865,16059260,41.35931543545593
ITC,Nord-Ovest,1,IT,2015,6700000,0.8732309545317676,16055730,41.72965041141075
ITC,Nord-Ovest,1,IT,2016,6774900,1.117910447761194,16027445,42.270617681108874
ITC,Nord-Ovest,1,IT,2017,6853100,1.1542605794919483,16018823,42.78154518593532
ITC,Nord-Ovest,1,IT,2018,6849800,-0.04815339043644482,16004627,42.79887310088514
ITC,Nord-Ovest,1,IT,2019,6897700,0.6992904902332915,15998031,43.11593095425306
ITC,Nord-Ovest,1,IT,2020,6741000,-2.2717717500036243,15988679,42.16108160029981
ITC,Nord-Ovest,1,IT,2021,6717900,-0.3426791277258567,15899083,42.25338027356672
ITC,Nord-Ovest,1,IT,2022,6858900,2.0988701826463627,15831941,43.32317812452687
ITC,Nord-Ovest,1,IT,2023,6967900,1.5891761069559258,15858626,43.93760216048982
ITC,Nord-Ovest,1,IT,2024,7062700,1.360524691800973,15895694,44.43152969602963
ITC1,Piemonte,2,IT,2008,1856100,NA,4358273,42.5879700514401
ITC1,Piemonte,2,IT,2009,1828100,-1.5085394105921017,4389110,41.65081303498887
ITC1,Piemonte,2,IT,2010,1811400,-0.913516766041245,4401572,41.15347880257326
ITC1,Piemonte,2,IT,2011,1829300,0.9881859335320746,4410887,41.472384125913905
ITC1,Piemonte,2,IT,2012,1808000,-1.164379817416498,4416745,40.93512303744047
ITC1,Piemonte,2,IT,2013,1765000,-2.3783185840707963,4425816,39.879651571597194
ITC1,Piemonte,2,IT,2014,1764500,-0.028328611898016994,4420924,39.91247078665003
ITC1,Piemonte,2,IT,2015,1791900,1.5528478322470955,4403562,40.6920579294671
ITC1,Piemonte,2,IT,2016,1803600,0.6529382219989954,4384226,41.138390219847246
ITC1,Piemonte,2,IT,2017,1812500,0.49345752938567305,4370348,41.47266991095446
ITC1,Piemonte,2,IT,2018,1809900,-0.14344827586206896,4349911,41.60774783667988
ITC1,Piemonte,2,IT,2019,1806900,-0.1657550140891762,4328565,41.74362635192033
ITC1,Piemonte,2,IT,2020,1757500,-2.7339642481598316,4311217,40.76575129482
ITC1,Piemonte,2,IT,2021,1756700,-0.04551920341394026,4274945,41.092926341742405
ITC1,Piemonte,2,IT,2022,1776700,1.1384983207149768,4256350,41.74233791863921
ITC1,Piemonte,2,IT,2023,1794700,1.0131142004840434,4251351,42.21481594909477
ITC1,Piemonte,2,IT,2024,1849100,3.031147266952694,4251623,43.4916266094148
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2008,56800,NA,125658,45.20205637524073
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2009,55900,-1.584507042253521,126515,44.18448405327432
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2010,56300,0.7155635062611807,126957,44.34572335515175
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2011,55900,-0.7104795737122558,127153,43.96278499130968
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2012,55300,-1.073345259391771,127305,43.43898511448882
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2013,54600,-1.2658227848101267,127951,42.67258559917468
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2014,55000,0.7326007326007326,128245,42.88666224804086
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2015,54700,-0.5454545454545455,127972,42.74372518988529
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2016,54200,-0.9140767824497258,127030,42.667086514996456
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2017,54500,0.5535055350553505,126677,43.022806034244574
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2018,54800,0.5504587155963303,126213,43.41866527219859
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2019,55200,0.7299270072992701,125653,43.930507031268654
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2020,53500,-3.0797101449275366,125034,42.78836156565414
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2021,52600,-1.6822429906542056,124089,42.38893052567109
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2022,55000,4.562737642585551,123360,44.58495460440986
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2023,56600,2.909090909090909,123130,45.96767643953545
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2024,57000,0.7067137809187279,122877,46.387851265900046
ITC3,Liguria,2,IT,2008,633800,NA,1583449,40.02654963942634
ITC3,Liguria,2,IT,2009,629600,-0.6626696118649417,1589802,39.60241589833199
ITC3,Liguria,2,IT,2010,621500,-1.286531130876747,1591537,39.050301689498895
ITC3,Liguria,2,IT,2011,627500,0.9654062751407884,1592593,39.401152711333026
ITC3,Liguria,2,IT,2012,618600,-1.4183266932270917,1590096,38.90331149817369
ITC3,Liguria,2,IT,2013,600600,-2.909796314258002,1587322,37.83731341214952
ITC3,Liguria,2,IT,2014,596400,-0.6993006993006993,1580322,37.739144300971574
ITC3,Liguria,2,IT,2015,609600,2.2132796780684103,1569427,38.842201644294384
ITC3,Liguria,2,IT,2016,607800,-0.2952755905511811,1557742,39.018014536425156
ITC3,Liguria,2,IT,2017,600800,-1.1516946363935505,1551379,38.726835931129656
ITC3,Liguria,2,IT,2018,599900,-0.14980026631158455,1541541,38.91560458009226
ITC3,Liguria,2,IT,2019,600400,0.0833472245374229,1532980,39.16554684340304
ITC3,Liguria,2,IT,2020,587300,-2.1818787475016657,1524826,38.51587000746315
ITC3,Liguria,2,IT,2021,590400,0.5278392644304444,1518495,38.88060217518003
ITC3,Liguria,2,IT,2022,613900,3.9803523035230355,1509227,40.676452250059135
ITC3,Liguria,2,IT,2023,630300,2.6714448607265027,1507636,41.80717361485133
ITC3,Liguria,2,IT,2024,631100,0.12692368713311122,1509140,41.818519156605745
ITC4,Lombardia,2,IT,2008,4262900,NA,9517477,44.79023169690875
ITC4,Lombardia,2,IT,2009,4203900,-1.3840343428182693,9603804,43.773279837864244
ITC4,Lombardia,2,IT,2010,4167600.0000000005,-0.863483907799889,9670614,43.09550562146313
ITC4,Lombardia,2,IT,2011,4158800,-0.2111527017948091,9746113,42.671370627449114
ITC4,Lombardia,2,IT,2012,4165800,0.16831778397614697,9811011,42.460455910201304
ITC4,Lombardia,2,IT,2013,4209100,1.0394161985693025,9877541,42.61283248533213
ITC4,Lombardia,2,IT,2014,4226000,0.40151101185526594,9929769,42.558895378130146
ITC4,Lombardia,2,IT,2015,4243700,0.41883577851396114,9954769,42.62981893402047
ITC4,Lombardia,2,IT,2016,4309300,1.5458208638687938,9958447,43.272811513682804
ITC4,Lombardia,2,IT,2017,4385300,1.7636275033068016,9970419,43.98310642712207
ITC4,Lombardia,2,IT,2018,4385200,-0.002280345700408182,9986962,43.90924887868803
ITC4,Lombardia,2,IT,2019,4435300,1.1424792483809176,10010833,44.30500438874567
ITC4,Lombardia,2,IT,2020,4342800,-2.0855410006087522,10027602,43.30845998873908
ITC4,Lombardia,2,IT,2021,4318300,-0.5641521598968408,9981554,43.26280256561253
ITC4,Lombardia,2,IT,2022,4413300,2.199939791121506,9943004,44.385982344973414
ITC4,Lombardia,2,IT,2023,4486300,1.6540910429837086,9976509,44.96863582241043
ITC4,Lombardia,2,IT,2024,4525600,0.8760002674809977,10012054,45.201514094909996
ITF,Sud,1,IT,2008,4345500,NA,14050413,30.92791649612008
ITF,Sud,1,IT,2009,4196400,-3.431135657576804,14072662,29.819518155129426
ITF,Sud,1,IT,2010,4130899.9999999995,-1.5608616909732262,14095771,29.305952827979393
ITF,Sud,1,IT,2011,4144600.0000000005,0.33164685661722465,14121260,29.350072160699547
ITF,Sud,1,IT,2012,4159000,0.3474400424648828,14123826,29.446695250989357
ITF,Sud,1,IT,2013,4014600,-3.4719884587641263,14096931,28.478539052223496
ITF,Sud,1,IT,2014,3979200,-0.8817814975340008,14067411,28.28665487913874
ITF,Sud,1,IT,2015,4025600,1.166063530357861,14029842,28.69312427039449
ITF,Sud,1,IT,2016,4129600.0000000005,2.583465818759948,13976810,29.546083834580283
ITF,Sud,1,IT,2017,4185000,1.3415342890352462,13924553,30.054824740155034
ITF,Sud,1,IT,2018,4168200,-0.4014336917562724,13863703,30.065560406191622
ITF,Sud,1,IT,2019,4168800,0.014394702749388226,13790862,30.228712316895056
ITF,Sud,1,IT,2020,4067800,-2.4227595471118786,13707269,29.676225074447725
ITF,Sud,1,IT,2021,4084900,0.4203746496877919,13539074,30.171191914602137
ITF,Sud,1,IT,2022,4203000,2.8911356459154445,13512083,31.105492765253143
ITF,Sud,1,IT,2023,4312000,2.593385676897454,13464669,32.024552553055706
ITF,Sud,1,IT,2024,4375800,1.4795918367346939,13415163,32.61831406744741
ITF1,Abruzzo,2,IT,2008,509800,NA,1311307,38.87724232387991
ITF1,Abruzzo,2,IT,2009,488000,-4.276186739897999,1321887,36.91692255086857
ITF1,Abruzzo,2,IT,2010,486100,-0.389344262295082,1326015,36.658710497241735
ITF1,Abruzzo,2,IT,2011,497800,2.4069121579921826,1329220,37.450534900167014
ITF1,Abruzzo,2,IT,2012,499400,0.32141422257934915,1331624,37.50307894721033
ITF1,Abruzzo,2,IT,2013,484300,-3.02362835402483,1332583,36.34295199623588
ITF1,Abruzzo,2,IT,2014,473700,-2.1887259962832957,1329918,35.618737395839446
ITF1,Abruzzo,2,IT,2015,477300,0.7599746675110829,1325836,35.99992759285462
ITF1,Abruzzo,2,IT,2016,484300,1.466582861931699,1319294,36.70902770724342
ITF1,Abruzzo,2,IT,2017,489400,1.0530662812306422,1313930,37.24703751341396
ITF1,Abruzzo,2,IT,2018,493900,0.9194932570494483,1306059,37.816055783084835
ITF1,Abruzzo,2,IT,2019,492900,-0.2024701356549909,1300645,37.896582080429326
ITF1,Abruzzo,2,IT,2020,478800,-2.8606208155812536,1293941,37.00323275945348
ITF1,Abruzzo,2,IT,2021,482900,0.8563074352548037,1281012,37.69675850031069
ITF1,Abruzzo,2,IT,2022,481100,-0.37274798094843653,1275950,37.70523923351229
ITF1,Abruzzo,2,IT,2023,500800,4.094782789440864,1272627,39.351671778140805
ITF1,Abruzzo,2,IT,2024,506600,1.15814696485623,1269571,39.903242906462104
ITF2,Molise,2,IT,2008,112700,NA,317657,35.478519283377985
ITF2,Molise,2,IT,2009,108700,-3.54924578527063,317082,34.281353088475534
ITF2,Molise,2,IT,2010,106200,-2.2999080036798527,315939,33.614083731353205
ITF2,Molise,2,IT,2011,104500,-1.60075329566855,314816,33.19399268143932
ITF2,Molise,2,IT,2012,104800,0.28708133971291866,313916,33.384727124453676
ITF2,Molise,2,IT,2013,98400,-6.106870229007633,313408,31.396773534817235
ITF2,Molise,2,IT,2014,100400,2.0325203252032518,312897,32.08723637490932
ITF2,Molise,2,IT,2015,101600,1.1952191235059761,311398,32.62705605045633
ITF2,Molise,2,IT,2016,105600,3.937007874015748,310026,34.061659344700125
ITF2,Molise,2,IT,2017,104600,-0.946969696969697,308400,33.91699092088197
ITF2,Molise,2,IT,2018,106100,1.4340344168260037,306564,34.60941271643115
ITF2,Molise,2,IT,2019,108400,2.167766258246937,303790,35.68254386253662
ITF2,Molise,2,IT,2020,104700,-3.4132841328413286,300516,34.840075070878086
ITF2,Molise,2,IT,2021,99900,-4.584527220630372,294294,33.94564619054415
ITF2,Molise,2,IT,2022,102800,2.902902902902903,292150,35.18740373096012
ITF2,Molise,2,IT,2023,106200,3.3073929961089497,290636,36.54055244360644
ITF2,Molise,2,IT,2024,107700,1.4124293785310735,289224,37.23757364534064
ITF3,Campania,2,IT,2008,1669100,NA,5785045,28.851979543806486
ITF3,Campania,2,IT,2009,1605400,-3.8164280150979573,5792087,27.71712510533768
ITF3,Campania,2,IT,2010,1575300,-1.8749221377849759,5807464,27.12543719599467
ITF3,Campania,2,IT,2011,1561000,-0.9077636005840158,5822827,26.808284017368194
ITF3,Campania,2,IT,2012,1585300,1.5566944266495837,5827593,27.203341070661594
ITF3,Campania,2,IT,2013,1579500,-0.36586135116381757,5820430,27.137170277797345
ITF3,Campania,2,IT,2014,1559300,-1.2788857233301678,5812768,26.825429812440476
ITF3,Campania,2,IT,2015,1574400,0.9683832488937344,5804370,27.124390760754398
ITF3,Campania,2,IT,2016,1633500,3.753810975609756,5790783,28.208620492254674
ITF3,Campania,2,IT,2017,1671400,2.320171411080502,5776654,28.933704528607738
ITF3,Campania,2,IT,2018,1642200,-1.747038410913007,5762889,28.496124079433077
ITF3,Campania,2,IT,2019,1626300,-0.968213372305444,5740291,28.331316304347638
ITF3,Campania,2,IT,2020,1581500,-2.7547193014818916,5712143,27.68663179475724
ITF3,Campania,2,IT,2021,1588400,0.4362946569712299,5624260,28.24193760601395
ITF3,Campania,2,IT,2022,1638900,3.1792999244522795,5624420,29.139004555136353
ITF3,Campania,2,IT,2023,1681600,2.605406065043627,5609536,29.97752398772376
ITF3,Campania,2,IT,2024,1720900,2.337059942911513,5593906,30.7638347873561
ITF4,Puglia,2,IT,2008,1276300,NA,4071244,31.349140459279766
ITF4,Puglia,2,IT,2009,1232800,-3.4082895870876753,4080149,30.214582849792986
ITF4,Puglia,2,IT,2010,1219900,-1.04639844256976,4090111,29.82559642024385
ITF4,Puglia,2,IT,2011,1233100,1.0820559062218216,4101558,30.06418536565861
ITF4,Puglia,2,IT,2012,1236500,0.27572784040223824,4102797,30.13797660474062
