geo,geo_label,NUTS_level,Country_code,year,education_level,education_level_pct,education_level_pct_diff
FRK1,Auvergne,2,FR,2011,high,24.2,-2.0242914979757085
FRK1,Auvergne,2,FR,2012,high,26.1,7.8512396694214965
FRK1,Auvergne,2,FR,2013,high,26.6,1.9157088122605364
FRK1,Auvergne,2,FR,2014,high,25.9,-2.6315789473684315
FRK1,Auvergne,2,FR,2015,high,28.8,11.196911196911206
FRK1,Auvergne,2,FR,2016,high,31.1,7.986111111111113
FRK1,Auvergne,2,FR,2017,high,27.8,-10.610932475884246
FRK1,Auvergne,2,FR,2018,high,29.6,6.4748201438848945
FRK1,Auvergne,2,FR,2019,high,31.1,5.0675675675675675
FRK1,Auvergne,2,FR,2020,high,31.2,0.32154340836012174
FRK1,Auvergne,2,FR,2021,high,30.2,-3.2051282051282057
FRK1,Auvergne,2,FR,2022,high,33.8,11.920529801324497
FRK1,Auvergne,2,FR,2023,high,34.9,3.25443786982249
FRK1,Auvergne,2,FR,2024,high,35.9,2.865329512893983
FRK2,Rhône-Alpes,2,FR,2008,high,28.4,NA
FRK2,Rhône-Alpes,2,FR,2009,high,28.3,-0.3521126760563305
FRK2,Rhône-Alpes,2,FR,2010,high,28.6,1.0600706713780943
FRK2,Rhône-Alpes,2,FR,2011,high,30,4.89510489510489
FRK2,Rhône-Alpes,2,FR,2012,high,32.3,7.666666666666658
FRK2,Rhône-Alpes,2,FR,2013,high,34.4,6.501547987616103
FRK2,Rhône-Alpes,2,FR,2014,high,37.1,7.848837209302334
FRK2,Rhône-Alpes,2,FR,2015,high,37.5,1.078167115902961
FRK2,Rhône-Alpes,2,FR,2016,high,38.3,2.1333333333333258
FRK2,Rhône-Alpes,2,FR,2017,high,39.2,2.349869451697143
FRK2,Rhône-Alpes,2,FR,2018,high,40.7,3.8265306122448974
FRK2,Rhône-Alpes,2,FR,2019,high,41.8,2.7027027027026884
FRK2,Rhône-Alpes,2,FR,2020,high,43.2,3.3492822966507316
FRK2,Rhône-Alpes,2,FR,2021,high,44.6,3.240740740740737
FRK2,Rhône-Alpes,2,FR,2022,high,46.8,4.932735426008959
FRK2,Rhône-Alpes,2,FR,2023,high,46.9,0.21367521367521675
FRK2,Rhône-Alpes,2,FR,2024,high,47,0.21321961620469387
FRL,Provence-Alpes-Côte d’Azur,1,FR,2008,high,25.2,NA
FRL,Provence-Alpes-Côte d’Azur,1,FR,2009,high,26.6,5.555555555555564
FRL,Provence-Alpes-Côte d’Azur,1,FR,2010,high,27.5,3.3834586466165355
FRL,Provence-Alpes-Côte d’Azur,1,FR,2011,high,30.2,9.818181818181817
FRL,Provence-Alpes-Côte d’Azur,1,FR,2012,high,31.1,2.980132450331133
FRL,Provence-Alpes-Côte d’Azur,1,FR,2013,high,33.2,6.752411575562705
FRL,Provence-Alpes-Côte d’Azur,1,FR,2014,high,35,5.421686746987943
FRL,Provence-Alpes-Côte d’Azur,1,FR,2015,high,35.3,0.857142857142849
FRL,Provence-Alpes-Côte d’Azur,1,FR,2016,high,35.8,1.41643059490085
FRL,Provence-Alpes-Côte d’Azur,1,FR,2017,high,36.2,1.1173184357542059
FRL,Provence-Alpes-Côte d’Azur,1,FR,2018,high,37.9,4.696132596685071
FRL,Provence-Alpes-Côte d’Azur,1,FR,2019,high,38.8,2.374670184696566
FRL,Provence-Alpes-Côte d’Azur,1,FR,2020,high,40,3.0927835051546464
FRL,Provence-Alpes-Côte d’Azur,1,FR,2021,high,40.8,1.9999999999999927
FRL,Provence-Alpes-Côte d’Azur,1,FR,2022,high,41.9,2.6960784313725528
FRL,Provence-Alpes-Côte d’Azur,1,FR,2023,high,42.1,0.4773269689737538
FRL,Provence-Alpes-Côte d’Azur,1,FR,2024,high,42.3,0.4750593824227927
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2008,high,25.2,NA
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2009,high,26.6,5.555555555555564
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2010,high,27.5,3.3834586466165355
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2011,high,30.2,9.818181818181817
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2012,high,31.1,2.980132450331133
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2013,high,33.2,6.752411575562705
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2014,high,35,5.421686746987943
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2015,high,35.3,0.857142857142849
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2016,high,35.8,1.41643059490085
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2017,high,36.2,1.1173184357542059
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2018,high,37.9,4.696132596685071
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2019,high,38.8,2.374670184696566
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2020,high,40,3.0927835051546464
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2021,high,40.8,1.9999999999999927
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2022,high,41.9,2.6960784313725528
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2023,high,42.1,0.4773269689737538
FRL0,Provence-Alpes-Côte d’Azur,2,FR,2024,high,42.3,0.4750593824227927
FRM,Corse,1,FR,2008,high,11.5,NA
FRM,Corse,1,FR,2009,high,14.4,25.21739130434783
FRM,Corse,1,FR,2010,high,17.6,22.22222222222223
FRM,Corse,1,FR,2011,high,18,2.2727272727272645
FRM,Corse,1,FR,2012,high,23.1,28.333333333333343
FRM,Corse,1,FR,2013,high,23.1,0
FRM,Corse,1,FR,2014,high,24.1,4.329004329004329
FRM,Corse,1,FR,2015,high,23.3,-3.3195020746887995
FRM,Corse,1,FR,2016,high,36,54.50643776824033
FRM,Corse,1,FR,2017,high,35.5,-1.3888888888888888
FRM,Corse,1,FR,2018,high,27.5,-22.535211267605636
FRM,Corse,1,FR,2019,high,26.2,-4.72727272727273
FRM,Corse,1,FR,2020,high,39.3,49.99999999999999
FRM,Corse,1,FR,2021,high,27.8,-29.262086513994905
FRM,Corse,1,FR,2022,high,32.2,15.82733812949641
FRM,Corse,1,FR,2023,high,32.5,0.9316770186335316
FRM,Corse,1,FR,2024,high,30.3,-6.769230769230767
FRM0,Corse,2,FR,2008,high,11.5,NA
FRM0,Corse,2,FR,2009,high,14.4,25.21739130434783
FRM0,Corse,2,FR,2010,high,17.6,22.22222222222223
FRM0,Corse,2,FR,2011,high,18,2.2727272727272645
FRM0,Corse,2,FR,2012,high,23.1,28.333333333333343
FRM0,Corse,2,FR,2013,high,23.1,0
FRM0,Corse,2,FR,2014,high,24.1,4.329004329004329
FRM0,Corse,2,FR,2015,high,23.3,-3.3195020746887995
FRM0,Corse,2,FR,2016,high,36,54.50643776824033
FRM0,Corse,2,FR,2017,high,35.5,-1.3888888888888888
FRM0,Corse,2,FR,2018,high,27.5,-22.535211267605636
FRM0,Corse,2,FR,2019,high,26.2,-4.72727272727273
FRM0,Corse,2,FR,2020,high,39.3,49.99999999999999
FRM0,Corse,2,FR,2021,high,27.8,-29.262086513994905
FRM0,Corse,2,FR,2022,high,32.2,15.82733812949641
FRM0,Corse,2,FR,2023,high,32.5,0.9316770186335316
FRM0,Corse,2,FR,2024,high,30.3,-6.769230769230767
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2008,high,NA,NA
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2009,high,NA,NA
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2010,high,NA,NA
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2011,high,NA,NA
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2012,high,NA,NA
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2013,high,NA,NA
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2014,high,20.1,NA
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2015,high,22.2,10.44776119402984
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2016,high,21.4,-3.603603603603607
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2017,high,21.8,1.8691588785046829
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2018,high,23.2,6.422018348623847
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2019,high,23.5,1.2931034482758652
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2020,high,23.3,-0.8510638297872309
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2021,high,24.4,4.7210300429184455
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2022,high,24.8,1.6393442622950907
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2023,high,25.8,4.032258064516129
FRY,RUP FR — Régions Ultrapériphériques Françaises,1,FR,2024,high,25.7,-0.3875968992248117
FRY1,Guadeloupe,2,FR,2008,high,NA,NA
FRY1,Guadeloupe,2,FR,2009,high,NA,NA
FRY1,Guadeloupe,2,FR,2010,high,NA,NA
FRY1,Guadeloupe,2,FR,2011,high,NA,NA
FRY1,Guadeloupe,2,FR,2012,high,NA,NA
FRY1,Guadeloupe,2,FR,2013,high,NA,NA
FRY1,Guadeloupe,2,FR,2014,high,18.7,NA
FRY1,Guadeloupe,2,FR,2015,high,21.6,15.508021390374344
FRY1,Guadeloupe,2,FR,2016,high,21.5,-0.4629629629629695
FRY1,Guadeloupe,2,FR,2017,high,22,2.3255813953488373
FRY1,Guadeloupe,2,FR,2018,high,22.3,1.3636363636363669
FRY1,Guadeloupe,2,FR,2019,high,24.5,9.865470852017934
FRY1,Guadeloupe,2,FR,2020,high,23.3,-4.897959183673466
FRY1,Guadeloupe,2,FR,2021,high,23.4,0.429184549356214
FRY1,Guadeloupe,2,FR,2022,high,24.2,3.4188034188034218
FRY1,Guadeloupe,2,FR,2023,high,27.5,13.63636363636364
FRY1,Guadeloupe,2,FR,2024,high,29,5.454545454545454
FRY2,Martinique,2,FR,2008,high,NA,NA
FRY2,Martinique,2,FR,2009,high,NA,NA
FRY2,Martinique,2,FR,2010,high,NA,NA
FRY2,Martinique,2,FR,2011,high,NA,NA
FRY2,Martinique,2,FR,2012,high,NA,NA
FRY2,Martinique,2,FR,2013,high,NA,NA
FRY2,Martinique,2,FR,2014,high,23.3,NA
FRY2,Martinique,2,FR,2015,high,26,11.587982832618023
FRY2,Martinique,2,FR,2016,high,24.1,-7.307692307692302
FRY2,Martinique,2,FR,2017,high,24.2,0.41493775933609073
FRY2,Martinique,2,FR,2018,high,26.5,9.504132231404961
FRY2,Martinique,2,FR,2019,high,25.6,-3.396226415094334
FRY2,Martinique,2,FR,2020,high,27.1,5.859375
FRY2,Martinique,2,FR,2021,high,29.4,8.487084870848697
FRY2,Martinique,2,FR,2022,high,29.3,-0.3401360544217614
FRY2,Martinique,2,FR,2023,high,29.2,-0.3412969283276499
FRY2,Martinique,2,FR,2024,high,29.1,-0.34246575342465024
FRY3,Guyane,2,FR,2008,high,NA,NA
FRY3,Guyane,2,FR,2009,high,NA,NA
FRY3,Guyane,2,FR,2010,high,NA,NA
FRY3,Guyane,2,FR,2011,high,NA,NA
FRY3,Guyane,2,FR,2012,high,NA,NA
FRY3,Guyane,2,FR,2013,high,NA,NA
FRY3,Guyane,2,FR,2014,high,18.4,NA
FRY3,Guyane,2,FR,2015,high,20.1,9.239130434782625
FRY3,Guyane,2,FR,2016,high,18.4,-8.457711442786083
FRY3,Guyane,2,FR,2017,high,19.6,6.521739130434799
FRY3,Guyane,2,FR,2018,high,21.1,7.653061224489795
FRY3,Guyane,2,FR,2019,high,22.1,4.739336492890995
FRY3,Guyane,2,FR,2020,high,18.7,-15.384615384615394
FRY3,Guyane,2,FR,2021,high,18.2,-2.6737967914438503
FRY3,Guyane,2,FR,2022,high,22,20.879120879120883
FRY3,Guyane,2,FR,2023,high,23.7,7.727272727272724
FRY3,Guyane,2,FR,2024,high,21.3,-10.126582278481006
FRY4,La Réunion,2,FR,2008,high,NA,NA
FRY4,La Réunion,2,FR,2009,high,NA,NA
FRY4,La Réunion,2,FR,2010,high,NA,NA
FRY4,La Réunion,2,FR,2011,high,NA,NA
FRY4,La Réunion,2,FR,2012,high,NA,NA
FRY4,La Réunion,2,FR,2013,high,NA,NA
FRY4,La Réunion,2,FR,2014,high,19.6,NA
FRY4,La Réunion,2,FR,2015,high,21.4,9.18367346938774
FRY4,La Réunion,2,FR,2016,high,20.9,-2.3364485981308416
FRY4,La Réunion,2,FR,2017,high,21.2,1.4354066985645968
FRY4,La Réunion,2,FR,2018,high,22.7,7.0754716981132075
FRY4,La Réunion,2,FR,2019,high,22.6,-0.4405286343612241
FRY4,La Réunion,2,FR,2020,high,22.9,1.3274336283185715
FRY4,La Réunion,2,FR,2021,high,24.4,6.550218340611353
FRY4,La Réunion,2,FR,2022,high,24,-1.6393442622950762
FRY4,La Réunion,2,FR,2023,high,24.4,1.6666666666666607
FRY4,La Réunion,2,FR,2024,high,24.2,-0.8196721311475381
HR,Croatia,0,HR,2008,high,16.2,NA
HR,Croatia,0,HR,2009,high,17.2,6.17283950617284
HR,Croatia,0,HR,2010,high,18.6,8.139534883720943
HR,Croatia,0,HR,2011,high,18,-3.2258064516129106
HR,Croatia,0,HR,2012,high,19.3,7.222222222222226
HR,Croatia,0,HR,2013,high,20.9,8.290155440414496
HR,Croatia,0,HR,2014,high,21.8,4.30622009569379
HR,Croatia,0,HR,2015,high,22.9,5.045871559633017
HR,Croatia,0,HR,2016,high,23,0.4366812227074298
HR,Croatia,0,HR,2017,high,23.7,3.0434782608695623
HR,Croatia,0,HR,2018,high,25.2,6.329113924050633
HR,Croatia,0,HR,2019,high,25.2,0
HR,Croatia,0,HR,2020,high,25.5,1.1904761904761934
HR,Croatia,0,HR,2021,high,25.6,0.3921568627451036
HR,Croatia,0,HR,2022,high,26.1,1.953125
HR,Croatia,0,HR,2023,high,28.7,9.961685823754781
HR,Croatia,0,HR,2024,high,30.4,5.923344947735189
HR0,Hrvatska,1,HR,2008,high,16.2,NA
HR0,Hrvatska,1,HR,2009,high,17.2,6.17283950617284
HR0,Hrvatska,1,HR,2010,high,18.6,8.139534883720943
HR0,Hrvatska,1,HR,2011,high,18,-3.2258064516129106
HR0,Hrvatska,1,HR,2012,high,19.3,7.222222222222226
HR0,Hrvatska,1,HR,2013,high,20.9,8.290155440414496
HR0,Hrvatska,1,HR,2014,high,21.8,4.30622009569379
HR0,Hrvatska,1,HR,2015,high,22.9,5.045871559633017
HR0,Hrvatska,1,HR,2016,high,23,0.4366812227074298
HR0,Hrvatska,1,HR,2017,high,23.7,3.0434782608695623
HR0,Hrvatska,1,HR,2018,high,25.2,6.329113924050633
HR0,Hrvatska,1,HR,2019,high,25.2,0
HR0,Hrvatska,1,HR,2020,high,25.5,1.1904761904761934
HR0,Hrvatska,1,HR,2021,high,25.6,0.3921568627451036
HR0,Hrvatska,1,HR,2022,high,26.1,1.953125
HR0,Hrvatska,1,HR,2023,high,28.7,9.961685823754781
HR0,Hrvatska,1,HR,2024,high,30.4,5.923344947735189
HR02,Panonska Hrvatska,2,HR,2008,high,NA,NA
HR02,Panonska Hrvatska,2,HR,2009,high,NA,NA
HR02,Panonska Hrvatska,2,HR,2010,high,NA,NA
HR02,Panonska Hrvatska,2,HR,2011,high,NA,NA
HR02,Panonska Hrvatska,2,HR,2012,high,NA,NA
HR02,Panonska Hrvatska,2,HR,2013,high,NA,NA
HR02,Panonska Hrvatska,2,HR,2014,high,NA,NA
HR02,Panonska Hrvatska,2,HR,2015,high,NA,NA
HR02,Panonska Hrvatska,2,HR,2016,high,16.4,NA
HR02,Panonska Hrvatska,2,HR,2017,high,15,-8.53658536585365
HR02,Panonska Hrvatska,2,HR,2018,high,14.2,-5.3333333333333375
HR02,Panonska Hrvatska,2,HR,2019,high,14.9,4.92957746478874
HR02,Panonska Hrvatska,2,HR,2020,high,17,14.09395973154362
HR02,Panonska Hrvatska,2,HR,2021,high,17.8,4.70588235294118
HR02,Panonska Hrvatska,2,HR,2022,high,17.4,-2.2471910112359668
HR02,Panonska Hrvatska,2,HR,2023,high,17.1,-1.7241379310344664
HR02,Panonska Hrvatska,2,HR,2024,high,17.9,4.678362573099398
HR03,Jadranska Hrvatska,2,HR,2008,high,17.8,NA
HR03,Jadranska Hrvatska,2,HR,2009,high,19.2,7.865168539325834
HR03,Jadranska Hrvatska,2,HR,2010,high,21.1,9.895833333333345
HR03,Jadranska Hrvatska,2,HR,2011,high,19.8,-6.1611374407582975
HR03,Jadranska Hrvatska,2,HR,2012,high,20.6,4.040404040404043
HR03,Jadranska Hrvatska,2,HR,2013,high,21.6,4.854368932038835
HR03,Jadranska Hrvatska,2,HR,2014,high,22.7,5.092592592592583
HR03,Jadranska Hrvatska,2,HR,2015,high,24.7,8.81057268722467
HR03,Jadranska Hrvatska,2,HR,2016,high,22.8,-7.692307692307687
HR03,Jadranska Hrvatska,2,HR,2017,high,23.7,3.947368421052625
HR03,Jadranska Hrvatska,2,HR,2018,high,26.7,12.658227848101266
HR03,Jadranska Hrvatska,2,HR,2019,high,27.1,1.4981273408239781
HR03,Jadranska Hrvatska,2,HR,2020,high,26.5,-2.2140221402214073
HR03,Jadranska Hrvatska,2,HR,2021,high,24.9,-6.0377358490566095
HR03,Jadranska Hrvatska,2,HR,2022,high,25.1,0.8032128514056338
HR03,Jadranska Hrvatska,2,HR,2023,high,28.8,14.741035856573701
HR03,Jadranska Hrvatska,2,HR,2024,high,31,7.638888888888887
HR05,Grad Zagreb,2,HR,2008,high,NA,NA
HR05,Grad Zagreb,2,HR,2009,high,NA,NA
HR05,Grad Zagreb,2,HR,2010,high,NA,NA
HR05,Grad Zagreb,2,HR,2011,high,NA,NA
HR05,Grad Zagreb,2,HR,2012,high,NA,NA
HR05,Grad Zagreb,2,HR,2013,high,NA,NA
HR05,Grad Zagreb,2,HR,2014,high,NA,NA
HR05,Grad Zagreb,2,HR,2015,high,NA,NA
HR05,Grad Zagreb,2,HR,2016,high,38.9,NA
HR05,Grad Zagreb,2,HR,2017,high,41.4,6.426735218508997
HR05,Grad Zagreb,2,HR,2018,high,43.8,5.797101449275359
HR05,Grad Zagreb,2,HR,2019,high,42.8,-2.2831050228310503
HR05,Grad Zagreb,2,HR,2020,high,43.1,0.7009345794392623
HR05,Grad Zagreb,2,HR,2021,high,43.9,1.8561484918793436
HR05,Grad Zagreb,2,HR,2022,high,44.5,1.3667425968109372
HR05,Grad Zagreb,2,HR,2023,high,48.9,9.8876404494382
HR05,Grad Zagreb,2,HR,2024,high,51.3,4.907975460122697
HR06,Sjeverna Hrvatska,2,HR,2008,high,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2009,high,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2010,high,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2011,high,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2012,high,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2013,high,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2014,high,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2015,high,NA,NA
HR06,Sjeverna Hrvatska,2,HR,2016,high,17.2,NA
HR06,Sjeverna Hrvatska,2,HR,2017,high,18,4.651162790697678
HR06,Sjeverna Hrvatska,2,HR,2018,high,18.8,4.444444444444448
HR06,Sjeverna Hrvatska,2,HR,2019,high,18,-4.255319148936174
HR06,Sjeverna Hrvatska,2,HR,2020,high,17.4,-3.333333333333341
HR06,Sjeverna Hrvatska,2,HR,2021,high,18.1,4.022988505747143
HR06,Sjeverna Hrvatska,2,HR,2022,high,20.1,11.049723756906078
HR06,Sjeverna Hrvatska,2,HR,2023,high,22.3,10.945273631840791
HR06,Sjeverna Hrvatska,2,HR,2024,high,23.5,5.381165919282508
IT,Italy,0,IT,2008,high,14.3,NA
IT,Italy,0,IT,2009,high,14.5,1.3986013986013937
IT,Italy,0,IT,2010,high,14.8,2.0689655172413843
IT,Italy,0,IT,2011,high,15,1.3513513513513467
IT,Italy,0,IT,2012,high,15.8,5.3333333333333375
IT,Italy,0,IT,2013,high,16.4,3.797468354430366
IT,Italy,0,IT,2014,high,16.9,3.0487804878048785
IT,Italy,0,IT,2015,high,17.6,4.142011834319543
IT,Italy,0,IT,2016,high,17.7,0.568181818181806
IT,Italy,0,IT,2017,high,18.7,5.649717514124294
IT,Italy,0,IT,2018,high,19.4,3.7433155080213867
IT,Italy,0,IT,2019,high,19.7,1.5463917525773232
IT,Italy,0,IT,2020,high,20,1.5228426395939123
IT,Italy,0,IT,2021,high,20,0
IT,Italy,0,IT,2022,high,20.3,1.5000000000000036
IT,Italy,0,IT,2023,high,21.6,6.403940886699511
IT,Italy,0,IT,2024,high,22.3,3.240740740740737
ITC,Nord-Ovest,1,IT,2008,high,15,NA
ITC,Nord-Ovest,1,IT,2009,high,15.2,1.3333333333333286
ITC,Nord-Ovest,1,IT,2010,high,15.6,2.631578947368424
ITC,Nord-Ovest,1,IT,2011,high,15.6,0
ITC,Nord-Ovest,1,IT,2012,high,16.3,4.487179487179494
ITC,Nord-Ovest,1,IT,2013,high,17.1,4.907975460122704
ITC,Nord-Ovest,1,IT,2014,high,17.5,2.339181286549699
ITC,Nord-Ovest,1,IT,2015,high,18.6,6.2857142857142945
ITC,Nord-Ovest,1,IT,2016,high,18.7,0.5376344086021391
ITC,Nord-Ovest,1,IT,2017,high,19.7,5.347593582887701
ITC,Nord-Ovest,1,IT,2018,high,20.8,5.583756345177672
ITC,Nord-Ovest,1,IT,2019,high,20.8,0
ITC,Nord-Ovest,1,IT,2020,high,21,0.9615384615384581
ITC,Nord-Ovest,1,IT,2021,high,20.9,-0.476190476190483
ITC,Nord-Ovest,1,IT,2022,high,21.3,1.9138755980861348
ITC,Nord-Ovest,1,IT,2023,high,22.8,7.042253521126761
ITC,Nord-Ovest,1,IT,2024,high,23.2,1.7543859649122744
ITC1,Piemonte,2,IT,2008,high,13.7,NA
ITC1,Piemonte,2,IT,2009,high,13.7,0
ITC1,Piemonte,2,IT,2010,high,14.1,2.919708029197083
ITC1,Piemonte,2,IT,2011,high,14,-0.7092198581560258
ITC1,Piemonte,2,IT,2012,high,15.2,8.571428571428566
ITC1,Piemonte,2,IT,2013,high,15.9,4.605263157894744
ITC1,Piemonte,2,IT,2014,high,16.2,1.886792452830182
ITC1,Piemonte,2,IT,2015,high,16.6,2.469135802469149
ITC1,Piemonte,2,IT,2016,high,17,2.4096385542168584
ITC1,Piemonte,2,IT,2017,high,18.1,6.470588235294127
ITC1,Piemonte,2,IT,2018,high,19.3,6.629834254143642
ITC1,Piemonte,2,IT,2019,high,19.3,0
ITC1,Piemonte,2,IT,2020,high,19.6,1.5544041450777237
ITC1,Piemonte,2,IT,2021,high,20,2.0408163265306047
ITC1,Piemonte,2,IT,2022,high,19.9,-0.5000000000000071
ITC1,Piemonte,2,IT,2023,high,20.9,5.025125628140704
ITC1,Piemonte,2,IT,2024,high,21.2,1.4354066985645968
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2008,high,11.8,NA
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2009,high,10.8,-8.47457627118644
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2010,high,11,1.8518518518518452
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2011,high,12.2,10.909090909090903
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2012,high,14.5,18.85245901639345
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2013,high,16.1,11.0344827586207
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2014,high,15.2,-5.590062111801255
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2015,high,15.5,1.9736842105263206
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2016,high,15.8,1.9354838709677464
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2017,high,18,13.924050632911387
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2018,high,18.8,4.444444444444448
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2019,high,18.9,0.5319148936170099
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2020,high,18.8,-0.5291005291005179
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2021,high,18.9,0.5319148936170099
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2022,high,19.6,3.703703703703719
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2023,high,20.8,6.122448979591832
ITC2,Valle d’Aosta/Vallée d’Aoste,2,IT,2024,high,21.4,2.8846153846153744
ITC3,Liguria,2,IT,2008,high,17.6,NA
ITC3,Liguria,2,IT,2009,high,18.6,5.681818181818182
ITC3,Liguria,2,IT,2010,high,18.4,-1.0752688172043163
ITC3,Liguria,2,IT,2011,high,17.9,-2.717391304347826
ITC3,Liguria,2,IT,2012,high,18.8,5.0279329608938665
ITC3,Liguria,2,IT,2013,high,20,6.382978723404251
ITC3,Liguria,2,IT,2014,high,19.3,-3.499999999999996
ITC3,Liguria,2,IT,2015,high,19.7,2.072538860103619
ITC3,Liguria,2,IT,2016,high,19.6,-0.5076142131979587
ITC3,Liguria,2,IT,2017,high,19.6,0
ITC3,Liguria,2,IT,2018,high,22,12.244897959183664
ITC3,Liguria,2,IT,2019,high,22,0
ITC3,Liguria,2,IT,2020,high,21.7,-1.3636363636363669
ITC3,Liguria,2,IT,2021,high,21.9,0.9216589861751119
ITC3,Liguria,2,IT,2022,high,22.3,1.82648401826485
ITC3,Liguria,2,IT,2023,high,23.5,5.381165919282508
ITC3,Liguria,2,IT,2024,high,23.8,1.276595744680854
ITC4,Lombardia,2,IT,2008,high,15.2,NA
ITC4,Lombardia,2,IT,2009,high,15.5,1.9736842105263206
ITC4,Lombardia,2,IT,2010,high,15.9,2.580645161290325
ITC4,Lombardia,2,IT,2011,high,15.9,0
ITC4,Lombardia,2,IT,2012,high,16.5,3.773584905660375
ITC4,Lombardia,2,IT,2013,high,17.2,4.242424242424238
ITC4,Lombardia,2,IT,2014,high,17.9,4.069767441860462
ITC4,Lombardia,2,IT,2015,high,19.3,7.821229050279342
ITC4,Lombardia,2,IT,2016,high,19.3,0
ITC4,Lombardia,2,IT,2017,high,20.4,5.699481865284963
ITC4,Lombardia,2,IT,2018,high,21.3,4.411764705882364
ITC4,Lombardia,2,IT,2019,high,21.2,-0.46948356807512404
ITC4,Lombardia,2,IT,2020,high,21.6,1.8867924528301987
ITC4,Lombardia,2,IT,2021,high,21.2,-1.8518518518518614
ITC4,Lombardia,2,IT,2022,high,21.8,2.8301886792452895
ITC4,Lombardia,2,IT,2023,high,23.5,7.798165137614675
ITC4,Lombardia,2,IT,2024,high,23.9,1.7021276595744619
ITF,Sud,1,IT,2008,high,12.6,NA
ITF,Sud,1,IT,2009,high,12.7,0.7936507936507908
ITF,Sud,1,IT,2010,high,13,2.362204724409455
ITF,Sud,1,IT,2011,high,12.9,-0.7692307692307665
ITF,Sud,1,IT,2012,high,13.9,7.751937984496124
ITF,Sud,1,IT,2013,high,14.4,3.5971223021582732
ITF,Sud,1,IT,2014,high,14.6,1.388888888888884
ITF,Sud,1,IT,2015,high,14.9,2.0547945205479503
ITF,Sud,1,IT,2016,high,14.9,0
ITF,Sud,1,IT,2017,high,15.4,3.3557046979865772
ITF,Sud,1,IT,2018,high,15.7,1.9480519480519412
ITF,Sud,1,IT,2019,high,16.2,3.1847133757961785
ITF,Sud,1,IT,2020,high,16.4,1.2345679012345634
ITF,Sud,1,IT,2021,high,16.8,2.4390243902439157
ITF,Sud,1,IT,2022,high,17.2,2.3809523809523725
