geo,year,unemployment_rate,geo_label,NUTS_level,Country_code,unemployment_rate_pct_diff
ES6,2002,20.2,Sur,1,ES,-1.4634146341463448
ES6,2003,19.8,Sur,1,ES,-1.9801980198019733
ES6,2004,19.1,Sur,1,ES,-3.535353535353532
ES6,2005,18.1,Sur,1,ES,-5.235602094240837
ES6,2006,16.4,Sur,1,ES,-9.39226519337018
ES6,2007,16.5,Sur,1,ES,0.6097560975609843
ES6,2008,19.4,Sur,1,ES,17.575757575757567
ES6,2009,23.7,Sur,1,ES,22.16494845360825
ES6,2010,24.5,Sur,1,ES,3.3755274261603407
ES6,2011,25,Sur,1,ES,2.0408163265306123
ES6,2012,27.3,Sur,1,ES,9.200000000000003
ES6,2013,27.3,Sur,1,ES,0
ES6,2014,24.9,Sur,1,ES,-8.791208791208799
ES6,2015,24,Sur,1,ES,-3.6144578313252955
ES6,2016,22.2,Sur,1,ES,-7.500000000000003
ES6,2017,20.9,Sur,1,ES,-5.855855855855859
ES6,2018,19.5,Sur,1,ES,-6.698564593301429
ES6,2019,18.6,Sur,1,ES,-4.615384615384608
ES6,2020,20.9,Sur,1,ES,12.365591397849446
ES6,2021,17,Sur,1,ES,-18.660287081339707
ES6,2022,14.7,Sur,1,ES,-13.529411764705888
ES6,2023,15.3,Sur,1,ES,4.081632653061234
ES6,2024,14.5,Sur,1,ES,-5.228758169934645
ES61,2000,22.2,Andalucía,2,ES,NA
ES61,2001,21.1,Andalucía,2,ES,-4.954954954954945
ES61,2002,20.8,Andalucía,2,ES,-1.4218009478673017
ES61,2003,20.5,Andalucía,2,ES,-1.4423076923076956
ES61,2004,19.7,Andalucía,2,ES,-3.9024390243902474
ES61,2005,18.4,Andalucía,2,ES,-6.598984771573608
ES61,2006,16.8,Andalucía,2,ES,-8.695652173913032
ES61,2007,16.8,Andalucía,2,ES,0
ES61,2008,19.6,Andalucía,2,ES,16.66666666666667
ES61,2009,24,Andalucía,2,ES,22.448979591836725
ES61,2010,24.7,Andalucía,2,ES,2.9166666666666634
ES61,2011,25.1,Andalucía,2,ES,1.6194331983805754
ES61,2012,28,Andalucía,2,ES,11.553784860557762
ES61,2013,28.1,Andalucía,2,ES,0.3571428571428622
ES61,2014,25.5,Andalucía,2,ES,-9.252669039145912
ES61,2015,24.1,Andalucía,2,ES,-5.490196078431367
ES61,2016,22.7,Andalucía,2,ES,-5.809128630705403
ES61,2017,21.4,Andalucía,2,ES,-5.726872246696039
ES61,2018,20.1,Andalucía,2,ES,-6.074766355140174
ES61,2019,19,Andalucía,2,ES,-5.472636815920405
ES61,2020,21.9,Andalucía,2,ES,15.263157894736834
ES61,2021,17.3,Andalucía,2,ES,-21.004566210045652
ES61,2022,14.8,Andalucía,2,ES,-14.45086705202312
ES61,2023,15.4,Andalucía,2,ES,4.054054054054052
ES61,2024,14.6,Andalucía,2,ES,-5.194805194805199
ES62,2000,17.3,Región de Murcia,2,ES,NA
ES62,2001,16.7,Región de Murcia,2,ES,-3.468208092485557
ES62,2002,15.9,Región de Murcia,2,ES,-4.790419161676641
ES62,2003,14.9,Región de Murcia,2,ES,-6.289308176100629
ES62,2004,15,Región de Murcia,2,ES,0.671140939597313
ES62,2005,15.8,Región de Murcia,2,ES,5.3333333333333375
ES62,2006,13,Región de Murcia,2,ES,-17.721518987341774
ES62,2007,13.8,Región de Murcia,2,ES,6.153846153846159
ES62,2008,17.4,Región de Murcia,2,ES,26.08695652173911
ES62,2009,22,Región de Murcia,2,ES,26.436781609195414
ES62,2010,21.9,Región de Murcia,2,ES,-0.454545454545461
ES62,2011,23.9,Región de Murcia,2,ES,9.132420091324201
ES62,2012,22.7,Región de Murcia,2,ES,-5.020920502092047
ES62,2013,22,Región de Murcia,2,ES,-3.0837004405286312
ES62,2014,21,Región de Murcia,2,ES,-4.545454545454546
ES62,2015,22.5,Región de Murcia,2,ES,7.142857142857142
ES62,2016,18.7,Región de Murcia,2,ES,-16.888888888888893
ES62,2017,17.2,Región de Murcia,2,ES,-8.0213903743315509
ES62,2018,15.3,Región de Murcia,2,ES,-11.046511627906968
ES62,2019,15.4,Región de Murcia,2,ES,0.6535947712418277
ES62,2020,15.2,Región de Murcia,2,ES,-1.2987012987013056
ES62,2021,14.6,Región de Murcia,2,ES,-3.947368421052629
ES62,2022,13.9,Región de Murcia,2,ES,-4.794520547945201
ES62,2023,14.8,Región de Murcia,2,ES,6.4748201438848945
ES62,2024,13.9,Región de Murcia,2,ES,-6.081081081081083
ES63,2000,22.7,Ciudad de Ceuta,2,ES,NA
ES63,2001,24.7,Ciudad de Ceuta,2,ES,8.81057268722467
ES63,2002,32,Ciudad de Ceuta,2,ES,29.554655870445345
ES63,2003,25.4,Ciudad de Ceuta,2,ES,-20.625000000000004
ES63,2004,25.3,Ciudad de Ceuta,2,ES,-0.39370078740156644
ES63,2005,31.2,Ciudad de Ceuta,2,ES,23.32015810276679
ES63,2006,35.1,Ciudad de Ceuta,2,ES,12.500000000000009
ES63,2007,30.9,Ciudad de Ceuta,2,ES,-11.965811965811973
ES63,2008,28.8,Ciudad de Ceuta,2,ES,-6.7961165048543615
ES63,2009,25.1,Ciudad de Ceuta,2,ES,-12.847222222222218
ES63,2010,34,Ciudad de Ceuta,2,ES,35.458167330677284
ES63,2011,30.4,Ciudad de Ceuta,2,ES,-10.58823529411765
ES63,2012,35.2,Ciudad de Ceuta,2,ES,15.789473684210542
ES63,2013,34.4,Ciudad de Ceuta,2,ES,-2.2727272727272845
ES63,2014,35.7,Ciudad de Ceuta,2,ES,3.7790697674418725
ES63,2015,34.4,Ciudad de Ceuta,2,ES,-3.6414565826330647
ES63,2016,26.6,Ciudad de Ceuta,2,ES,-22.674418604651155
ES63,2017,22.5,Ciudad de Ceuta,2,ES,-15.41353383458647
ES63,2018,24.8,Ciudad de Ceuta,2,ES,10.222222222222225
ES63,2019,22.8,Ciudad de Ceuta,2,ES,-8.064516129032258
ES63,2020,26.8,Ciudad de Ceuta,2,ES,17.543859649122805
ES63,2021,24.3,Ciudad de Ceuta,2,ES,-9.328358208955223
ES63,2022,18.4,Ciudad de Ceuta,2,ES,-24.27983539094651
ES63,2023,15.1,Ciudad de Ceuta,2,ES,-17.93478260869565
ES63,2024,11.6,Ciudad de Ceuta,2,ES,-23.17880794701987
ES64,2000,23.3,Ciudad de Melilla,2,ES,NA
ES64,2001,21.7,Ciudad de Melilla,2,ES,-6.866952789699576
ES64,2002,23.4,Ciudad de Melilla,2,ES,7.834101382488476
ES64,2003,23.6,Ciudad de Melilla,2,ES,0.854700854700867
ES64,2004,22.3,Ciudad de Melilla,2,ES,-5.5084745762711895
ES64,2005,25,Ciudad de Melilla,2,ES,12.107623318385647
ES64,2006,21.9,Ciudad de Melilla,2,ES,-12.400000000000006
ES64,2007,23.1,Ciudad de Melilla,2,ES,5.4794520547945345
ES64,2008,23.5,Ciudad de Melilla,2,ES,1.7316017316017254
ES64,2009,23.5,Ciudad de Melilla,2,ES,0
ES64,2010,31.9,Ciudad de Melilla,2,ES,35.744680851063826
ES64,2011,21.5,Ciudad de Melilla,2,ES,-32.60188087774294
ES64,2012,28.3,Ciudad de Melilla,2,ES,31.627906976744192
ES64,2013,32.1,Ciudad de Melilla,2,ES,13.427561837455832
ES64,2014,21.1,Ciudad de Melilla,2,ES,-34.26791277258567
ES64,2015,25.9,Ciudad de Melilla,2,ES,22.748815165876763
ES64,2016,27.1,Ciudad de Melilla,2,ES,4.633204633204644
ES64,2017,29.1,Ciudad de Melilla,2,ES,7.380073800738007
ES64,2018,23.9,Ciudad de Melilla,2,ES,-17.869415807560145
ES64,2019,27.5,Ciudad de Melilla,2,ES,15.062761506276157
ES64,2020,27.3,Ciudad de Melilla,2,ES,-0.7272727272727246
ES64,2021,24.4,Ciudad de Melilla,2,ES,-10.622710622710631
ES64,2022,21.5,Ciudad de Melilla,2,ES,-11.885245901639339
ES64,2023,18.5,Ciudad de Melilla,2,ES,-13.953488372093023
ES64,2024,19.2,Ciudad de Melilla,2,ES,3.7837837837837798
ES7,2000,17.9,Canarias,1,ES,NA
ES7,2001,17.9,Canarias,1,ES,0
ES7,2002,17.3,Canarias,1,ES,-3.351955307262558
ES7,2003,17.1,Canarias,1,ES,-1.1560693641618456
ES7,2004,17.7,Canarias,1,ES,3.5087719298245488
ES7,2005,16.1,Canarias,1,ES,-9.03954802259886
ES7,2006,15.2,Canarias,1,ES,-5.590062111801255
ES7,2007,14.4,Canarias,1,ES,-5.263157894736835
ES7,2008,19.5,Canarias,1,ES,35.416666666666664
ES7,2009,23,Canarias,1,ES,17.94871794871795
ES7,2010,24.6,Canarias,1,ES,6.956521739130441
ES7,2011,25.4,Canarias,1,ES,3.2520325203251916
ES7,2012,27.4,Canarias,1,ES,7.874015748031496
ES7,2013,28.6,Canarias,1,ES,4.379562043795631
ES7,2014,25.6,Canarias,1,ES,-10.48951048951049
ES7,2015,24.2,Canarias,1,ES,-5.468750000000008
ES7,2016,20.8,Canarias,1,ES,-14.049586776859499
ES7,2017,19.1,Canarias,1,ES,-8.17307692307692
ES7,2018,19.1,Canarias,1,ES,0
ES7,2019,19.9,Canarias,1,ES,4.188481675392655
ES7,2020,23.2,Canarias,1,ES,16.582914572864325
ES7,2021,19.8,Canarias,1,ES,-14.655172413793096
ES7,2022,14.2,Canarias,1,ES,-28.282828282828287
ES7,2023,13.9,Canarias,1,ES,-2.112676056338021
ES7,2024,14,Canarias,1,ES,0.7194244604316521
ES70,2000,17.9,Canarias,2,ES,NA
ES70,2001,17.9,Canarias,2,ES,0
ES70,2002,17.3,Canarias,2,ES,-3.351955307262558
ES70,2003,17.1,Canarias,2,ES,-1.1560693641618456
ES70,2004,17.7,Canarias,2,ES,3.5087719298245488
ES70,2005,16.1,Canarias,2,ES,-9.03954802259886
ES70,2006,15.2,Canarias,2,ES,-5.590062111801255
ES70,2007,14.4,Canarias,2,ES,-5.263157894736835
ES70,2008,19.5,Canarias,2,ES,35.416666666666664
ES70,2009,23,Canarias,2,ES,17.94871794871795
ES70,2010,24.6,Canarias,2,ES,6.956521739130441
ES70,2011,25.4,Canarias,2,ES,3.2520325203251916
ES70,2012,27.4,Canarias,2,ES,7.874015748031496
ES70,2013,28.6,Canarias,2,ES,4.379562043795631
ES70,2014,25.6,Canarias,2,ES,-10.48951048951049
ES70,2015,24.2,Canarias,2,ES,-5.468750000000008
ES70,2016,20.8,Canarias,2,ES,-14.049586776859499
ES70,2017,19.1,Canarias,2,ES,-8.17307692307692
ES70,2018,19.1,Canarias,2,ES,0
ES70,2019,19.9,Canarias,2,ES,4.188481675392655
ES70,2020,23.2,Canarias,2,ES,16.582914572864325
ES70,2021,19.8,Canarias,2,ES,-14.655172413793096
ES70,2022,14.2,Canarias,2,ES,-28.282828282828287
ES70,2023,13.9,Canarias,2,ES,-2.112676056338021
ES70,2024,14,Canarias,2,ES,0.7194244604316521
FI,2000,11.8,Finland,0,FI,NA
FI,2001,10.5,Finland,0,FI,-11.016949152542379
FI,2002,10.2,Finland,0,FI,-2.857142857142864
FI,2003,10.6,Finland,0,FI,3.921568627450984
FI,2004,10.7,Finland,0,FI,0.943396226415091
FI,2005,9.5,Finland,0,FI,-11.214953271028032
FI,2006,9.4,Finland,0,FI,-1.0526315789473648
FI,2007,8.4,Finland,0,FI,-10.638297872340425
FI,2008,8.9,Finland,0,FI,5.952380952380952
FI,2009,11.3,Finland,0,FI,26.966292134831466
FI,2010,10.5,Finland,0,FI,-7.079646017699121
FI,2011,10,Finland,0,FI,-4.761904761904762
FI,2012,10.4,Finland,0,FI,4.0000000000000036
FI,2013,10.9,Finland,0,FI,4.8076923076923075
FI,2014,11.8,Finland,0,FI,8.256880733944957
FI,2015,12.4,Finland,0,FI,5.0847457627118615
FI,2016,11.7,Finland,0,FI,-5.645161290322589
FI,2017,10.9,Finland,0,FI,-6.837606837606828
FI,2018,10.1,Finland,0,FI,-7.339449541284409
FI,2019,9.5,Finland,0,FI,-5.940594059405938
FI,2020,10.3,Finland,0,FI,8.421052631578956
FI,2021,9.3,Finland,0,FI,-9.70873786407767
FI,2022,9.5,Finland,0,FI,2.1505376344085945
FI,2023,9.4,Finland,0,FI,-1.0526315789473648
FI,2024,10,Finland,0,FI,6.382978723404251
FI1,2000,11.8,Manner-Suomi,1,FI,NA
FI1,2001,10.5,Manner-Suomi,1,FI,-11.016949152542379
FI1,2002,10.2,Manner-Suomi,1,FI,-2.857142857142864
FI1,2003,10.7,Manner-Suomi,1,FI,4.901960784313726
FI1,2004,10.7,Manner-Suomi,1,FI,0
FI1,2005,9.5,Manner-Suomi,1,FI,-11.214953271028032
FI1,2006,9.4,Manner-Suomi,1,FI,-1.0526315789473648
FI1,2007,8.4,Manner-Suomi,1,FI,-10.638297872340425
FI1,2008,8.9,Manner-Suomi,1,FI,5.952380952380952
FI1,2009,11.3,Manner-Suomi,1,FI,26.966292134831466
FI1,2010,10.5,Manner-Suomi,1,FI,-7.079646017699121
FI1,2011,10,Manner-Suomi,1,FI,-4.761904761904762
FI1,2012,10.4,Manner-Suomi,1,FI,4.0000000000000036
FI1,2013,10.9,Manner-Suomi,1,FI,4.8076923076923075
FI1,2014,11.8,Manner-Suomi,1,FI,8.256880733944957
FI1,2015,12.4,Manner-Suomi,1,FI,5.0847457627118615
FI1,2016,11.7,Manner-Suomi,1,FI,-5.645161290322589
FI1,2017,11,Manner-Suomi,1,FI,-5.982905982905977
FI1,2018,10.1,Manner-Suomi,1,FI,-8.181818181818185
FI1,2019,9.5,Manner-Suomi,1,FI,-5.940594059405938
FI1,2020,10.3,Manner-Suomi,1,FI,8.421052631578956
FI1,2021,9.3,Manner-Suomi,1,FI,-9.70873786407767
FI1,2022,9.5,Manner-Suomi,1,FI,2.1505376344085945
FI1,2023,9.4,Manner-Suomi,1,FI,-1.0526315789473648
FI1,2024,10,Manner-Suomi,1,FI,6.382978723404251
FI19,2000,12.9,Länsi-Suomi,2,FI,NA
FI19,2001,10.9,Länsi-Suomi,2,FI,-15.503875968992247
FI19,2002,10.1,Länsi-Suomi,2,FI,-7.339449541284409
FI19,2003,11.1,Länsi-Suomi,2,FI,9.900990099009901
FI19,2004,10.3,Länsi-Suomi,2,FI,-7.2072072072071975
FI19,2005,9.4,Länsi-Suomi,2,FI,-8.737864077669906
FI19,2006,8.9,Länsi-Suomi,2,FI,-5.319148936170213
FI19,2007,8.5,Länsi-Suomi,2,FI,-4.494382022471914
FI19,2008,9.2,Länsi-Suomi,2,FI,8.23529411764705
FI19,2009,11.7,Länsi-Suomi,2,FI,27.173913043478265
FI19,2010,11.1,Länsi-Suomi,2,FI,-5.128205128205125
FI19,2011,11.3,Länsi-Suomi,2,FI,1.8018018018018116
FI19,2012,11.9,Länsi-Suomi,2,FI,5.309734513274333
FI19,2013,11.9,Länsi-Suomi,2,FI,0
FI19,2014,12.5,Länsi-Suomi,2,FI,5.042016806722685
FI19,2015,12.9,Länsi-Suomi,2,FI,3.200000000000003
FI19,2016,12.5,Länsi-Suomi,2,FI,-3.1007751937984525
FI19,2017,10.9,Länsi-Suomi,2,FI,-12.799999999999997
FI19,2018,10.5,Länsi-Suomi,2,FI,-3.6697247706422047
FI19,2019,10.8,Länsi-Suomi,2,FI,2.857142857142864
FI19,2020,11.5,Länsi-Suomi,2,FI,6.481481481481474
FI19,2021,9.9,Länsi-Suomi,2,FI,-13.913043478260867
FI19,2022,9.1,Länsi-Suomi,2,FI,-8.080808080808087
FI19,2023,9.3,Länsi-Suomi,2,FI,2.19780219780221
FI19,2024,9.3,Länsi-Suomi,2,FI,0
FI1B,2005,7.4,Helsinki-Uusimaa,2,FI,NA
FI1B,2006,7.2,Helsinki-Uusimaa,2,FI,-2.702702702702705
FI1B,2007,6.4,Helsinki-Uusimaa,2,FI,-11.111111111111107
FI1B,2008,6.8,Helsinki-Uusimaa,2,FI,6.249999999999992
FI1B,2009,9.3,Helsinki-Uusimaa,2,FI,36.764705882352956
FI1B,2010,8.6,Helsinki-Uusimaa,2,FI,-7.526881720430119
FI1B,2011,7.9,Helsinki-Uusimaa,2,FI,-8.139534883720923
FI1B,2012,8.1,Helsinki-Uusimaa,2,FI,2.531645569620244
FI1B,2013,8.3,Helsinki-Uusimaa,2,FI,2.469135802469149
FI1B,2014,9.6,Helsinki-Uusimaa,2,FI,15.662650602409625
FI1B,2015,9.8,Helsinki-Uusimaa,2,FI,2.0833333333333446
FI1B,2016,9.2,Helsinki-Uusimaa,2,FI,-6.122448979591851
FI1B,2017,9,Helsinki-Uusimaa,2,FI,-2.173913043478253
FI1B,2018,8.5,Helsinki-Uusimaa,2,FI,-5.555555555555555
FI1B,2019,7.2,Helsinki-Uusimaa,2,FI,-15.294117647058822
FI1B,2020,8,Helsinki-Uusimaa,2,FI,11.111111111111107
FI1B,2021,7,Helsinki-Uusimaa,2,FI,-12.5
FI1B,2022,7.9,Helsinki-Uusimaa,2,FI,12.857142857142861
FI1B,2023,8.5,Helsinki-Uusimaa,2,FI,7.594936708860754
FI1B,2024,8.9,Helsinki-Uusimaa,2,FI,4.70588235294118
FI1C,2005,9.6,Etelä-Suomi,2,FI,NA
FI1C,2006,9.6,Etelä-Suomi,2,FI,0
FI1C,2007,8.6,Etelä-Suomi,2,FI,-10.416666666666668
FI1C,2008,9,Etelä-Suomi,2,FI,4.651162790697678
FI1C,2009,10.7,Etelä-Suomi,2,FI,18.88888888888888
FI1C,2010,10.6,Etelä-Suomi,2,FI,-0.9345794392523332
FI1C,2011,10.6,Etelä-Suomi,2,FI,0
FI1C,2012,10.3,Etelä-Suomi,2,FI,-2.830188679245273
FI1C,2013,11.5,Etelä-Suomi,2,FI,11.650485436893195
FI1C,2014,13,Etelä-Suomi,2,FI,13.043478260869565
FI1C,2015,13.5,Etelä-Suomi,2,FI,3.8461538461538463
FI1C,2016,12.7,Etelä-Suomi,2,FI,-5.925925925925931
FI1C,2017,12.1,Etelä-Suomi,2,FI,-4.724409448818895
FI1C,2018,10.7,Etelä-Suomi,2,FI,-11.5702479338843
FI1C,2019,9.5,Etelä-Suomi,2,FI,-11.214953271028032
FI1C,2020,10.3,Etelä-Suomi,2,FI,8.421052631578956
FI1C,2021,10,Etelä-Suomi,2,FI,-2.9126213592233077
FI1C,2022,10.3,Etelä-Suomi,2,FI,3.000000000000007
FI1C,2023,9.2,Etelä-Suomi,2,FI,-10.67961165048545
FI1C,2024,10.9,Etelä-Suomi,2,FI,18.47826086956523
FI1D,2005,12,Pohjois- ja Itä-Suomi,2,FI,NA
FI1D,2006,12.2,Pohjois- ja Itä-Suomi,2,FI,1.6666666666666607
FI1D,2007,10.8,Pohjois- ja Itä-Suomi,2,FI,-11.475409836065563
FI1D,2008,11.3,Pohjois- ja Itä-Suomi,2,FI,4.62962962962963
FI1D,2009,14.1,Pohjois- ja Itä-Suomi,2,FI,24.77876106194689
FI1D,2010,12.4,Pohjois- ja Itä-Suomi,2,FI,-12.056737588652478
FI1D,2011,11.1,Pohjois- ja Itä-Suomi,2,FI,-10.483870967741941
FI1D,2012,11.8,Pohjois- ja Itä-Suomi,2,FI,6.306306306306316
FI1D,2013,12.7,Pohjois- ja Itä-Suomi,2,FI,7.627118644067784
FI1D,2014,13,Pohjois- ja Itä-Suomi,2,FI,2.362204724409455
FI1D,2015,14.5,Pohjois- ja Itä-Suomi,2,FI,11.538461538461538
FI1D,2016,13.6,Pohjois- ja Itä-Suomi,2,FI,-6.206896551724141
FI1D,2017,12.7,Pohjois- ja Itä-Suomi,2,FI,-6.6176470588235325
FI1D,2018,11.4,Pohjois- ja Itä-Suomi,2,FI,-10.236220472440936
FI1D,2019,11.4,Pohjois- ja Itä-Suomi,2,FI,0
FI1D,2020,12.2,Pohjois- ja Itä-Suomi,2,FI,7.017543859649113
FI1D,2021,11.3,Pohjois- ja Itä-Suomi,2,FI,-7.377049180327858
FI1D,2022,11.8,Pohjois- ja Itä-Suomi,2,FI,4.424778761061947
FI1D,2023,11.1,Pohjois- ja Itä-Suomi,2,FI,-5.932203389830517
FI1D,2024,11.8,Pohjois- ja Itä-Suomi,2,FI,6.306306306306316
FI2,2000,NA,Åland,1,FI,NA
FI2,2001,NA,Åland,1,FI,NA
FI2,2002,NA,Åland,1,FI,NA
FI2,2003,NA,Åland,1,FI,NA
FI2,2004,NA,Åland,1,FI,NA
FI2,2005,NA,Åland,1,FI,NA
FI2,2006,NA,Åland,1,FI,NA
FI2,2007,NA,Åland,1,FI,NA
FI2,2008,NA,Åland,1,FI,NA
FI2,2009,NA,Åland,1,FI,NA
FI2,2010,NA,Åland,1,FI,NA
FI2,2011,NA,Åland,1,FI,NA
FI2,2012,NA,Åland,1,FI,NA
FI2,2013,NA,Åland,1,FI,NA
FI2,2014,NA,Åland,1,FI,NA
FI2,2015,NA,Åland,1,FI,NA
FI2,2016,NA,Åland,1,FI,NA
FI2,2017,NA,Åland,1,FI,NA
FI2,2018,NA,Åland,1,FI,NA
FI2,2019,NA,Åland,1,FI,NA
FI2,2020,NA,Åland,1,FI,NA
FI2,2021,NA,Åland,1,FI,NA
FI2,2022,NA,Åland,1,FI,NA
FI2,2023,NA,Åland,1,FI,NA
FI2,2024,NA,Åland,1,FI,NA
FI20,2000,NA,Åland,2,FI,NA
FI20,2001,NA,Åland,2,FI,NA
FI20,2002,NA,Åland,2,FI,NA
FI20,2003,NA,Åland,2,FI,NA
FI20,2004,NA,Åland,2,FI,NA
FI20,2005,NA,Åland,2,FI,NA
FI20,2006,NA,Åland,2,FI,NA
FI20,2007,NA,Åland,2,FI,NA
FI20,2008,NA,Åland,2,FI,NA
FI20,2009,NA,Åland,2,FI,NA
FI20,2010,NA,Åland,2,FI,NA
FI20,2011,NA,Åland,2,FI,NA
FI20,2012,NA,Åland,2,FI,NA
FI20,2013,NA,Åland,2,FI,NA
FI20,2014,NA,Åland,2,FI,NA
FI20,2015,NA,Åland,2,FI,NA
FI20,2016,NA,Åland,2,FI,NA
FI20,2017,NA,Åland,2,FI,NA
FI20,2018,NA,Åland,2,FI,NA
FI20,2019,NA,Åland,2,FI,NA
FI20,2020,NA,Åland,2,FI,NA
FI20,2021,NA,Åland,2,FI,NA
FI20,2022,NA,Åland,2,FI,NA
FI20,2023,NA,Åland,2,FI,NA
FI20,2024,NA,Åland,2,FI,NA
FR,2000,13.4,France,0,FR,NA
FR,2001,12.9,France,0,FR,-3.731343283582089
FR,2002,13.2,France,0,FR,2.325581395348829
FR,2003,12.8,France,0,FR,-3.0303030303030196
FR,2004,13.1,France,0,FR,2.3437499999999916
FR,2005,13.2,France,0,FR,0.7633587786259515
FR,2006,13.2,France,0,FR,0
FR,2007,12.8,France,0,FR,-3.0303030303030196
FR,2008,12.6,France,0,FR,-1.5625000000000084
FR,2009,14.7,France,0,FR,16.666666666666664
FR,2010,14.8,France,0,FR,0.680272108843547
FR,2011,14.7,France,0,FR,-0.6756756756756852
FR,2012,15.1,France,0,FR,2.7210884353741522
FR,2013,13.8,France,0,FR,-8.609271523178801
FR,2014,14.1,France,0,FR,2.173913043478253
FR,2015,14.7,France,0,FR,4.255319148936168
FR,2016,14.3,France,0,FR,-2.7210884353741402
FR,2017,13.8,France,0,FR,-3.4965034965034962
FR,2018,13.6,France,0,FR,-1.4492753623188481
FR,2019,13,France,0,FR,-4.411764705882351
FR,2020,14,France,0,FR,7.6923076923076925
FR,2021,12.8,France,0,FR,-8.571428571428566
FR,2022,12,France,0,FR,-6.250000000000005
FR,2023,12.3,France,0,FR,2.500000000000006
FR,2024,12.5,France,0,FR,1.6260162601625958
FR1,2000,11.1,Ile-de-France,1,FR,NA
FR1,2001,10.2,Ile-de-France,1,FR,-8.10810810810811
FR1,2002,11.6,Ile-de-France,1,FR,13.725490196078436
FR1,2003,11.8,Ile-de-France,1,FR,1.7241379310344922
FR1,2004,11.8,Ile-de-France,1,FR,0
FR1,2005,11.5,Ile-de-France,1,FR,-2.542372881355938
FR1,2006,11.9,Ile-de-France,1,FR,3.4782608695652204
FR1,2007,12.7,Ile-de-France,1,FR,6.722689075630243
FR1,2008,11.9,Ile-de-France,1,FR,-6.299212598425188
FR1,2009,12.5,Ile-de-France,1,FR,5.042016806722685
FR1,2010,13.2,Ile-de-France,1,FR,5.599999999999994
FR1,2011,12.8,Ile-de-France,1,FR,-3.0303030303030196
FR1,2012,13.1,Ile-de-France,1,FR,2.3437499999999916
FR1,2013,12.7,Ile-de-France,1,FR,-3.0534351145038197
FR1,2014,12.3,Ile-de-France,1,FR,-3.1496062992125875
FR1,2015,13.3,Ile-de-France,1,FR,8.130081300813007
FR1,2016,12.9,Ile-de-France,1,FR,-3.0075187969924837
FR1,2017,12.4,Ile-de-France,1,FR,-3.875968992248062
FR1,2018,12.6,Ile-de-France,1,FR,1.6129032258064457
FR1,2019,11.6,Ile-de-France,1,FR,-7.936507936507936
FR1,2020,12.3,Ile-de-France,1,FR,6.034482758620699
FR1,2021,11.4,Ile-de-France,1,FR,-7.317073170731709
FR1,2022,10.9,Ile-de-France,1,FR,-4.385964912280701
FR1,2023,10.9,Ile-de-France,1,FR,0
FR1,2024,11.2,Ile-de-France,1,FR,2.7522935779816415
FR10,2000,11.1,Ile-de-France,2,FR,NA
FR10,2001,10.2,Ile-de-France,2,FR,-8.10810810810811
FR10,2002,11.6,Ile-de-France,2,FR,13.725490196078436
FR10,2003,11.8,Ile-de-France,2,FR,1.7241379310344922
FR10,2004,11.8,Ile-de-France,2,FR,0
FR10,2005,11.5,Ile-de-France,2,FR,-2.542372881355938
FR10,2006,11.9,Ile-de-France,2,FR,3.4782608695652204
FR10,2007,12.7,Ile-de-France,2,FR,6.722689075630243
FR10,2008,11.9,Ile-de-France,2,FR,-6.299212598425188
FR10,2009,12.5,Ile-de-France,2,FR,5.042016806722685
FR10,2010,13.2,Ile-de-France,2,FR,5.599999999999994
FR10,2011,12.8,Ile-de-France,2,FR,-3.0303030303030196
FR10,2012,13.1,Ile-de-France,2,FR,2.3437499999999916
FR10,2013,12.7,Ile-de-France,2,FR,-3.0534351145038197
FR10,2014,12.3,Ile-de-France,2,FR,-3.1496062992125875
FR10,2015,13.3,Ile-de-France,2,FR,8.130081300813007
FR10,2016,12.9,Ile-de-France,2,FR,-3.0075187969924837
FR10,2017,12.4,Ile-de-France,2,FR,-3.875968992248062
FR10,2018,12.6,Ile-de-France,2,FR,1.6129032258064457
FR10,2019,11.6,Ile-de-France,2,FR,-7.936507936507936
FR10,2020,12.3,Ile-de-France,2,FR,6.034482758620699
FR10,2021,11.4,Ile-de-France,2,FR,-7.317073170731709
FR10,2022,10.9,Ile-de-France,2,FR,-4.385964912280701
FR10,2023,10.9,Ile-de-France,2,FR,0
FR10,2024,11.2,Ile-de-France,2,FR,2.7522935779816415
FRB,2000,12.8,Centre — Val de Loire,1,FR,NA
FRB,2001,11.4,Centre — Val de Loire,1,FR,-10.937500000000004
FRB,2002,11.3,Centre — Val de Loire,1,FR,-0.8771929824561372
FRB,2003,11.2,Centre — Val de Loire,1,FR,-0.8849557522124019
FRB,2004,13,Centre — Val de Loire,1,FR,16.071428571428577
FRB,2005,13.3,Centre — Val de Loire,1,FR,2.307692307692313
FRB,2006,11.3,Centre — Val de Loire,1,FR,-15.037593984962406
FRB,2007,10.8,Centre — Val de Loire,1,FR,-4.424778761061947
FRB,2008,13,Centre — Val de Loire,1,FR,20.370370370370363
FRB,2009,13.3,Centre — Val de Loire,1,FR,2.307692307692313
FRB,2010,11.2,Centre — Val de Loire,1,FR,-15.789473684210536
FRB,2011,12,Centre — Val de Loire,1,FR,7.1428571428571495
FRB,2012,15.8,Centre — Val de Loire,1,FR,31.66666666666667
FRB,2013,12.3,Centre — Val de Loire,1,FR,-22.151898734177212
FRB,2014,10.4,Centre — Val de Loire,1,FR,-15.447154471544716
