geo,year,unemployment_pct,geo_label,NUTS_level,Country_code,unemployment_diff
EL30,2021,11.9,Aττική,2,EL,-15.602836879432619
EL30,2022,10,Aττική,2,EL,-15.96638655462185
EL30,2023,9.4,Aττική,2,EL,-5.9999999999999964
EL30,2024,9.1,Aττική,2,EL,-3.191489361702135
EL41,2013,22,Βόρειο Αιγαίο,2,EL,NA
EL41,2014,22.4,Βόρειο Αιγαίο,2,EL,1.818181818181812
EL41,2015,18,Βόρειο Αιγαίο,2,EL,-19.642857142857135
EL41,2016,18.3,Βόρειο Αιγαίο,2,EL,1.6666666666666705
EL41,2017,22.5,Βόρειο Αιγαίο,2,EL,22.950819672131143
EL41,2018,22.3,Βόρειο Αιγαίο,2,EL,-0.8888888888888857
EL41,2019,17.7,Βόρειο Αιγαίο,2,EL,-20.627802690582968
EL41,2020,16.5,Βόρειο Αιγαίο,2,EL,-6.779661016949149
EL41,2021,13.9,Βόρειο Αιγαίο,2,EL,-15.757575757575756
EL41,2022,11.5,Βόρειο Αιγαίο,2,EL,-17.26618705035971
EL41,2023,10,Βόρειο Αιγαίο,2,EL,-13.043478260869565
EL41,2024,7.1,Βόρειο Αιγαίο,2,EL,-29.000000000000004
EL42,2013,21.3,Νότιο Αιγαίο,2,EL,NA
EL42,2014,20.1,Νότιο Αιγαίο,2,EL,-5.633802816901405
EL42,2015,14.9,Νότιο Αιγαίο,2,EL,-25.87064676616916
EL42,2016,17.5,Νότιο Αιγαίο,2,EL,17.4496644295302
EL42,2017,16,Νότιο Αιγαίο,2,EL,-8.571428571428571
EL42,2018,16.9,Νότιο Αιγαίο,2,EL,5.624999999999991
EL42,2019,13.7,Νότιο Αιγαίο,2,EL,-18.934911242603548
EL42,2020,16.7,Νότιο Αιγαίο,2,EL,21.897810218978105
EL42,2021,18.8,Νότιο Αιγαίο,2,EL,12.574850299401207
EL42,2022,10.7,Νότιο Αιγαίο,2,EL,-43.08510638297873
EL42,2023,7.1,Νότιο Αιγαίο,2,EL,-33.64485981308411
EL42,2024,9.9,Νότιο Αιγαίο,2,EL,39.43661971830987
EL43,2013,25,Κρήτη,2,EL,NA
EL43,2014,24,Κρήτη,2,EL,-4
EL43,2015,24.3,Κρήτη,2,EL,1.250000000000003
EL43,2016,22.6,Κρήτη,2,EL,-6.9958847736625485
EL43,2017,17.7,Κρήτη,2,EL,-21.68141592920355
EL43,2018,13.4,Κρήτη,2,EL,-24.29378531073446
EL43,2019,11.7,Κρήτη,2,EL,-12.686567164179113
EL43,2020,17.3,Κρήτη,2,EL,47.86324786324788
EL43,2021,16.3,Κρήτη,2,EL,-5.780346820809249
EL43,2022,12.1,Κρήτη,2,EL,-25.76687116564418
EL43,2023,10.8,Κρήτη,2,EL,-10.743801652892554
EL43,2024,8.6,Κρήτη,2,EL,-20.370370370370377
EL51,2013,26.8,"Aνατολική Μακεδονία, Θράκη",2,EL,NA
EL51,2014,24.3,"Aνατολική Μακεδονία, Θράκη",2,EL,-9.328358208955223
EL51,2015,23.4,"Aνατολική Μακεδονία, Θράκη",2,EL,-3.7037037037037126
EL51,2016,22.8,"Aνατολική Μακεδονία, Θράκη",2,EL,-2.564102564102555
EL51,2017,19.5,"Aνατολική Μακεδονία, Θράκη",2,EL,-14.473684210526319
EL51,2018,16,"Aνατολική Μακεδονία, Θράκη",2,EL,-17.94871794871795
EL51,2019,16.2,"Aνατολική Μακεδονία, Θράκη",2,EL,1.2499999999999956
EL51,2020,17.2,"Aνατολική Μακεδονία, Θράκη",2,EL,6.17283950617284
EL51,2021,18.5,"Aνατολική Μακεδονία, Θράκη",2,EL,7.558139534883726
EL51,2022,14.7,"Aνατολική Μακεδονία, Θράκη",2,EL,-20.540540540540544
EL51,2023,12.1,"Aνατολική Μακεδονία, Θράκη",2,EL,-17.68707482993197
EL51,2024,11.6,"Aνατολική Μακεδονία, Θράκη",2,EL,-4.132231404958678
EL52,2013,30.2,Κεντρική Μακεδονία,2,EL,NA
EL52,2014,28.7,Κεντρική Μακεδονία,2,EL,-4.966887417218543
EL52,2015,26,Κεντρική Μακεδονία,2,EL,-9.407665505226479
EL52,2016,24.5,Κεντρική Μακεδονία,2,EL,-5.769230769230769
EL52,2017,22.9,Κεντρική Μακεδονία,2,EL,-6.5306122448979655
EL52,2018,20.7,Κεντρική Μακεδονία,2,EL,-9.606986899563315
EL52,2019,19.6,Κεντρική Μακεδονία,2,EL,-5.314009661835739
EL52,2020,18.4,Κεντρική Μακεδονία,2,EL,-6.122448979591851
EL52,2021,16.1,Κεντρική Μακεδονία,2,EL,-12.499999999999986
EL52,2022,14.7,Κεντρική Μακεδονία,2,EL,-8.695652173913055
EL52,2023,14.1,Κεντρική Μακεδονία,2,EL,-4.081632653061222
EL52,2024,12.8,Κεντρική Μακεδονία,2,EL,-9.219858156028362
EL53,2013,31.6,Δυτική Μακεδονία,2,EL,NA
EL53,2014,27.6,Δυτική Μακεδονία,2,EL,-12.658227848101264
EL53,2015,30.8,Δυτική Μακεδονία,2,EL,11.594202898550723
EL53,2016,31.3,Δυτική Μακεδονία,2,EL,1.6233766233766231
EL53,2017,29.1,Δυτική Μακεδονία,2,EL,-7.028753993610221
EL53,2018,27,Δυτική Μακεδονία,2,EL,-7.216494845360829
EL53,2019,24.6,Δυτική Μακεδονία,2,EL,-8.888888888888884
EL53,2020,19.7,Δυτική Μακεδονία,2,EL,-19.91869918699188
EL53,2021,19.8,Δυτική Μακεδονία,2,EL,0.5076142131979768
EL53,2022,17.7,Δυτική Μακεδονία,2,EL,-10.606060606060613
EL53,2023,16.7,Δυτική Μακεδονία,2,EL,-5.649717514124294
EL53,2024,12.5,Δυτική Μακεδονία,2,EL,-25.149700598802394
EL54,2013,27.4,Ήπειρος,2,EL,NA
EL54,2014,26.8,Ήπειρος,2,EL,-2.1897810218978027
EL54,2015,24.6,Ήπειρος,2,EL,-8.208955223880594
EL54,2016,24.4,Ήπειρος,2,EL,-0.8130081300813123
EL54,2017,24.8,Ήπειρος,2,EL,1.6393442622950907
EL54,2018,20.1,Ήπειρος,2,EL,-18.951612903225804
EL54,2019,16.4,Ήπειρος,2,EL,-18.40796019900499
EL54,2020,17.9,Ήπειρος,2,EL,9.146341463414636
EL54,2021,15.1,Ήπειρος,2,EL,-15.642458100558654
EL54,2022,13.3,Ήπειρος,2,EL,-11.920529801324497
EL54,2023,13.8,Ήπειρος,2,EL,3.7593984962406015
EL54,2024,10.7,Ήπειρος,2,EL,-22.463768115942038
EL61,2013,25.5,Θεσσαλία,2,EL,NA
EL61,2014,25.6,Θεσσαλία,2,EL,0.3921568627451036
EL61,2015,27.1,Θεσσαλία,2,EL,5.859375
EL61,2016,25.5,Θεσσαλία,2,EL,-5.90405904059041
EL61,2017,20.7,Θεσσαλία,2,EL,-18.82352941176471
EL61,2018,18.4,Θεσσαλία,2,EL,-11.111111111111114
EL61,2019,18.7,Θεσσαλία,2,EL,1.6304347826086998
EL61,2020,16.9,Θεσσαλία,2,EL,-9.625668449197864
EL61,2021,16.7,Θεσσαλία,2,EL,-1.1834319526627177
EL61,2022,16.4,Θεσσαλία,2,EL,-1.796407185628747
EL61,2023,12.9,Θεσσαλία,2,EL,-21.341463414634138
EL61,2024,10,Θεσσαλία,2,EL,-22.48062015503876
EL62,2013,18.1,Ιόνια Νησιά,2,EL,NA
EL62,2014,21.4,Ιόνια Νησιά,2,EL,18.23204419889501
EL62,2015,19,Ιόνια Νησιά,2,EL,-11.214953271028032
EL62,2016,16,Ιόνια Νησιά,2,EL,-15.789473684210526
EL62,2017,19.7,Ιόνια Νησιά,2,EL,23.124999999999996
EL62,2018,16,Ιόνια Νησιά,2,EL,-18.78172588832487
EL62,2019,12.4,Ιόνια Νησιά,2,EL,-22.499999999999996
EL62,2020,16,Ιόνια Νησιά,2,EL,29.032258064516125
EL62,2021,13.2,Ιόνια Νησιά,2,EL,-17.500000000000004
EL62,2022,12.9,Ιόνια Νησιά,2,EL,-2.272727272727265
EL62,2023,14.7,Ιόνια Νησιά,2,EL,13.953488372093014
EL62,2024,16.2,Ιόνια Νησιά,2,EL,10.204081632653061
EL63,2013,28.4,Δυτική Ελλάδα,2,EL,NA
EL63,2014,28.7,Δυτική Ελλάδα,2,EL,1.0563380281690167
EL63,2015,28.5,Δυτική Ελλάδα,2,EL,-0.6968641114982554
EL63,2016,29.8,Δυτική Ελλάδα,2,EL,4.5614035087719325
EL63,2017,26.3,Δυτική Ελλάδα,2,EL,-11.74496644295302
EL63,2018,24.1,Δυτική Ελλάδα,2,EL,-8.36501901140684
EL63,2019,24.1,Δυτική Ελλάδα,2,EL,0
EL63,2020,21.6,Δυτική Ελλάδα,2,EL,-10.373443983402488
EL63,2021,17.5,Δυτική Ελλάδα,2,EL,-18.981481481481488
EL63,2022,12.6,Δυτική Ελλάδα,2,EL,-28.000000000000004
EL63,2023,9.8,Δυτική Ελλάδα,2,EL,-22.222222222222214
EL63,2024,10.1,Δυτική Ελλάδα,2,EL,3.061224489795907
EL64,2013,28.2,Στερεά Ελλάδα,2,EL,NA
EL64,2014,26.9,Στερεά Ελλάδα,2,EL,-4.609929078014187
EL64,2015,26,Στερεά Ελλάδα,2,EL,-3.345724907063192
EL64,2016,25,Στερεά Ελλάδα,2,EL,-3.8461538461538463
EL64,2017,20.9,Στερεά Ελλάδα,2,EL,-16.400000000000006
EL64,2018,18.9,Στερεά Ελλάδα,2,EL,-9.569377990430622
EL64,2019,17.2,Στερεά Ελλάδα,2,EL,-8.994708994708992
EL64,2020,19.3,Στερεά Ελλάδα,2,EL,12.209302325581405
EL64,2021,17.2,Στερεά Ελλάδα,2,EL,-10.880829015544048
EL64,2022,13.8,Στερεά Ελλάδα,2,EL,-19.76744186046511
EL64,2023,9.9,Στερεά Ελλάδα,2,EL,-28.260869565217394
EL64,2024,8.6,Στερεά Ελλάδα,2,EL,-13.131313131313139
EL65,2013,22,Πελοπόννησος,2,EL,NA
EL65,2014,23.4,Πελοπόννησος,2,EL,6.363636363636357
EL65,2015,22.3,Πελοπόννησος,2,EL,-4.700854700854692
EL65,2016,19.2,Πελοπόννησος,2,EL,-13.901345291479828
EL65,2017,16.8,Πελοπόννησος,2,EL,-12.499999999999993
EL65,2018,14.4,Πελοπόννησος,2,EL,-14.285714285714288
EL65,2019,12,Πελοπόννησος,2,EL,-16.666666666666668
EL65,2020,11.4,Πελοπόννησος,2,EL,-4.9999999999999964
EL65,2021,12.7,Πελοπόννησος,2,EL,11.403508771929815
EL65,2022,12.6,Πελοπόννησος,2,EL,-0.7874015748031469
EL65,2023,9.6,Πελοπόννησος,2,EL,-23.80952380952381
EL65,2024,7.6,Πελοπόννησος,2,EL,-20.833333333333336
ES11,2013,22.1,Galicia,2,ES,NA
ES11,2014,21.7,Galicia,2,ES,-1.8099547511312313
ES11,2015,19.3,Galicia,2,ES,-11.059907834101375
ES11,2016,17.2,Galicia,2,ES,-10.880829015544048
ES11,2017,15.7,Galicia,2,ES,-8.720930232558139
ES11,2018,13.3,Galicia,2,ES,-15.286624203821647
ES11,2019,11.8,Galicia,2,ES,-11.278195488721805
ES11,2020,12,Galicia,2,ES,1.6949152542372818
ES11,2021,11.6,Galicia,2,ES,-3.333333333333336
ES11,2022,11,Galicia,2,ES,-5.172413793103446
ES11,2023,9.7,Galicia,2,ES,-11.818181818181825
ES11,2024,9.4,Galicia,2,ES,-3.0927835051546286
ES12,2013,24.1,Principado de Asturias,2,ES,NA
ES12,2014,21.1,Principado de Asturias,2,ES,-12.448132780082986
ES12,2015,19.1,Principado de Asturias,2,ES,-9.47867298578199
ES12,2016,17.6,Principado de Asturias,2,ES,-7.853403141361256
ES12,2017,13.7,Principado de Asturias,2,ES,-22.15909090909092
ES12,2018,13.6,Principado de Asturias,2,ES,-0.7299270072992675
ES12,2019,14.2,Principado de Asturias,2,ES,4.411764705882351
ES12,2020,14.1,Principado de Asturias,2,ES,-0.7042253521126736
ES12,2021,12.3,Principado de Asturias,2,ES,-12.765957446808503
ES12,2022,12.5,Principado de Asturias,2,ES,1.6260162601625958
ES12,2023,12.1,Principado de Asturias,2,ES,-3.200000000000003
ES12,2024,10.1,Principado de Asturias,2,ES,-16.528925619834713
ES13,2013,20.5,Cantabria,2,ES,NA
ES13,2014,19.4,Cantabria,2,ES,-5.365853658536592
ES13,2015,17.7,Cantabria,2,ES,-8.762886597938142
ES13,2016,14.9,Cantabria,2,ES,-15.819209039548019
ES13,2017,13.6,Cantabria,2,ES,-8.724832214765105
ES13,2018,10.7,Cantabria,2,ES,-21.323529411764707
ES13,2019,10.3,Cantabria,2,ES,-3.738317757009333
ES13,2020,12.2,Cantabria,2,ES,18.44660194174756
ES13,2021,11.3,Cantabria,2,ES,-7.377049180327858
ES13,2022,9.6,Cantabria,2,ES,-15.04424778761063
ES13,2023,8.1,Cantabria,2,ES,-15.625
ES13,2024,7.8,Cantabria,2,ES,-3.7037037037037015
ES21,2013,16.6,País Vasco,2,ES,NA
ES21,2014,16.3,País Vasco,2,ES,-1.8072289156626546
ES21,2015,14.8,País Vasco,2,ES,-9.202453987730062
ES21,2016,12.6,País Vasco,2,ES,-14.864864864864872
ES21,2017,11.3,País Vasco,2,ES,-10.31746031746031
ES21,2018,10,País Vasco,2,ES,-11.504424778761067
ES21,2019,9.2,País Vasco,2,ES,-8.000000000000007
ES21,2020,9.5,País Vasco,2,ES,3.2608695652173996
ES21,2021,10.3,País Vasco,2,ES,8.421052631578956
ES21,2022,8.9,País Vasco,2,ES,-13.59223300970874
ES21,2023,7.7,País Vasco,2,ES,-13.483146067415733
ES21,2024,8.1,País Vasco,2,ES,5.194805194805188
ES22,2013,18,Comunidad Foral de Navarra,2,ES,NA
ES22,2014,15.7,Comunidad Foral de Navarra,2,ES,-12.777777777777782
ES22,2015,13.8,Comunidad Foral de Navarra,2,ES,-12.101910828025469
ES22,2016,12.5,Comunidad Foral de Navarra,2,ES,-9.420289855072468
ES22,2017,10.2,Comunidad Foral de Navarra,2,ES,-18.400000000000006
ES22,2018,10,Comunidad Foral de Navarra,2,ES,-1.9607843137254832
ES22,2019,8.2,Comunidad Foral de Navarra,2,ES,-18.000000000000007
ES22,2020,10.1,Comunidad Foral de Navarra,2,ES,23.17073170731708
ES22,2021,10.7,Comunidad Foral de Navarra,2,ES,5.940594059405938
ES22,2022,9.7,Comunidad Foral de Navarra,2,ES,-9.345794392523366
ES22,2023,9.9,Comunidad Foral de Navarra,2,ES,2.0618556701031037
ES22,2024,7.6,Comunidad Foral de Navarra,2,ES,-23.23232323232324
ES23,2013,20,La Rioja,2,ES,NA
ES23,2014,18.2,La Rioja,2,ES,-9.000000000000004
ES23,2015,15.4,La Rioja,2,ES,-15.38461538461538
ES23,2016,13.5,La Rioja,2,ES,-12.337662337662339
ES23,2017,12,La Rioja,2,ES,-11.11111111111111
ES23,2018,10.4,La Rioja,2,ES,-13.33333333333333
ES23,2019,10,La Rioja,2,ES,-3.8461538461538494
ES23,2020,10.8,La Rioja,2,ES,8.000000000000007
ES23,2021,11.6,La Rioja,2,ES,7.407407407407398
ES23,2022,9.6,La Rioja,2,ES,-17.24137931034483
ES23,2023,9.4,La Rioja,2,ES,-2.083333333333326
ES23,2024,9.7,La Rioja,2,ES,3.1914893617021165
ES24,2013,21.4,Aragón,2,ES,NA
ES24,2014,20.2,Aragón,2,ES,-5.607476635514016
ES24,2015,16.3,Aragón,2,ES,-19.3069306930693
ES24,2016,14.8,Aragón,2,ES,-9.202453987730062
ES24,2017,11.7,Aragón,2,ES,-20.945945945945954
ES24,2018,10.6,Aragón,2,ES,-9.401709401709399
ES24,2019,10,Aragón,2,ES,-5.660377358490563
ES24,2020,11.7,Aragón,2,ES,16.999999999999993
ES24,2021,10.3,Aragón,2,ES,-11.965811965811953
ES24,2022,9.6,Aragón,2,ES,-6.796116504854378
ES24,2023,8.6,Aragón,2,ES,-10.416666666666668
ES24,2024,8.1,Aragón,2,ES,-5.813953488372093
ES30,2013,19.8,Comunidad de Madrid,2,ES,NA
ES30,2014,18.8,Comunidad de Madrid,2,ES,-5.05050505050505
ES30,2015,17.1,Comunidad de Madrid,2,ES,-9.042553191489358
ES30,2016,15.7,Comunidad de Madrid,2,ES,-8.187134502923989
ES30,2017,13.4,Comunidad de Madrid,2,ES,-14.649681528662414
ES30,2018,12.2,Comunidad de Madrid,2,ES,-8.955223880597023
ES30,2019,10.6,Comunidad de Madrid,2,ES,-13.114754098360654
ES30,2020,12.5,Comunidad de Madrid,2,ES,17.924528301886795
ES30,2021,11.7,Comunidad de Madrid,2,ES,-6.400000000000006
ES30,2022,11.2,Comunidad de Madrid,2,ES,-4.273504273504273
ES30,2023,10,Comunidad de Madrid,2,ES,-10.714285714285708
ES30,2024,9,Comunidad de Madrid,2,ES,-10
ES41,2013,21.8,Castilla y León,2,ES,NA
ES41,2014,20.8,Castilla y León,2,ES,-4.587155963302751
ES41,2015,18.3,Castilla y León,2,ES,-12.019230769230768
ES41,2016,15.8,Castilla y León,2,ES,-13.661202185792348
ES41,2017,14.1,Castilla y León,2,ES,-10.759493670886082
ES41,2018,12.1,Castilla y León,2,ES,-14.184397163120568
ES41,2019,11.6,Castilla y León,2,ES,-4.132231404958678
ES41,2020,12.1,Castilla y León,2,ES,4.310344827586207
ES41,2021,11.6,Castilla y León,2,ES,-4.132231404958678
ES41,2022,9.9,Castilla y León,2,ES,-14.655172413793096
ES41,2023,9.7,Castilla y León,2,ES,-2.020202020202031
ES41,2024,9.4,Castilla y León,2,ES,-3.0927835051546286
ES42,2013,30,Castilla-La Mancha,2,ES,NA
ES42,2014,29,Castilla-La Mancha,2,ES,-3.3333333333333335
ES42,2015,26.4,Castilla-La Mancha,2,ES,-8.965517241379315
ES42,2016,23.6,Castilla-La Mancha,2,ES,-10.606060606060595
ES42,2017,20.8,Castilla-La Mancha,2,ES,-11.864406779661019
ES42,2018,18.2,Castilla-La Mancha,2,ES,-12.500000000000005
ES42,2019,16.2,Castilla-La Mancha,2,ES,-10.989010989010989
ES42,2020,17.7,Castilla-La Mancha,2,ES,9.25925925925926
ES42,2021,15.7,Castilla-La Mancha,2,ES,-11.299435028248588
ES42,2022,14.6,Castilla-La Mancha,2,ES,-7.006369426751591
ES42,2023,13.2,Castilla-La Mancha,2,ES,-9.589041095890414
ES42,2024,13.3,Castilla-La Mancha,2,ES,0.7575757575757683
ES43,2013,33.9,Extremadura,2,ES,NA
ES43,2014,29.8,Extremadura,2,ES,-12.094395280235982
ES43,2015,29.1,Extremadura,2,ES,-2.3489932885906017
ES43,2016,27.5,Extremadura,2,ES,-5.498281786941585
ES43,2017,26.3,Extremadura,2,ES,-4.3636363636363615
ES43,2018,23.7,Extremadura,2,ES,-9.885931558935367
ES43,2019,21.6,Extremadura,2,ES,-8.860759493670878
ES43,2020,21.8,Extremadura,2,ES,0.9259259259259226
ES43,2021,20.2,Extremadura,2,ES,-7.339449541284409
ES43,2022,17.3,Extremadura,2,ES,-14.35643564356435
ES43,2023,17.4,Extremadura,2,ES,0.5780346820809125
ES43,2024,15.5,Extremadura,2,ES,-10.91954022988505
ES51,2013,23.1,Cataluña,2,ES,NA
ES51,2014,20.3,Cataluña,2,ES,-12.121212121212123
ES51,2015,18.6,Cataluña,2,ES,-8.3743842364532
ES51,2016,15.7,Cataluña,2,ES,-15.591397849462377
ES51,2017,13.4,Cataluña,2,ES,-14.649681528662414
ES51,2018,11.5,Cataluña,2,ES,-14.179104477611942
ES51,2019,11,Cataluña,2,ES,-4.3478260869565215
ES51,2020,12.6,Cataluña,2,ES,14.545454545454541
ES51,2021,11.7,Cataluña,2,ES,-7.142857142857145
ES51,2022,10,Cataluña,2,ES,-14.529914529914526
ES51,2023,9.3,Cataluña,2,ES,-6.999999999999992
ES51,2024,8.9,Cataluña,2,ES,-4.3010752688172085
ES52,2013,28.1,Comunitat Valenciana,2,ES,NA
ES52,2014,25.8,Comunitat Valenciana,2,ES,-8.185053380782922
ES52,2015,22.8,Comunitat Valenciana,2,ES,-11.627906976744185
ES52,2016,20.6,Comunitat Valenciana,2,ES,-9.649122807017541
ES52,2017,18.2,Comunitat Valenciana,2,ES,-11.650485436893215
ES52,2018,15.6,Comunitat Valenciana,2,ES,-14.285714285714285
ES52,2019,14.1,Comunitat Valenciana,2,ES,-9.615384615384617
ES52,2020,16.2,Comunitat Valenciana,2,ES,14.893617021276592
ES52,2021,16.1,Comunitat Valenciana,2,ES,-0.6172839506172708
ES52,2022,13.3,Comunitat Valenciana,2,ES,-17.39130434782609
ES52,2023,12.8,Comunitat Valenciana,2,ES,-3.7593984962406015
ES52,2024,12.6,Comunitat Valenciana,2,ES,-1.5625000000000084
ES53,2013,22.3,Illes Balears,2,ES,NA
ES53,2014,20,Illes Balears,2,ES,-10.313901345291484
ES53,2015,17.3,Illes Balears,2,ES,-13.499999999999995
ES53,2016,13.9,Illes Balears,2,ES,-19.653179190751445
ES53,2017,12.4,Illes Balears,2,ES,-10.79136690647482
ES53,2018,11.5,Illes Balears,2,ES,-7.258064516129036
ES53,2019,11.8,Illes Balears,2,ES,2.6086956521739193
ES53,2020,16.1,Illes Balears,2,ES,36.440677966101696
ES53,2021,14.3,Illes Balears,2,ES,-11.180124223602487
ES53,2022,10.6,Illes Balears,2,ES,-25.87412587412588
ES53,2023,10.3,Illes Balears,2,ES,-2.830188679245273
ES53,2024,9.3,Illes Balears,2,ES,-9.70873786407767
ES61,2013,36.2,Andalucía,2,ES,NA
ES61,2014,34.8,Andalucía,2,ES,-3.867403314917142
ES61,2015,31.6,Andalucía,2,ES,-9.195402298850563
ES61,2016,28.9,Andalucía,2,ES,-8.544303797468363
ES61,2017,25.5,Andalucía,2,ES,-11.764705882352937
ES61,2018,23,Andalucía,2,ES,-9.803921568627452
ES61,2019,21.2,Andalucía,2,ES,-7.826086956521743
ES61,2020,22.3,Andalucía,2,ES,5.188679245283026
ES61,2021,21.9,Andalucía,2,ES,-1.7937219730941798
ES61,2022,19.1,Andalucía,2,ES,-12.785388127853869
ES61,2023,18.3,Andalucía,2,ES,-4.188481675392674
ES61,2024,16.5,Andalucía,2,ES,-9.836065573770496
ES62,2013,29,Región de Murcia,2,ES,NA
ES62,2014,26.6,Región de Murcia,2,ES,-8.275862068965512
ES62,2015,24.6,Región de Murcia,2,ES,-7.518796992481203
ES62,2016,19.8,Región de Murcia,2,ES,-19.51219512195122
ES62,2017,18,Región de Murcia,2,ES,-9.090909090909093
ES62,2018,16.8,Región de Murcia,2,ES,-6.6666666666666625
ES62,2019,14.7,Región de Murcia,2,ES,-12.500000000000009
ES62,2020,16.2,Región de Murcia,2,ES,10.204081632653061
ES62,2021,14.7,Región de Murcia,2,ES,-9.25925925925926
ES62,2022,13.6,Región de Murcia,2,ES,-7.48299319727891
ES62,2023,12.8,Región de Murcia,2,ES,-5.882352941176463
ES62,2024,12.7,Región de Murcia,2,ES,-0.7812500000000111
ES63,2013,34.8,Ciudad de Ceuta,2,ES,NA
ES63,2014,31.9,Ciudad de Ceuta,2,ES,-8.33333333333333
ES63,2015,27.6,Ciudad de Ceuta,2,ES,-13.479623824451403
ES63,2016,24.9,Ciudad de Ceuta,2,ES,-9.782608695652184
ES63,2017,22.4,Ciudad de Ceuta,2,ES,-10.040160642570282
ES63,2018,29,Ciudad de Ceuta,2,ES,29.464285714285722
ES63,2019,25.8,Ciudad de Ceuta,2,ES,-11.034482758620687
ES63,2020,24.5,Ciudad de Ceuta,2,ES,-5.038759689922483
ES63,2021,30.8,Ciudad de Ceuta,2,ES,25.71428571428572
ES63,2022,30,Ciudad de Ceuta,2,ES,-2.5974025974025996
ES63,2023,30,Ciudad de Ceuta,2,ES,0
ES63,2024,27.5,Ciudad de Ceuta,2,ES,-8.333333333333332
ES64,2013,32.5,Ciudad de Melilla,2,ES,NA
ES64,2014,28.4,Ciudad de Melilla,2,ES,-12.61538461538462
ES64,2015,34,Ciudad de Melilla,2,ES,19.718309859154935
ES64,2016,30.8,Ciudad de Melilla,2,ES,-9.411764705882351
ES64,2017,27.6,Ciudad de Melilla,2,ES,-10.389610389610388
ES64,2018,25.8,Ciudad de Melilla,2,ES,-6.521739130434785
ES64,2019,27,Ciudad de Melilla,2,ES,4.651162790697672
ES64,2020,23.7,Ciudad de Melilla,2,ES,-12.222222222222225
ES64,2021,25.4,Ciudad de Melilla,2,ES,7.172995780590714
ES64,2022,25.9,Ciudad de Melilla,2,ES,1.968503937007874
ES64,2023,26.6,Ciudad de Melilla,2,ES,2.702702702702714
ES64,2024,28.3,Ciudad de Melilla,2,ES,6.390977443609019
ES70,2013,33.7,Canarias,2,ES,NA
ES70,2014,32.4,Canarias,2,ES,-3.8575667655786474
ES70,2015,29.1,Canarias,2,ES,-10.185185185185176
ES70,2016,26.1,Canarias,2,ES,-10.309278350515463
ES70,2017,23.5,Canarias,2,ES,-9.961685823754793
ES70,2018,20.1,Canarias,2,ES,-14.468085106382972
ES70,2019,20.5,Canarias,2,ES,1.9900497512437738
ES70,2020,22.6,Canarias,2,ES,10.243902439024396
ES70,2021,23.5,Canarias,2,ES,3.982300884955746
ES70,2022,17.6,Canarias,2,ES,-25.106382978723396
ES70,2023,16.1,Canarias,2,ES,-8.522727272727272
ES70,2024,13.8,Canarias,2,ES,-14.285714285714288
FR10,2013,9,Ile-de-France,2,FR,NA
FR10,2014,9.7,Ile-de-France,2,FR,7.77777777777777
FR10,2015,9.6,Ile-de-France,2,FR,-1.0309278350515427
FR10,2016,9.2,Ile-de-France,2,FR,-4.1666666666666705
FR10,2017,8.7,Ile-de-France,2,FR,-5.434782608695652
FR10,2018,8.8,Ile-de-France,2,FR,1.1494252873563382
FR10,2019,7.9,Ile-de-France,2,FR,-10.22727272727273
FR10,2020,8.2,Ile-de-France,2,FR,3.797468354430366
FR10,2021,8,Ile-de-France,2,FR,-2.439024390243894
FR10,2022,7.6,Ile-de-France,2,FR,-5.000000000000004
FR10,2023,7.6,Ile-de-France,2,FR,0
FR10,2024,8,Ile-de-France,2,FR,5.263157894736848
FRB0,2013,10.6,Centre — Val de Loire,2,FR,NA
FRB0,2014,9.5,Centre — Val de Loire,2,FR,-10.377358490566033
FRB0,2015,10.7,Centre — Val de Loire,2,FR,12.631578947368412
FRB0,2016,9.9,Centre — Val de Loire,2,FR,-7.476635514018683
FRB0,2017,8.5,Centre — Val de Loire,2,FR,-14.141414141414144
FRB0,2018,8.4,Centre — Val de Loire,2,FR,-1.17647058823529
FRB0,2019,8.2,Centre — Val de Loire,2,FR,-2.380952380952394
FRB0,2020,8.9,Centre — Val de Loire,2,FR,8.536585365853671
FRB0,2021,7.2,Centre — Val de Loire,2,FR,-19.10112359550562
FRB0,2022,6.4,Centre — Val de Loire,2,FR,-11.111111111111107
FRB0,2023,5.7,Centre — Val de Loire,2,FR,-10.937500000000004
FRB0,2024,5.6,Centre — Val de Loire,2,FR,-1.75438596491229
FRC1,2013,10.6,Bourgogne,2,FR,NA
FRC1,2014,10.7,Bourgogne,2,FR,0.943396226415091
FRC1,2015,8.8,Bourgogne,2,FR,-17.75700934579438
FRC1,2016,9.6,Bourgogne,2,FR,9.09090909090908
FRC1,2017,10.7,Bourgogne,2,FR,11.45833333333333
FRC1,2018,8.9,Bourgogne,2,FR,-16.822429906542048
FRC1,2019,7.5,Bourgogne,2,FR,-15.730337078651688
FRC1,2020,7.8,Bourgogne,2,FR,3.9999999999999973
FRC1,2021,7.1,Bourgogne,2,FR,-8.974358974358978
FRC1,2022,6.7,Bourgogne,2,FR,-5.633802816901401
FRC1,2023,7.3,Bourgogne,2,FR,8.955223880597009
FRC1,2024,6.7,Bourgogne,2,FR,-8.219178082191776
FRC2,2013,9.5,Franche-Comté,2,FR,NA
FRC2,2014,9.9,Franche-Comté,2,FR,4.210526315789478
